time,_time_gateway,ACT_SNR_PMP_BO_0,ACT_SNR_PMP_BO_1,ACT_SNR_PMP_BO_2,ACT_SNR_PMP_BO_3,ACT_SNR_PMP_BO_4,SNR_NOX_PRED,SNR_STATUS_CODE,SNR_STAGE,SNR_MESSAGE,SNR_PMP_UW_S_1,BR1_EO_FG_A,ICF_CCS_FG_T_1,ICF_SCS_FG_T_2,ICF_TMS_NOX_A,ACC_SNR_AI_1A,ACT_STATUS,NOX_30m_Value,NOX_EQ_Status,NOX_Value,SNR_EQ_UW_F_1,ACT_SNR_PMP_UW_S,IncineratorStatus,SNR_UREA_SAVING_RATE,SNR_NOX_PRED_MAE
2025-11-19 10:54:29+00:00,2025-11-19 10:54:29,,,,,,,,,,17.6812496,0.0,977.0,1104.43127,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:54:30+00:00,2025-11-19 10:54:30,20.0,20.0,20.0,20.0,20.0,,2.0,FALLBACK,Fallback Hz 사용: 20.0Hz (essential_range_violation),17.6812496,0.0,977.0,1104.43127,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:54:31+00:00,2025-11-19 10:54:31,,,,,,,,,,17.6812496,0.0,977.0,1103.61877,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:54:32+00:00,2025-11-19 10:54:32,,,,,,,,,,17.6812496,0.0,977.0,1103.61877,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:54:33+00:00,2025-11-19 10:54:33,,,,,,,,,,17.6812496,0.0,975.0,1102.88745,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:54:34+00:00,2025-11-19 10:54:34,,,,,,,,,,17.6812496,0.0,975.0,1102.88745,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:54:35+00:00,2025-11-19 10:54:35,20.0,20.0,20.0,20.0,20.0,,2.0,FALLBACK,Fallback Hz 사용: 20.0Hz (essential_range_violation),17.6812496,0.0,975.0,1101.42505,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:54:36+00:00,2025-11-19 10:54:36,,,,,,,,,,17.6812496,0.0,975.0,1101.42505,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:54:38+00:00,2025-11-19 10:54:38,,,,,,,,,,17.6812496,0.0,974.0,1100.77502,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:54:39+00:00,2025-11-19 10:54:39,,,,,,,,,,17.6812496,0.0,974.0,1100.77502,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:54:40+00:00,2025-11-19 10:54:40,20.0,20.0,20.0,20.0,20.0,,2.0,FALLBACK,Fallback Hz 사용: 20.0Hz (essential_range_violation),17.6812496,0.0,974.0,1101.18127,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:54:41+00:00,2025-11-19 10:54:41,,,,,,,,,,17.6812496,0.0,974.0,1101.18127,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:54:42+00:00,2025-11-19 10:54:42,,,,,,,,,,17.6812496,0.0,975.0,1101.0188,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:54:43+00:00,2025-11-19 10:54:43,,,,,,,,,,17.6812496,0.0,974.0,1099.47498,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:54:44+00:00,2025-11-19 10:54:44,,,,,,,,,,17.6812496,0.0,974.0,1099.06873,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:54:45+00:00,2025-11-19 10:54:45,20.0,20.0,20.0,20.0,20.0,,2.0,FALLBACK,Fallback Hz 사용: 20.0Hz (essential_range_violation),17.6812496,0.0,974.0,1099.06873,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:54:46+00:00,2025-11-19 10:54:46,,,,,,,,,,17.6812496,0.0,974.0,1100.0437,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:54:47+00:00,2025-11-19 10:54:47,,,,,,,,,,17.6812496,0.0,974.0,1098.66248,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:54:48+00:00,2025-11-19 10:54:48,,,,,,,,,,17.6812496,0.0,974.0,1098.66248,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:54:49+00:00,2025-11-19 10:54:49,,,,,,,,,,17.6812496,0.0,974.0,1098.66248,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:54:50+00:00,2025-11-19 10:54:50,20.0,20.0,20.0,20.0,20.0,,2.0,FALLBACK,Fallback Hz 사용: 20.0Hz (essential_range_violation),17.6812496,0.0,974.0,1098.66248,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:54:51+00:00,2025-11-19 10:54:51,,,,,,,,,,17.6812496,0.0,974.0,1097.52502,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:54:52+00:00,2025-11-19 10:54:52,,,,,,,,,,17.6812496,0.0,974.0,1097.6062,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:54:53+00:00,2025-11-19 10:54:53,,,,,,,,,,17.6812496,0.0,974.0,1097.6062,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:54:54+00:00,2025-11-19 10:54:54,,,,,,,,,,17.6812496,0.0,975.0,1098.5,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:54:55+00:00,2025-11-19 10:54:55,20.0,20.0,20.0,20.0,20.0,,2.0,FALLBACK,Fallback Hz 사용: 20.0Hz (essential_range_violation),17.6812496,0.0,973.0,1097.6062,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:54:56+00:00,2025-11-19 10:54:56,,,,,,,,,,17.6812496,0.0,973.0,1097.6062,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:54:57+00:00,2025-11-19 10:54:57,,,,,,,,,,17.6812496,0.0,974.0,1098.5813,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:54:58+00:00,2025-11-19 10:54:58,,,,,,,,,,17.6812496,0.0,972.0,1096.71252,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:54:59+00:00,2025-11-19 10:54:59,,,,,,,,,,17.6812496,0.0,972.0,1096.71252,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:00+00:00,2025-11-19 10:55:00,20.0,20.0,20.0,20.0,20.0,,2.0,FALLBACK,Fallback Hz 사용: 20.0Hz (essential_range_violation),17.6812496,0.0,974.0,1095.73755,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:01+00:00,2025-11-19 10:55:01,,,,,,,,,,17.6812496,0.0,972.0,1094.92505,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:02+00:00,2025-11-19 10:55:02,,,,,,,,,,17.6812496,0.0,972.0,1094.92505,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:03+00:00,2025-11-19 10:55:03,,,,,,,,,,17.6812496,0.0,973.0,1095.08752,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:04+00:00,2025-11-19 10:55:04,,,,,,,,,,17.6812496,0.0,973.0,1095.08752,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:05+00:00,2025-11-19 10:55:05,20.0,20.0,20.0,20.0,20.0,,2.0,FALLBACK,Fallback Hz 사용: 20.0Hz (essential_range_violation),17.6812496,0.0,973.0,1093.78748,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:06+00:00,2025-11-19 10:55:06,,,,,,,,,,17.6812496,0.0,973.0,1093.625,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:07+00:00,2025-11-19 10:55:07,,,,,,,,,,17.6812496,0.0,973.0,1093.625,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:08+00:00,2025-11-19 10:55:08,,,,,,,,,,17.6812496,0.0,973.0,1091.9187,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:09+00:00,2025-11-19 10:55:09,,,,,,,,,,17.6812496,0.0,973.0,1091.9187,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:10+00:00,2025-11-19 10:55:10,20.0,20.0,20.0,20.0,20.0,,2.0,FALLBACK,Fallback Hz 사용: 20.0Hz (essential_range_violation),17.6812496,0.0,973.0,1091.67505,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:11+00:00,2025-11-19 10:55:11,,,,,,,,,,17.6812496,0.0,973.0,1092.16248,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:12+00:00,2025-11-19 10:55:12,,,,,,,,,,17.6812496,0.0,973.0,1091.51245,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:13+00:00,2025-11-19 10:55:13,,,,,,,,,,17.6812496,0.0,973.0,1091.51245,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:14+00:00,2025-11-19 10:55:14,,,,,,,,,,17.6812496,0.0,973.0,1091.51245,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:15+00:00,2025-11-19 10:55:15,20.0,20.0,20.0,20.0,20.0,,2.0,FALLBACK,Fallback Hz 사용: 20.0Hz (essential_range_violation),17.6812496,0.0,972.0,1089.40002,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:16+00:00,2025-11-19 10:55:16,,,,,,,,,,17.6812496,0.0,973.0,1089.88745,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:17+00:00,2025-11-19 10:55:17,,,,,,,,,,17.6812496,0.0,973.0,1089.88745,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:18+00:00,2025-11-19 10:55:18,,,,,,,,,,17.6812496,0.0,974.0,1087.9375,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:19+00:00,2025-11-19 10:55:19,,,,,,,,,,17.6812496,0.0,973.0,1088.34375,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:20+00:00,2025-11-19 10:55:20,20.0,20.0,20.0,20.0,20.0,,2.0,FALLBACK,Fallback Hz 사용: 20.0Hz (essential_range_violation),17.6812496,0.0,973.0,1088.91248,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:21+00:00,2025-11-19 10:55:21,,,,,,,,,,17.6812496,0.0,973.0,1088.91248,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:22+00:00,2025-11-19 10:55:22,,,,,,,,,,17.6812496,0.0,973.0,1088.58752,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:23+00:00,2025-11-19 10:55:23,,,,,,,,,,17.6812496,0.0,973.0,1088.0188,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:24+00:00,2025-11-19 10:55:24,,,,,,,,,,17.6812496,0.0,973.0,1088.0188,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:25+00:00,2025-11-19 10:55:25,20.0,20.0,20.0,20.0,20.0,,2.0,FALLBACK,Fallback Hz 사용: 20.0Hz (essential_range_violation),17.6812496,0.0,973.0,1086.71875,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:26+00:00,2025-11-19 10:55:26,,,,,,,,,,17.6812496,0.0,973.0,1086.71875,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:27+00:00,2025-11-19 10:55:27,,,,,,,,,,17.6812496,0.0,974.0,1086.3938,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:28+00:00,2025-11-19 10:55:28,,,,,,,,,,17.6812496,0.0,974.0,1086.3938,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:29+00:00,2025-11-19 10:55:29,,,,,,,,,,17.6812496,0.0,972.0,1084.93127,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:30+00:00,2025-11-19 10:55:30,20.0,20.0,20.0,20.0,20.0,,2.0,FALLBACK,Fallback Hz 사용: 20.0Hz (essential_range_violation),17.6812496,0.0,972.0,1084.93127,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:31+00:00,2025-11-19 10:55:31,,,,,,,,,,17.6812496,0.0,972.0,1084.6875,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:32+00:00,2025-11-19 10:55:32,,,,,,,,,,17.6812496,0.0,972.0,1085.09375,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:33+00:00,2025-11-19 10:55:33,,,,,,,,,,17.6812496,0.0,972.0,1085.09375,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:34+00:00,2025-11-19 10:55:34,,,,,,,,,,17.6812496,0.0,972.0,1084.6875,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:35+00:00,2025-11-19 10:55:35,20.0,20.0,20.0,20.0,20.0,,2.0,FALLBACK,Fallback Hz 사용: 20.0Hz (essential_range_violation),17.6812496,0.0,972.0,1084.93127,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:36+00:00,2025-11-19 10:55:36,,,,,,,,,,17.6812496,0.0,972.0,1085.17505,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:37+00:00,2025-11-19 10:55:37,,,,,,,,,,17.6812496,0.0,972.0,1085.17505,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:38+00:00,2025-11-19 10:55:38,,,,,,,,,,17.6812496,0.0,973.0,1085.01245,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:39+00:00,2025-11-19 10:55:39,,,,,,,,,,17.6812496,0.0,973.0,1085.01245,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:40+00:00,2025-11-19 10:55:40,20.0,20.0,20.0,20.0,20.0,,2.0,FALLBACK,Fallback Hz 사용: 20.0Hz (essential_range_violation),17.6812496,0.0,973.0,1085.82495,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:41+00:00,2025-11-19 10:55:41,,,,,,,,,,17.6812496,0.0,973.0,1085.82495,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:42+00:00,2025-11-19 10:55:42,,,,,,,,,,17.6812496,0.0,973.0,1085.09375,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:43+00:00,2025-11-19 10:55:43,,,,,,,,,,17.6812496,0.0,973.0,1085.09375,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:44+00:00,2025-11-19 10:55:44,,,,,,,,,,17.6812496,0.0,973.0,1085.17505,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:45+00:00,2025-11-19 10:55:45,20.0,20.0,20.0,20.0,20.0,,2.0,FALLBACK,Fallback Hz 사용: 20.0Hz (essential_range_violation),17.6812496,0.0,972.0,1085.82495,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:46+00:00,2025-11-19 10:55:46,,,,,,,,,,17.6812496,0.0,974.0,1085.17505,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:47+00:00,2025-11-19 10:55:47,,,,,,,,,,17.6812496,0.0,974.0,1085.17505,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:48+00:00,2025-11-19 10:55:48,,,,,,,,,,17.6812496,0.0,972.0,1085.82495,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:49+00:00,2025-11-19 10:55:49,,,,,,,,,,17.6812496,0.0,972.0,1085.82495,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:50+00:00,2025-11-19 10:55:50,20.0,20.0,20.0,20.0,20.0,,2.0,FALLBACK,Fallback Hz 사용: 20.0Hz (essential_range_violation),17.6812496,0.0,973.0,1085.4187,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:51+00:00,2025-11-19 10:55:51,,,,,,,,,,17.6812496,0.0,972.0,1086.06873,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:52+00:00,2025-11-19 10:55:52,,,,,,,,,,17.6812496,0.0,972.0,1086.06873,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:53+00:00,2025-11-19 10:55:53,,,,,,,,,,17.6812496,0.0,973.0,1084.6875,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:54+00:00,2025-11-19 10:55:54,,,,,,,,,,17.6812496,0.0,973.0,1084.84998,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:55+00:00,2025-11-19 10:55:55,20.0,20.0,20.0,20.0,20.0,,2.0,FALLBACK,Fallback Hz 사용: 20.0Hz (essential_range_violation),17.6812496,0.0,973.0,1085.17505,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:56+00:00,2025-11-19 10:55:56,,,,,,,,,,17.6812496,0.0,973.0,1085.17505,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:57+00:00,2025-11-19 10:55:57,,,,,,,,,,17.6812496,0.0,974.0,1085.66248,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:58+00:00,2025-11-19 10:55:58,,,,,,,,,,17.6812496,0.0,973.0,1085.4187,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:55:59+00:00,2025-11-19 10:55:59,,,,,,,,,,17.6812496,0.0,973.0,1085.4187,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:56:00+00:00,2025-11-19 10:56:00,20.0,20.0,20.0,20.0,20.0,,2.0,FALLBACK,Fallback Hz 사용: 20.0Hz (essential_range_violation),17.6812496,0.0,974.0,1084.93127,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:56:01+00:00,2025-11-19 10:56:01,,,,,,,,,,17.6812496,0.0,974.0,1084.93127,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:56:02+00:00,2025-11-19 10:56:02,,,,,,,,,,17.6812496,0.0,972.0,1084.6875,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:56:03+00:00,2025-11-19 10:56:03,,,,,,,,,,17.6812496,0.0,974.0,1084.84998,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:56:04+00:00,2025-11-19 10:56:04,,,,,,,,,,17.6812496,0.0,974.0,1084.84998,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:56:05+00:00,2025-11-19 10:56:05,20.0,20.0,20.0,20.0,20.0,,2.0,FALLBACK,Fallback Hz 사용: 20.0Hz (essential_range_violation),17.6812496,0.0,974.0,1084.84998,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:56:06+00:00,2025-11-19 10:56:06,,,,,,,,,,17.6812496,0.0,974.0,1084.84998,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:56:07+00:00,2025-11-19 10:56:07,,,,,,,,,,17.6812496,0.0,972.0,1084.7688,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:56:08+00:00,2025-11-19 10:56:08,,,,,,,,,,17.6812496,0.0,973.0,1085.90625,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:56:09+00:00,2025-11-19 10:56:09,,,,,,,,,,17.6812496,0.0,974.0,1085.5,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:56:10+00:00,2025-11-19 10:56:10,20.0,20.0,20.0,20.0,20.0,,2.0,FALLBACK,Fallback Hz 사용: 20.0Hz (essential_range_violation),17.6812496,0.0,974.0,1085.5,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:56:11+00:00,2025-11-19 10:56:11,,,,,,,,,,17.6812496,0.0,974.0,1085.5813,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:56:12+00:00,2025-11-19 10:56:12,,,,,,,,,,17.6812496,0.0,974.0,1085.5813,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:56:13+00:00,2025-11-19 10:56:13,,,,,,,,,,17.6812496,0.0,973.0,1085.09375,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:56:15+00:00,2025-11-19 10:56:15,20.0,20.0,20.0,20.0,20.0,,2.0,FALLBACK,Fallback Hz 사용: 20.0Hz (essential_range_violation),17.6812496,0.0,973.0,1085.09375,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:56:16+00:00,2025-11-19 10:56:16,,,,,,,,,,17.6812496,0.0,973.0,1085.5,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:56:17+00:00,2025-11-19 10:56:17,,,,,,,,,,17.6812496,0.0,974.0,1085.01245,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:56:18+00:00,2025-11-19 10:56:18,,,,,,,,,,17.6812496,0.0,975.0,1085.74377,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:56:19+00:00,2025-11-19 10:56:19,,,,,,,,,,17.6812496,0.0,975.0,1085.74377,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:56:20+00:00,2025-11-19 10:56:20,20.0,20.0,20.0,20.0,20.0,,2.0,FALLBACK,Fallback Hz 사용: 20.0Hz (essential_range_violation),17.6812496,0.0,975.0,1085.82495,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:56:21+00:00,2025-11-19 10:56:21,,,,,,,,,,17.6812496,0.0,975.0,1084.93127,0.0,,,11.3,0.0,9.59,,,0.0,,
2025-11-19 10:56:22+00:00,2025-11-19 10:56:22,,,,,,,,,,17.6812496,0.0,975.0,1084.93127,0.0,,,11.3,0.0,9.59,,,0.0,,
