_time_gateway,SNR_PMP_UW_S_1,ICF_SCS_FG_T_2,ICF_TMS_NOX_A,ACT_SNR_PMP_BO_6,ACT_SNR_PMP_BO_0
2025-11-20 15:35:11,17.6812496,1047.80005,22.0,,
2025-11-20 15:35:12,17.6812496,1047.55627,22.0625,,
2025-11-20 15:35:13,17.6812496,1047.55627,22.0625,,
2025-11-20 15:35:14,17.6812496,1048.2063,22.1499996,,
2025-11-20 15:35:15,17.6812496,1048.61255,21.8374996,,22.6812496
2025-11-20 15:35:16,17.6812496,1048.61255,21.8374996,,
2025-11-20 15:35:17,17.6812496,1047.3938,22.2374992,,
2025-11-20 15:35:18,17.6812496,1049.75,21.9375,,
2025-11-20 15:35:19,17.6812496,1049.26245,21.9125004,,
2025-11-20 15:35:20,17.6812496,1049.26245,21.9125004,,22.6812496
2025-11-20 15:35:21,17.6812496,1049.18127,21.9249992,,
2025-11-20 15:35:22,17.6812496,1049.75,21.9249992,,
2025-11-20 15:35:23,17.6812496,1049.75,21.9375,,
2025-11-20 15:35:24,17.6812496,1049.18127,21.9375,,
2025-11-20 15:35:25,17.6812496,1049.8313,21.8500004,,22.6812496
2025-11-20 15:35:26,17.6812496,1049.91248,21.9375,,
2025-11-20 15:35:27,17.6812496,1049.8313,21.9624996,,
2025-11-20 15:35:28,17.6812496,1049.8313,21.9624996,,
2025-11-20 15:35:29,17.6812496,1049.8313,22.2625008,,
2025-11-20 15:35:30,17.6812496,1049.58752,22.2625008,,22.6812496
2025-11-20 15:35:31,17.6812496,1049.18127,22.2625008,,
2025-11-20 15:35:32,17.6812496,1049.34375,21.9750004,,
2025-11-20 15:35:33,17.6812496,1049.34375,22.0375004,,
2025-11-20 15:35:34,17.6812496,1050.07495,22.0375004,,
2025-11-20 15:35:35,17.6812496,1050.5625,21.9624996,,22.6812496
2025-11-20 15:35:36,17.6812496,1050.5625,21.9624996,,
2025-11-20 15:35:37,17.6812496,1051.4563,21.6749992,,
2025-11-20 15:35:38,17.6812496,1050.88745,22.0125008,,
2025-11-20 15:35:39,17.6812496,1050.88745,22.0125008,,
2025-11-20 15:35:40,17.6812496,1052.1062,21.9125004,,22.6812496
2025-11-20 15:35:41,17.6812496,1052.1062,21.9125004,,
2025-11-20 15:35:42,17.6812496,1052.1062,22.0249996,,
2025-11-20 15:35:43,17.6812496,1052.1062,22.0249996,,
2025-11-20 15:35:44,17.6812496,1052.59375,22.0499992,,
2025-11-20 15:35:45,17.6812496,1052.83752,21.8250008,,22.6812496
2025-11-20 15:35:46,17.6812496,1052.83752,21.8250008,,
2025-11-20 15:35:47,17.6812496,1052.51245,22.0375004,,
2025-11-20 15:35:48,17.6812496,1052.51245,22.0375004,,
2025-11-20 15:35:49,17.6812496,1052.1875,21.8125,,
2025-11-20 15:35:50,17.6812496,1052.1875,21.8125,,22.6812496
2025-11-20 15:35:51,17.6812496,1052.83752,21.9249992,,
2025-11-20 15:35:52,17.6812496,1052.59375,22.1499996,,
2025-11-20 15:35:53,17.6812496,1052.59375,22.1499996,,
2025-11-20 15:35:54,17.6812496,1052.59375,22.0625,,
2025-11-20 15:35:55,17.6812496,1053.48755,22.1124992,,22.6812496
2025-11-20 15:35:56,17.6812496,1053.24377,22.0625,,
2025-11-20 15:35:57,17.6812496,1054.7063,21.9874992,,
2025-11-20 15:35:58,17.6812496,1054.7063,21.9874992,,
2025-11-20 15:35:59,17.6812496,1053.97498,21.9375,,
2025-11-20 15:36:00,17.6812496,1053.97498,21.9375,,22.6812496
2025-11-20 15:36:01,17.6812496,1055.19373,21.8250008,,
2025-11-20 15:36:02,17.6812496,1056.25,21.7625008,,
2025-11-20 15:36:03,17.6812496,1056.25,21.7625008,,
2025-11-20 15:36:04,17.6812496,1056.41248,22.0625,,
2025-11-20 15:36:05,17.6812496,1056.41248,22.0625,,22.6812496
2025-11-20 15:36:06,17.6812496,1056.65625,22.0375004,,
2025-11-20 15:36:07,17.6812496,1056.65625,22.0375004,,
2025-11-20 15:36:08,17.6812496,1057.875,22.1375008,,
2025-11-20 15:36:09,17.6812496,1057.46875,21.875,,
2025-11-20 15:36:10,17.6812496,1056.9812,22.1124992,,22.6812496
2025-11-20 15:36:11,17.6812496,1056.9812,22.1124992,,
2025-11-20 15:36:12,17.6812496,1059.25623,21.7875004,,
2025-11-20 15:36:13,17.6812496,1059.25623,21.7875004,,
2025-11-20 15:36:14,17.6812496,1059.17505,22.0,,
2025-11-20 15:36:15,17.6812496,1059.17505,22.0,,22.6812496
2025-11-20 15:36:16,17.6812496,1059.4187,21.9624996,,
2025-11-20 15:36:17,17.6812496,1059.4187,21.9624996,,
2025-11-20 15:36:18,17.6812496,1058.6062,22.1000004,,
2025-11-20 15:36:19,17.6812496,1058.93127,22.0249996,,
2025-11-20 15:36:20,17.6812496,1058.93127,22.0249996,,22.6812496
2025-11-20 15:36:21,17.6812496,1058.6062,21.6375008,,
2025-11-20 15:36:22,17.6812496,1059.4187,21.9750004,,
2025-11-20 15:36:23,17.6812496,1059.4187,21.9750004,,
2025-11-20 15:36:24,17.6812496,1058.44373,21.8875008,,
2025-11-20 15:36:25,17.6812496,1058.44373,21.8875008,,22.6812496
2025-11-20 15:36:27,17.6812496,1061.44995,21.9624996,,
2025-11-20 15:36:28,17.6812496,1061.44995,21.9624996,,
2025-11-20 15:36:29,17.6812496,1060.80005,0.587499976,,
2025-11-20 15:36:30,17.6812496,1062.58752,0.637499988,,22.6812496
2025-11-20 15:36:31,17.6812496,1062.58752,0.637499988,,
2025-11-20 15:36:32,17.6812496,1061.9375,0.612500012,,
2025-11-20 15:36:33,17.6812496,1062.99377,0.649999976,,
2025-11-20 15:36:34,17.6812496,1062.99377,0.649999976,,
2025-11-20 15:36:35,17.6812496,1062.18127,0.75,,22.6812496
2025-11-20 15:36:36,17.6812496,1061.77502,0.5625,,
2025-11-20 15:36:37,17.6812496,1061.77502,0.5625,,
2025-11-20 15:36:38,17.6812496,1064.61877,0.600000024,,
2025-11-20 15:36:39,17.6812496,1064.61877,0.600000024,,
2025-11-20 15:36:40,17.6812496,1063.72498,0.612500012,,22.6812496
2025-11-20 15:36:41,17.6812496,1066.0813,0.699999988,,
2025-11-20 15:36:42,17.6812496,1066.0813,0.699999988,,
2025-11-20 15:36:43,17.6812496,1066.24377,0.837499976,,
2025-11-20 15:36:44,17.6812496,1066.24377,0.837499976,,
2025-11-20 15:36:45,17.6812496,1065.2688,0.462500006,,22.6812496
2025-11-20 15:36:46,17.6812496,1065.67505,0.8125,,
2025-11-20 15:36:47,17.6812496,1066.0813,0.800000012,,
2025-11-20 15:36:48,17.6812496,1066.0813,0.800000012,,
2025-11-20 15:36:49,17.6812496,1065.67505,0.537500024,,
2025-11-20 15:36:50,17.6812496,1065.2688,0.675000012,,22.6812496
2025-11-20 15:36:51,17.6812496,1065.2688,0.675000012,,
2025-11-20 15:36:52,17.6812496,1067.30005,0.875,,
2025-11-20 15:36:53,17.6812496,1066.8938,1.0625,,
2025-11-20 15:36:54,17.6812496,1066.8938,1.0625,,
2025-11-20 15:36:55,17.6812496,1069.00623,0.762499988,,22.6812496
2025-11-20 15:36:56,17.6812496,1069.41248,0.512499988,,
2025-11-20 15:36:57,17.6812496,1069.41248,0.512499988,,
2025-11-20 15:36:58,17.6812496,1070.55005,0.550000012,,
2025-11-20 15:36:59,17.6812496,1070.0625,0.774999976,,
2025-11-20 15:37:00,17.6812496,1070.0625,0.774999976,,22.6812496
2025-11-20 15:37:01,17.6812496,1071.52502,0.800000012,,
2025-11-20 15:37:02,17.6812496,1071.52502,0.800000012,,
2025-11-20 15:37:03,17.6812496,1071.84998,0.837499976,,
2025-11-20 15:37:04,17.6812496,1071.84998,0.837499976,,
2025-11-20 15:37:05,17.6812496,1071.7688,0.774999976,,22.6812496
2025-11-20 15:37:06,17.6812496,1072.09375,0.625,,
2025-11-20 15:37:07,17.6812496,1072.66248,0.524999976,,
2025-11-20 15:37:08,17.6812496,1072.66248,0.524999976,,
2025-11-20 15:37:09,17.6812496,1072.17505,0.8125,,
2025-11-20 15:37:10,17.6812496,1072.17505,0.8125,,22.6812496
2025-11-20 15:37:11,17.6812496,1073.47498,0.774999976,,
2025-11-20 15:37:12,17.6812496,1073.71875,0.587499976,,
2025-11-20 15:37:13,17.6812496,1073.71875,0.587499976,,
2025-11-20 15:37:14,17.6812496,1075.42505,0.975000024,,
2025-11-20 15:37:15,17.6812496,1074.9375,0.9375,,22.6812496
2025-11-20 15:37:16,17.6812496,1074.9375,0.9375,,
2025-11-20 15:37:17,17.6812496,1075.0188,0.574999988,,
2025-11-20 15:37:18,17.6812496,1075.58752,0.449999988,,
2025-11-20 15:37:19,17.6812496,1075.58752,0.449999988,,
2025-11-20 15:37:20,17.6812496,1076.88745,0.787500024,,22.6812496
2025-11-20 15:37:21,17.6812496,1076.88745,0.787500024,,
2025-11-20 15:37:22,17.6812496,1076.5625,0.837499976,,
2025-11-20 15:37:23,17.6812496,1076.5625,0.837499976,,
2025-11-20 15:37:24,17.6812496,1077.86255,0.637499988,,
2025-11-20 15:37:25,17.6812496,1077.86255,0.637499988,,22.6812496
2025-11-20 15:37:26,17.6812496,1078.67505,0.662500024,,
2025-11-20 15:37:27,17.6812496,1078.67505,0.662500024,,
2025-11-20 15:37:28,17.6812496,1078.2688,0.625,,
2025-11-20 15:37:29,17.6812496,1078.1062,0.762499988,,
2025-11-20 15:37:30,17.6812496,1078.1062,0.762499988,,22.6812496
2025-11-20 15:37:31,17.6812496,1078.2688,0.8125,,
2025-11-20 15:37:32,17.6812496,1078.2688,0.8125,,
2025-11-20 15:37:33,17.6812496,1080.625,0.712499976,,
2025-11-20 15:37:34,17.6812496,1080.625,0.712499976,,
2025-11-20 15:37:35,17.6812496,1079.56873,0.949999988,,22.6812496
2025-11-20 15:37:36,17.6812496,1081.59998,0.712499976,,
2025-11-20 15:37:37,17.6812496,1081.59998,0.712499976,,
2025-11-20 15:37:38,17.6812496,1081.59998,0.712499976,,
2025-11-20 15:37:39,17.6812496,1082.3313,1.08749998,,
2025-11-20 15:37:40,17.6812496,1081.76245,0.524999976,,22.6812496
2025-11-20 15:37:41,17.6812496,1081.76245,0.524999976,,
2025-11-20 15:37:42,17.6812496,1081.76245,0.537500024,,
2025-11-20 15:37:43,17.6812496,1083.38745,0.400000006,,
2025-11-20 15:37:44,17.6812496,1083.38745,0.400000006,,
2025-11-20 15:37:45,17.6812496,1084.36255,0.537500024,,22.6812496
2025-11-20 15:37:46,17.6812496,1084.93127,0.699999988,,
2025-11-20 15:37:47,17.6812496,1084.93127,0.699999988,,
2025-11-20 15:37:48,17.6812496,1085.4187,0.6875,,
2025-11-20 15:37:49,17.6812496,1085.4187,0.6875,,
2025-11-20 15:37:50,17.6812496,1085.82495,0.474999994,,22.6812496
2025-11-20 15:37:51,17.6812496,1085.17505,0.837499976,,
2025-11-20 15:37:52,17.6812496,1085.66248,0.574999988,,
2025-11-20 15:37:53,17.6812496,1085.66248,0.574999988,,
2025-11-20 15:37:54,17.6812496,1085.66248,1.07500005,,
2025-11-20 15:37:55,17.6812496,1084.6875,0.625,,22.6812496
2025-11-20 15:37:56,17.6812496,1084.6875,0.625,,
2025-11-20 15:37:57,17.6812496,1084.6875,0.662500024,,
