time,_time_gateway,ACT_SNR_PMP_BO_0,ACT_SNR_PMP_BO_1,ACT_SNR_PMP_BO_2,ACT_SNR_PMP_BO_3,ACT_SNR_PMP_BO_4,SNR_NOX_PRED,SNR_STATUS_CODE,SNR_STAGE,SNR_MESSAGE,SNR_PMP_UW_S_1,BR1_EO_O2_A,ICF_CCS_FG_T_1,ICF_SCS_FG_T_1,ICF_TMS_NOX_A,ACC_SNR_AI_1A,ACT_STATUS,NOX_30m_Value,NOX_EQ_Status,NOX_Value,SNR_EQ_UW_F_1,ACT_SNR_PMP_UW_S,SNR_EQ_UW_F_1_1,SNR_EQ_DW_F_1,SNR_EQ_UW_F_2,IncineratorStatus,SNR_UREA_SAVING_RATE,SNR_NOX_PRED_MAE
2025-11-05 05:31:00+00:00,2025-11-05 05:31:00,39.0,39.0,39.0,39.0,39.0,19.784487497628554,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",38.7750015,12.84375,1052.09998,935.025024,27.9375,1.0,,19.7,0.0,28.76,65.3812485,41.4068037572988,65.3812485,0.0,120.0,0.0,,
2025-11-05 05:31:01+00:00,2025-11-05 05:31:01,,,,,,,,,,38.7712517,12.9046879,1051.27502,934.799988,27.9375,1.0,,19.7,0.0,28.76,65.3625031,,65.3625031,0.0,120.0,0.0,,
2025-11-05 05:31:02+00:00,2025-11-05 05:31:02,,,,,,,,,,38.7712517,12.9562502,1050.82495,934.650024,27.9375,1.0,,19.7,0.0,28.76,65.3625031,,65.3625031,0.0,120.0,0.0,,
2025-11-05 05:31:03+00:00,2025-11-05 05:31:03,,,,,,,,,,38.7750015,12.9562502,1050.0,934.5,27.9375,1.0,,19.7,0.0,28.76,65.3812485,,65.3812485,0.0,120.074997,0.0,,
2025-11-05 05:31:04+00:00,2025-11-05 05:31:04,,,,,,,,,,38.7862511,12.9937496,1049.55005,934.349976,27.4500008,1.0,,19.7,0.0,28.76,65.3812485,,65.3812485,0.0,120.074997,0.0,,
2025-11-05 05:31:05+00:00,2025-11-05 05:31:05,39.0,39.0,39.0,39.0,39.0,18.153865335804586,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",38.7825012,13.0281248,1048.80005,934.200012,27.4249992,1.0,,19.7,0.0,28.02,65.3625031,,65.3625031,0.0,120.074997,0.0,,
2025-11-05 05:31:06+00:00,2025-11-05 05:31:06,,,,,,,,,,38.7712517,13.0281248,1048.125,933.974976,27.4249992,1.0,,19.7,0.0,28.02,65.3812485,,65.3812485,0.0,120.0,0.0,,
2025-11-05 05:31:07+00:00,2025-11-05 05:31:07,,,,,,,,,,38.7825012,13.0578127,1047.59998,933.825012,27.4249992,1.0,,19.7,0.0,28.02,65.3812485,,65.3812485,0.0,120.0,0.0,,
2025-11-05 05:31:08+00:00,2025-11-05 05:31:08,,,,,,,,,,38.7750015,13.0828123,1047.15002,933.674988,27.4249992,1.0,,19.7,0.0,28.02,65.3812485,,65.3812485,0.0,120.074997,0.0,,
2025-11-05 05:31:09+00:00,2025-11-05 05:31:09,,,,,,,,,,38.8012505,13.0828123,1046.40002,933.450012,26.8999996,1.0,,19.7,0.0,28.02,65.3625031,,65.3625031,0.0,120.074997,0.0,,
2025-11-05 05:31:10+00:00,2025-11-05 05:31:10,39.0,39.0,39.0,39.0,39.0,17.878418277254394,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",38.7825012,13.0874996,1045.94995,933.375,26.3374996,1.0,,19.7,0.0,28.02,65.3625031,,65.3625031,0.0,120.0,0.0,,
2025-11-05 05:31:11+00:00,2025-11-05 05:31:11,,,,,,,,,,38.7900009,13.0874996,1045.19995,933.150024,26.3374996,1.0,,19.7,0.0,28.02,65.3812485,,65.3812485,0.0,120.074997,0.0,,
2025-11-05 05:31:12+00:00,2025-11-05 05:31:12,,,,,,,,,,38.7750015,13.0812502,1044.75,933.0,26.3374996,1.0,,19.7,0.0,28.02,65.34375,,65.34375,0.0,120.0,0.0,,
2025-11-05 05:31:13+00:00,2025-11-05 05:31:13,,,,,,,,,,38.7862511,13.0703125,1044.07495,932.849976,26.3374996,1.0,,19.7,0.0,28.02,64.9875031,,64.9875031,0.0,120.074997,0.0,,
2025-11-05 05:31:14+00:00,2025-11-05 05:31:14,,,,,,,,,,38.7750015,13.0703125,1043.55005,932.625,25.5125008,1.0,,19.7,0.0,28.02,64.9875031,,64.9875031,0.0,120.0,0.0,,
2025-11-05 05:31:15+00:00,2025-11-05 05:31:15,39.0,39.0,39.0,39.0,39.0,15.833697441526215,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",38.7787514,13.0703125,1042.80005,932.474976,25.5,1.0,,19.7,0.0,26.4,65.0062485,39.60680375729881,65.0062485,0.0,120.0,0.0,,
2025-11-05 05:31:16+00:00,2025-11-05 05:31:16,,,,,,,,,,38.7712517,13.0703125,1042.27502,932.25,25.4874992,1.0,,19.7,0.0,26.4,65.3625031,,65.3625031,0.0,120.074997,0.0,,
2025-11-05 05:31:17+00:00,2025-11-05 05:31:17,,,,,,,,,,38.7787514,13.0703125,1041.52502,932.099976,25.5,1.0,,19.7,0.0,26.4,65.3625031,,65.3625031,0.0,120.074997,0.0,,
2025-11-05 05:31:18+00:00,2025-11-05 05:31:18,,,,,,,,,,38.7787514,13.0718746,1041.0,931.950012,25.5,1.0,,19.7,0.0,26.4,65.3625031,,65.3625031,0.0,120.0,0.0,,
2025-11-05 05:31:19+00:00,2025-11-05 05:31:19,,,,,,,,,,38.7637482,13.0718746,1040.25,931.724976,25.9125004,1.0,,19.7,0.0,26.4,65.0062485,,65.0062485,0.0,120.074997,0.0,,
2025-11-05 05:31:20+00:00,2025-11-05 05:31:20,39.0,39.0,39.0,39.0,39.0,13.93410456629046,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",38.7750015,13.0687504,1039.72498,931.575012,25.9125004,1.0,,19.7,0.0,26.4,65.0062485,,65.0062485,0.0,120.074997,0.0,,
2025-11-05 05:31:21+00:00,2025-11-05 05:31:21,,,,,,,,,,38.7750015,13.0687504,1038.90002,931.349976,25.9125004,1.0,,19.7,0.0,26.4,64.9875031,,64.9875031,0.0,120.074997,0.0,,
2025-11-05 05:31:22+00:00,2025-11-05 05:31:22,,,,,,,,,,38.7825012,13.0687504,1038.375,931.275024,25.9125004,1.0,,19.7,0.0,26.4,64.9875031,,64.9875031,0.0,120.074997,0.0,,
2025-11-05 05:31:23+00:00,2025-11-05 05:31:23,,,,,,,,,,38.7637482,13.0734377,1037.625,930.974976,25.9249992,1.0,,19.7,0.0,26.4,65.3812485,,65.3812485,0.0,120.0,0.0,,
2025-11-05 05:31:24+00:00,2025-11-05 05:31:24,,,,,,,,,,38.7787514,13.0812502,1037.02502,930.900024,24.9125004,1.0,,19.7,0.0,26.4,65.3812485,,65.3812485,0.0,120.074997,0.0,,
2025-11-05 05:31:25+00:00,2025-11-05 05:31:25,39.0,39.0,39.0,39.0,39.0,15.383560928090748,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",38.7862511,13.0812502,1036.19995,930.674988,24.8875008,1.0,,19.7,0.0,25.95,65.3625031,,65.3625031,0.0,120.074997,0.0,,
2025-11-05 05:31:26+00:00,2025-11-05 05:31:26,,,,,,,,,,38.7712517,13.09375,1035.375,930.450012,24.8875008,1.0,,19.7,0.0,25.95,65.3625031,,65.3625031,0.0,120.074997,0.0,,
2025-11-05 05:31:27+00:00,2025-11-05 05:31:27,,,,,,,,,,38.7862511,13.09375,1034.84998,930.299988,24.8875008,1.0,,19.7,0.0,25.95,65.1374969,,65.1374969,0.0,120.0,0.0,,
2025-11-05 05:31:28+00:00,2025-11-05 05:31:28,,,,,,,,,,38.7712517,13.1109371,1034.02502,930.075012,24.8875008,1.0,,19.7,0.0,25.95,65.0062485,,65.0062485,0.0,120.074997,0.0,,
2025-11-05 05:31:29+00:00,2025-11-05 05:31:29,,,,,,,,,,38.7675018,13.1312504,1033.42505,929.924988,23.6124992,1.0,,19.7,0.0,25.95,65.0062485,,65.0062485,0.0,120.074997,0.0,,
2025-11-05 05:31:30+00:00,2025-11-05 05:31:30,39.0,39.0,39.0,39.0,39.0,16.164118920306358,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",38.7712517,13.1312504,1032.59998,929.700012,23.625,1.0,,19.7,0.0,25.95,64.9875031,38.0,64.9875031,0.0,120.0,0.0,,
2025-11-05 05:31:31+00:00,2025-11-05 05:31:31,,,,,,,,,,38.7825012,13.1546879,1032.07495,929.549988,23.625,1.0,,19.7,0.0,25.95,64.9875031,,64.9875031,0.0,120.0,0.0,,
2025-11-05 05:31:32+00:00,2025-11-05 05:31:32,,,,,,,,,,38.7750015,13.1843748,1031.25,929.325012,23.625,1.0,,19.7,0.0,25.95,64.9875031,,64.9875031,0.0,120.074997,0.0,,
2025-11-05 05:31:33+00:00,2025-11-05 05:31:33,,,,,,,,,,38.7675018,13.1843748,1030.65002,929.099976,23.625,1.0,,19.7,0.0,25.95,64.9875031,,64.9875031,0.0,120.0,0.0,,
2025-11-05 05:31:34+00:00,2025-11-05 05:31:34,,,,,,,,,,38.7750015,13.2156248,1029.90002,928.950012,22.4624996,1.0,,19.7,0.0,25.95,64.9875031,,64.9875031,0.0,120.0,0.0,,
2025-11-05 05:31:35+00:00,2025-11-05 05:31:35,39.0,39.0,39.0,39.0,39.0,13.076884550531704,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",38.7787514,13.2156248,1029.30005,928.799988,22.4375,1.0,,19.7,0.0,23.65,65.0062485,,65.0062485,0.0,120.0,0.0,,
2025-11-05 05:31:36+00:00,2025-11-05 05:31:36,,,,,,,,,,38.7825012,13.2390623,1028.47498,928.575012,22.4375,1.0,,19.7,0.0,23.65,65.0062485,,65.0062485,0.0,120.074997,0.0,,
2025-11-05 05:31:37+00:00,2025-11-05 05:31:37,,,,,,,,,,38.7862511,13.2640629,1028.02502,928.349976,22.4375,1.0,,19.7,0.0,23.65,64.9875031,,64.9875031,0.0,120.0,0.0,,
2025-11-05 05:31:38+00:00,2025-11-05 05:31:38,,,,,,,,,,38.7862511,13.2640629,1027.19995,928.200012,22.4375,1.0,,19.7,0.0,23.65,64.9875031,,64.9875031,0.0,120.074997,0.0,,
2025-11-05 05:31:39+00:00,2025-11-05 05:31:39,,,,,,,,,,38.7825012,13.2937498,1026.67505,928.049988,21.1749992,1.0,,19.7,0.0,23.65,65.0062485,,65.0062485,0.0,120.0,0.0,,
2025-11-05 05:31:40+00:00,2025-11-05 05:31:40,39.0,39.0,39.0,39.0,39.0,11.911283552016316,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",38.7675018,13.3296871,1025.92505,927.75,21.1749992,1.0,,19.7,0.0,23.65,65.0062485,,65.0062485,0.0,120.074997,0.0,,
2025-11-05 05:31:41+00:00,2025-11-05 05:31:41,,,,,,,,,,38.7750015,13.3296871,1025.55005,927.599976,21.1749992,1.0,,19.7,0.0,23.65,65.0062485,,65.0062485,0.0,120.074997,0.0,,
2025-11-05 05:31:42+00:00,2025-11-05 05:31:42,,,,,,,,,,38.7637482,13.3671875,1024.875,927.450012,21.1749992,1.0,,19.7,0.0,23.65,64.9875031,,64.9875031,0.0,120.0,0.0,,
2025-11-05 05:31:43+00:00,2025-11-05 05:31:43,,,,,,,,,,38.7675018,13.3671875,1024.5,927.224976,21.1749992,1.0,,19.7,0.0,23.65,64.9875031,,64.9875031,0.0,120.0,0.0,,
2025-11-05 05:31:44+00:00,2025-11-05 05:31:44,,,,,,,,,,38.8125,13.4015627,1023.97498,927.0,20.3500004,1.0,,19.7,0.0,23.65,65.0062485,,65.0062485,0.0,120.074997,0.0,,
2025-11-05 05:31:45+00:00,2025-11-05 05:31:45,39.0,39.0,39.0,39.0,39.0,11.773567767305728,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",38.7750015,13.4343748,1023.67499,926.775024,20.3250008,1.0,,19.7,0.0,21.27,65.0062485,38.0,65.0062485,0.0,120.074997,0.0,,
2025-11-05 05:31:46+00:00,2025-11-05 05:31:46,,,,,,,,,,38.7750015,13.4343748,1023.22498,926.625,20.3250008,1.0,,19.7,0.0,21.27,64.9875031,,64.9875031,0.0,120.074997,0.0,,
2025-11-05 05:31:47+00:00,2025-11-05 05:31:47,,,,,,,,,,38.7787514,13.4703121,1022.92499,926.474976,20.3374996,1.0,,19.7,0.0,21.27,65.3812485,,65.3812485,0.0,120.0,0.0,,
2025-11-05 05:31:48+00:00,2025-11-05 05:31:48,,,,,,,,,,38.7750015,13.5109377,1022.70001,926.25,20.3250008,1.0,,19.7,0.0,21.27,65.0062485,,65.0062485,0.0,120.074997,0.0,,
2025-11-05 05:31:49+00:00,2025-11-05 05:31:49,,,,,,,,,,38.7599983,13.5109377,1022.47498,926.025024,20.75,1.0,,19.7,0.0,21.27,65.0062485,,65.0062485,0.0,120.074997,0.0,,
2025-11-05 05:31:50+00:00,2025-11-05 05:31:50,39.0,39.0,39.0,39.0,39.0,11.511475543798314,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",38.7787514,13.5484371,1022.17499,925.799988,20.75,1.0,,19.7,0.0,21.27,64.9875031,,64.9875031,0.0,120.074997,0.0,,
2025-11-05 05:31:51+00:00,2025-11-05 05:31:51,,,,,,,,,,38.7675018,13.5484371,1022.02502,925.650024,20.75,1.0,,19.7,0.0,21.27,64.9875031,,64.9875031,0.0,120.0,0.0,,
2025-11-05 05:31:52+00:00,2025-11-05 05:31:52,,,,,,,,,,38.7675018,13.5796871,1021.72498,925.424988,20.75,1.0,,19.7,0.0,21.27,65.3812485,,65.3812485,0.0,120.074997,0.0,,
2025-11-05 05:31:53+00:00,2025-11-05 05:31:53,,,,,,,,,,38.7637482,13.5843754,1021.57501,925.275024,20.75,1.0,,19.7,0.0,21.27,65.3812485,,65.3812485,0.0,120.074997,0.0,,
2025-11-05 05:31:54+00:00,2025-11-05 05:31:54,,,,,,,,,,38.7712517,13.5843754,1021.27502,925.049988,19.5125008,1.0,,19.7,0.0,21.27,65.3625031,,65.3625031,0.0,120.0,0.0,,
2025-11-05 05:31:55+00:00,2025-11-05 05:31:55,39.0,39.0,39.0,39.0,39.0,13.357870762766302,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",38.7637482,13.5593748,1021.04999,924.900024,19.4874992,1.0,,19.7,0.0,20.81,65.3812485,,65.3812485,0.0,120.0,0.0,,
2025-11-05 05:31:56+00:00,2025-11-05 05:31:56,,,,,,,,,,38.7862511,13.4921875,1020.75,924.674988,19.4874992,1.0,,19.7,0.0,20.81,65.3812485,,65.3812485,0.0,120.074997,0.0,,
