time,_time_gateway,ACT_SNR_PMP_BO_0,ACT_SNR_PMP_BO_1,ACT_SNR_PMP_BO_2,ACT_SNR_PMP_BO_3,ACT_SNR_PMP_BO_4,SNR_NOX_PRED,SNR_STATUS_CODE,SNR_STAGE,SNR_MESSAGE,SNR_PMP_UW_S_1,BR1_EO_O2_A,ICF_CCS_FG_T_1,ICF_SCS_FG_T_1,ICF_TMS_NOX_A,ACC_SNR_AI_1A,ACT_STATUS,NOX_30m_Value,NOX_EQ_Status,NOX_Value,SNR_EQ_UW_F_1,ACT_SNR_PMP_UW_S,SNR_EQ_UW_F_1_1,SNR_EQ_DW_F_1,SNR_EQ_UW_F_2,IncineratorStatus,SNR_UREA_SAVING_RATE,SNR_NOX_PRED_MAE
2025-11-05 23:01:28+00:00,2025-11-05 23:01:28,,,,,,,,,,38.8087502,13.8296871,966.599976,849.224976,6.73750019,1.0,,10.64,0.0,9.45,52.6500015,,52.6500015,0.0,532.275024,0.0,,
2025-11-05 23:01:29+00:00,2025-11-05 23:01:29,,,,,,,,,,38.8050003,13.8765621,966.150024,849.075012,6.73750019,1.0,,10.64,0.0,9.45,52.6500015,,52.6500015,0.0,532.275024,0.0,,
2025-11-05 23:01:30+00:00,2025-11-05 23:01:30,,,,,,,,,,38.8312492,13.8765621,965.549988,848.849976,6.73750019,1.0,,10.64,0.0,9.45,52.6500015,,52.6500015,0.0,532.200012,0.0,,
2025-11-05 23:01:31+00:00,2025-11-05 23:01:31,,,,,,,,,,38.8087502,13.9281254,965.099976,848.775024,6.73750019,1.0,,10.64,0.0,9.45,52.6500015,,52.6500015,0.0,532.275024,0.0,,
2025-11-05 23:01:32+00:00,2025-11-05 23:01:32,,,,,,,,,,38.8162498,13.9281254,964.575012,848.549988,6.73750019,1.0,,10.64,0.0,9.45,52.6500015,,52.6500015,0.0,534.0,0.0,,
2025-11-05 23:01:33+00:00,2025-11-05 23:01:33,,,,,,,,,,38.8087502,13.9812498,964.200012,848.400024,6.73750019,1.0,,10.64,0.0,9.45,52.6500015,,52.6500015,0.0,532.799988,0.0,,
2025-11-05 23:01:34+00:00,2025-11-05 23:01:34,,,,,,,,,,38.8199997,14.0265627,963.599976,848.25,6.73750019,1.0,,10.64,0.0,9.45,52.9312515,,52.9312515,0.0,532.200012,0.0,,
2025-11-05 23:01:35+00:00,2025-11-05 23:01:35,,,,,,,,,,38.8199997,14.0265627,963.150024,848.025024,6.73750019,1.0,,10.64,0.0,9.45,53.0250015,,53.0250015,0.0,532.349976,0.0,,
2025-11-05 23:01:36+00:00,2025-11-05 23:01:36,,,,,,,,,,38.8087502,14.0687504,962.849976,847.875,6.73750019,1.0,,10.64,0.0,9.45,53.0062485,,53.0062485,0.0,532.275024,0.0,,
2025-11-05 23:01:37+00:00,2025-11-05 23:01:37,,,,,,,,,,38.8087502,14.1125002,962.400024,847.724976,6.73750019,1.0,,10.64,0.0,9.45,52.6500015,,52.6500015,0.0,532.275024,0.0,,
2025-11-05 23:01:38+00:00,2025-11-05 23:01:38,,,,,,,,,,38.8050003,14.1125002,962.025024,847.575012,6.73750019,1.0,,10.64,0.0,9.45,52.6500015,,52.6500015,0.0,532.200012,0.0,,
2025-11-05 23:01:39+00:00,2025-11-05 23:01:39,,,,,,,,,,38.8087502,14.1593752,961.575012,847.424988,6.73750019,1.0,,10.64,0.0,9.45,52.6500015,,52.6500015,0.0,532.275024,0.0,,
2025-11-05 23:01:40+00:00,2025-11-05 23:01:40,,,,,,,,,,38.8012505,14.1593752,961.200012,847.275024,6.73750019,1.0,,10.64,0.0,9.45,52.7999992,,52.7999992,0.0,533.924988,0.0,,
2025-11-05 23:01:41+00:00,2025-11-05 23:01:41,,,,,,,,,,38.8199997,14.1890621,960.75,847.125,6.73750019,1.0,,10.64,0.0,9.45,53.0062485,,53.0062485,0.0,534.0,0.0,,
2025-11-05 23:01:42+00:00,2025-11-05 23:01:42,,,,,,,,,,38.8125,14.2171879,960.450012,846.974976,6.73750019,1.0,,10.64,0.0,9.45,52.78125,,52.78125,0.0,533.924988,0.0,,
2025-11-05 23:01:43+00:00,2025-11-05 23:01:43,,,,,,,,,,38.8237495,14.2171879,960.0,846.825012,6.73750019,1.0,,10.64,0.0,9.45,52.6500015,,52.6500015,0.0,533.924988,0.0,,
2025-11-05 23:01:44+00:00,2025-11-05 23:01:44,,,,,,,,,,38.8050003,14.2406254,959.625,846.674988,6.73750019,1.0,,10.64,0.0,9.45,52.6500015,,52.6500015,0.0,534.0,0.0,,
2025-11-05 23:01:45+00:00,2025-11-05 23:01:45,,,,,,,,,,38.8162498,14.2296877,959.174988,846.450012,6.73750019,1.0,,10.64,0.0,9.45,52.8375015,,52.8375015,0.0,533.924988,0.0,,
2025-11-05 23:01:46+00:00,2025-11-05 23:01:46,,,,,,,,,,38.8199997,14.2296877,958.875,846.375,6.73750019,1.0,,10.64,0.0,9.45,53.0250015,,53.0250015,0.0,533.924988,0.0,,
2025-11-05 23:01:47+00:00,2025-11-05 23:01:47,,,,,,,,,,38.8349991,14.1765623,958.349976,846.150024,6.7249999,1.0,,10.64,0.0,9.45,53.0250015,,53.0250015,0.0,534.0,0.0,,
2025-11-05 23:01:48+00:00,2025-11-05 23:01:48,,,,,,,,,,38.8162498,14.1765623,958.049988,846.0,6.73750019,1.0,,10.64,0.0,9.45,53.0250015,,53.0250015,0.0,534.0,0.0,,
2025-11-05 23:01:49+00:00,2025-11-05 23:01:49,,,,,,,,,,38.8125,14.0812502,957.674988,845.924988,6.7249999,1.0,,10.64,0.0,9.45,53.0062485,,53.0062485,0.0,534.0,0.0,,
2025-11-05 23:01:50+00:00,2025-11-05 23:01:50,,,,,,,,,,38.8087502,13.9890623,957.150024,845.700012,6.7249999,1.0,,10.64,0.0,9.45,53.0250015,,53.0250015,0.0,534.0,0.0,,
2025-11-05 23:01:51+00:00,2025-11-05 23:01:51,,,,,,,,,,38.8387489,13.9890623,956.700012,845.549988,6.73750019,1.0,,10.64,0.0,9.45,53.0250015,,53.0250015,0.0,533.924988,0.0,,
2025-11-05 23:01:52+00:00,2025-11-05 23:01:52,,,,,,,,,,38.8087502,13.8921871,956.325012,845.400024,6.7249999,1.0,,10.64,0.0,9.45,53.0250015,,53.0250015,0.0,534.0,0.0,,
2025-11-05 23:01:53+00:00,2025-11-05 23:01:53,,,,,,,,,,38.8087502,13.7859373,956.025024,845.25,6.73750019,1.0,,10.64,0.0,9.45,53.0062485,,53.0062485,0.0,533.924988,0.0,,
2025-11-05 23:01:54+00:00,2025-11-05 23:01:54,,,,,,,,,,38.8087502,13.7859373,955.424988,845.099976,6.73750019,1.0,,10.64,0.0,9.45,53.0250015,,53.0250015,0.0,533.924988,0.0,,
2025-11-05 23:01:55+00:00,2025-11-05 23:01:55,,,,,,,,,,38.8199997,13.6734371,954.900024,844.875,6.73750019,1.0,,10.64,0.0,9.45,53.0250015,,53.0250015,0.0,534.0,0.0,,
2025-11-05 23:01:56+00:00,2025-11-05 23:01:56,,,,,,,,,,38.8050003,13.6734371,954.525024,844.799988,6.73750019,1.0,,10.64,0.0,9.45,53.0250015,,53.0250015,0.0,534.0,0.0,,
2025-11-05 23:01:57+00:00,2025-11-05 23:01:57,,,,,,,,,,38.8199997,13.578125,954.0,844.650024,6.73750019,1.0,,10.64,0.0,9.45,53.0062485,,53.0062485,0.0,533.924988,0.0,,
2025-11-05 23:01:58+00:00,2025-11-05 23:01:58,,,,,,,,,,38.8162498,13.5031252,953.625,844.424988,6.73750019,1.0,,10.64,0.0,9.45,53.0250015,,53.0250015,0.0,532.200012,0.0,,
2025-11-05 23:01:59+00:00,2025-11-05 23:01:59,,,,,,,,,,38.8162498,13.5031252,953.099976,844.275024,6.73750019,1.0,,10.64,0.0,9.45,53.0250015,,53.0250015,0.0,532.275024,0.0,,
2025-11-05 23:02:00+00:00,2025-11-05 23:02:00,,,,,,,,,,38.8162498,13.4390621,952.724976,844.200012,6.73750019,1.0,,10.64,0.0,9.45,52.8375015,,52.8375015,0.0,532.275024,0.0,,
2025-11-05 23:02:01+00:00,2025-11-05 23:02:01,,,,,,,,,,38.8050003,13.3953123,952.200012,843.974976,6.7249999,1.0,,10.64,0.0,9.45,52.6500015,,52.6500015,0.0,532.275024,0.0,,
2025-11-05 23:02:02+00:00,2025-11-05 23:02:02,,,,,,,,,,38.8087502,13.3953123,951.75,843.825012,6.7249999,1.0,,10.64,0.0,9.45,52.6500015,,52.6500015,0.0,532.275024,0.0,,
2025-11-05 23:02:03+00:00,2025-11-05 23:02:03,,,,,,,,,,38.8050003,13.3812504,951.224976,843.674988,6.7249999,1.0,,10.64,0.0,9.45,52.6500015,,52.6500015,0.0,532.200012,0.0,,
2025-11-05 23:02:04+00:00,2025-11-05 23:02:04,,,,,,,,,,38.8349991,13.3812504,950.849976,843.525024,6.73750019,1.0,,10.64,0.0,9.45,52.8375015,,52.8375015,0.0,532.275024,0.0,,
2025-11-05 23:02:05+00:00,2025-11-05 23:02:05,,,,,,,,,,38.8162498,13.3890629,950.25,843.375,6.7249999,1.0,,10.64,0.0,9.45,53.0250015,,53.0250015,0.0,532.200012,0.0,,
2025-11-05 23:02:06+00:00,2025-11-05 23:02:06,,,,,,,,,,38.8237495,13.3984375,949.875,843.224976,6.73750019,1.0,,10.64,0.0,9.45,53.0250015,,53.0250015,0.0,532.200012,0.0,,
2025-11-05 23:02:07+00:00,2025-11-05 23:02:07,,,,,,,,,,38.8050003,13.3984375,949.275024,843.075012,6.73750019,1.0,,10.64,0.0,9.45,53.0250015,,53.0250015,0.0,532.200012,0.0,,
2025-11-05 23:02:08+00:00,2025-11-05 23:02:08,,,,,,,,,,38.8162498,13.4125004,948.900024,842.924988,6.73750019,1.0,,10.64,0.0,9.45,52.9500008,,52.9500008,0.0,532.275024,0.0,,
2025-11-05 23:02:09+00:00,2025-11-05 23:02:09,,,,,,,,,,38.8050003,13.4250002,948.299988,842.700012,6.7249999,1.0,,10.64,0.0,9.45,52.6312485,,52.6312485,0.0,532.275024,0.0,,
2025-11-05 23:02:10+00:00,2025-11-05 23:02:10,,,,,,,,,,38.8199997,13.4250002,947.924988,842.549988,6.73750019,1.0,,10.64,0.0,9.45,52.6500015,,52.6500015,0.0,532.275024,0.0,,
2025-11-05 23:02:11+00:00,2025-11-05 23:02:11,,,,,,,,,,38.8087502,13.4250002,947.400024,842.400024,6.73750019,1.0,,10.64,0.0,9.45,52.6500015,,52.6500015,0.0,532.275024,0.0,,
2025-11-05 23:02:12+00:00,2025-11-05 23:02:12,,,,,,,,,,38.8125,13.4250002,946.950012,842.325012,6.73750019,1.0,,10.64,0.0,9.45,52.6500015,,52.6500015,0.0,531.0,0.0,,
2025-11-05 23:02:13+00:00,2025-11-05 23:02:13,,,,,,,,,,38.8087502,13.4125004,946.349976,842.099976,6.73750019,1.0,,10.64,0.0,9.45,52.6312485,,52.6312485,0.0,530.775024,0.0,,
2025-11-05 23:02:14+00:00,2025-11-05 23:02:14,,,,,,,,,,38.8087502,13.3984375,945.974976,841.950012,6.73750019,1.0,,10.64,0.0,9.45,52.6500015,,52.6500015,0.0,530.775024,0.0,,
2025-11-05 23:02:15+00:00,2025-11-05 23:02:15,,,,,,,,,,38.8125,13.3984375,945.375,841.799988,6.7249999,1.0,,10.64,0.0,9.45,52.6500015,,52.6500015,0.0,530.700012,0.0,,
2025-11-05 23:02:16+00:00,2025-11-05 23:02:16,,,,,,,,,,38.8125,13.3921871,945.0,841.650024,6.7249999,1.0,,10.64,0.0,9.45,52.6500015,,52.6500015,0.0,530.775024,0.0,,
2025-11-05 23:02:17+00:00,2025-11-05 23:02:17,,,,,,,,,,38.8087502,13.40625,944.400024,841.5,6.73750019,1.0,,10.64,0.0,9.45,52.2562485,,52.2562485,0.0,530.775024,0.0,,
2025-11-05 23:02:18+00:00,2025-11-05 23:02:18,,,,,,,,,,38.8162498,13.40625,944.025024,841.349976,6.7249999,1.0,,10.64,0.0,9.45,52.2562485,,52.2562485,0.0,530.775024,0.0,,
2025-11-05 23:02:19+00:00,2025-11-05 23:02:19,,,,,,,,,,38.7975006,13.4343748,943.424988,841.125,6.7249999,1.0,,10.64,0.0,9.45,52.2750015,,52.2750015,0.0,530.700012,0.0,,
2025-11-05 23:02:20+00:00,2025-11-05 23:02:20,,,,,,,,,,38.8087502,13.4343748,943.049988,840.974976,6.73750019,1.0,,10.64,0.0,9.45,52.2750015,,52.2750015,0.0,530.775024,0.0,,
2025-11-05 23:02:21+00:00,2025-11-05 23:02:21,,,,,,,,,,38.8050003,13.4671879,942.450012,840.75,6.73750019,1.0,,10.64,0.0,9.45,52.2562485,,52.2562485,0.0,530.775024,0.0,,
2025-11-05 23:02:22+00:00,2025-11-05 23:02:22,,,,,,,,,,38.8274994,13.5093746,942.075012,840.674988,6.7249999,1.0,,10.64,0.0,9.45,52.2562485,,52.2562485,0.0,530.775024,0.0,,
2025-11-05 23:02:23+00:00,2025-11-05 23:02:23,,,,,,,,,,38.8087502,13.5093746,941.474976,840.450012,6.73750019,1.0,,10.64,0.0,9.45,52.2750015,,52.2750015,0.0,530.700012,0.0,,
2025-11-05 23:02:24+00:00,2025-11-05 23:02:24,,,,,,,,,,38.8125,13.5593748,941.025024,840.299988,6.73750019,1.0,,10.64,0.0,9.45,52.2750015,,52.2750015,0.0,530.775024,0.0,,
2025-11-05 23:02:25+00:00,2025-11-05 23:02:25,,,,,,,,,,38.8199997,13.6171875,940.424988,840.075012,6.73750019,1.0,,10.64,0.0,9.45,52.2562485,,52.2562485,0.0,530.775024,0.0,,
2025-11-05 23:02:26+00:00,2025-11-05 23:02:26,,,,,,,,,,38.8087502,13.6171875,940.049988,840.0,6.73750019,1.0,,10.64,0.0,9.45,52.2562485,,52.2562485,0.0,530.775024,0.0,,
2025-11-05 23:02:27+00:00,2025-11-05 23:02:27,,,,,,,,,,38.8162498,13.6859379,939.450012,839.775024,6.73750019,1.0,,10.64,0.0,9.45,52.2750015,,52.2750015,0.0,530.700012,0.0,,
2025-11-05 23:02:28+00:00,2025-11-05 23:02:28,,,,,,,,,,38.8162498,13.6859379,939.0,839.700012,6.7249999,1.0,,10.64,0.0,9.45,52.2750015,,52.2750015,0.0,530.775024,0.0,,
2025-11-05 23:02:29+00:00,2025-11-05 23:02:29,,,,,,,,,,38.8125,13.7578125,938.400024,839.474976,6.73750019,1.0,,10.64,0.0,9.45,52.2562485,,52.2562485,0.0,529.200012,0.0,,
2025-11-05 23:02:30+00:00,2025-11-05 23:02:30,,,,,,,,,,38.7975006,13.8187504,937.950012,839.325012,6.73750019,1.0,,10.64,0.0,9.45,52.2562485,,52.2562485,0.0,529.200012,0.0,,
2025-11-05 23:02:31+00:00,2025-11-05 23:02:31,,,,,,,,,,38.8050003,13.8187504,937.349976,839.099976,6.7249999,1.0,,10.64,0.0,9.45,52.2750015,,52.2750015,0.0,529.200012,0.0,,
2025-11-05 23:02:32+00:00,2025-11-05 23:02:32,,,,,,,,,,38.8387489,13.8765621,936.974976,838.950012,6.73750019,1.0,,10.64,0.0,9.45,52.2562485,,52.2562485,0.0,529.275024,0.0,,
2025-11-05 23:02:33+00:00,2025-11-05 23:02:33,,,,,,,,,,38.8050003,13.9281254,936.299988,838.724976,6.73750019,1.0,,10.64,0.0,9.45,52.2562485,,52.2562485,0.0,529.275024,0.0,,
2025-11-05 23:02:34+00:00,2025-11-05 23:02:34,,,,,,,,,,38.8087502,13.9281254,935.924988,838.575012,6.73750019,1.0,,10.64,0.0,9.45,52.2750015,,52.2750015,0.0,529.200012,0.0,,
2025-11-05 23:02:35+00:00,2025-11-05 23:02:35,,,,,,,,,,38.8199997,13.9765625,935.25,838.424988,6.73750019,1.0,,10.64,0.0,9.45,52.2750015,,52.2750015,0.0,529.200012,0.0,,
2025-11-05 23:02:36+00:00,2025-11-05 23:02:36,,,,,,,,,,38.8162498,13.9765625,934.875,838.275024,6.73750019,1.0,,10.64,0.0,9.45,52.2750015,,52.2750015,0.0,529.200012,0.0,,
2025-11-05 23:02:37+00:00,2025-11-05 23:02:37,,,,,,,,,,38.8237495,14.0218754,934.275024,838.049988,6.73750019,1.0,,10.64,0.0,9.45,52.2562485,,52.2562485,0.0,529.200012,0.0,,
2025-11-05 23:02:38+00:00,2025-11-05 23:02:38,,,,,,,,,,38.8087502,14.0625,933.825012,837.900024,6.73750019,1.0,,10.64,0.0,9.45,52.2562485,,52.2562485,0.0,529.200012,0.0,,
2025-11-05 23:02:39+00:00,2025-11-05 23:02:39,,,,,,,,,,38.8050003,14.0625,933.150024,837.75,6.73750019,1.0,,10.64,0.0,9.45,52.2750015,,52.2750015,0.0,529.125,0.0,,
2025-11-05 23:02:40+00:00,2025-11-05 23:02:40,,,,,,,,,,38.8162498,14.09375,932.775024,837.599976,6.73750019,1.0,,10.64,0.0,9.45,52.2750015,,52.2750015,0.0,529.200012,0.0,,
2025-11-05 23:02:41+00:00,2025-11-05 23:02:41,,,,,,,,,,38.8125,14.1265621,932.099976,837.375,6.73750019,1.0,,10.64,0.0,9.45,52.2562485,,52.2562485,0.0,529.200012,0.0,,
2025-11-05 23:02:42+00:00,2025-11-05 23:02:42,,,,,,,,,,38.8125,14.1265621,931.724976,837.224976,6.7249999,1.0,,10.64,0.0,9.45,52.2562485,,52.2562485,0.0,529.200012,0.0,,
2025-11-05 23:02:43+00:00,2025-11-05 23:02:43,,,,,,,,,,38.8199997,14.1734371,931.049988,837.0,6.73750019,1.0,,10.64,0.0,9.45,52.2750015,,52.2750015,0.0,529.200012,0.0,,
2025-11-05 23:02:44+00:00,2025-11-05 23:02:44,,,,,,,,,,38.8237495,14.1734371,930.599976,836.849976,6.73750019,1.0,,10.64,0.0,9.45,52.2750015,,52.2750015,0.0,529.200012,0.0,,
2025-11-05 23:02:45+00:00,2025-11-05 23:02:45,,,,,,,,,,38.8125,14.2140627,930.0,836.625,6.73750019,1.0,,10.64,0.0,9.45,52.2750015,,52.2750015,0.0,529.200012,0.0,,
2025-11-05 23:02:46+00:00,2025-11-05 23:02:46,,,,,,,,,,38.8050003,14.2546873,929.549988,836.474976,6.73750019,1.0,,10.64,0.0,9.45,52.2562485,,52.2562485,0.0,527.700012,0.0,,
2025-11-05 23:02:47+00:00,2025-11-05 23:02:47,,,,,,,,,,38.8050003,14.2546873,928.875,836.325012,6.73750019,1.0,,10.64,0.0,9.45,52.2750015,,52.2750015,0.0,527.700012,0.0,,
2025-11-05 23:02:48+00:00,2025-11-05 23:02:48,,,,,,,,,,38.8050003,14.2937498,928.424988,836.174988,6.7249999,1.0,,10.64,0.0,9.45,52.2750015,,52.2750015,0.0,527.700012,0.0,,
2025-11-05 23:02:49+00:00,2025-11-05 23:02:49,,,,,,,,,,38.8012505,14.328125,927.825012,835.950012,6.73750019,1.0,,10.64,0.0,9.45,52.2750015,,52.2750015,0.0,527.775024,0.0,,
2025-11-05 23:02:50+00:00,2025-11-05 23:02:50,,,,,,,,,,38.8162498,14.328125,927.375,835.799988,6.73750019,1.0,,10.64,0.0,9.45,52.2750015,,52.2750015,0.0,527.700012,0.0,,
2025-11-05 23:02:51+00:00,2025-11-05 23:02:51,,,,,,,,,,38.8237495,14.3734379,926.700012,835.575012,6.73750019,1.0,,10.64,0.0,9.45,52.2562485,,52.2562485,0.0,527.700012,0.0,,
2025-11-05 23:02:52+00:00,2025-11-05 23:02:52,,,,,,,,,,38.8087502,14.3734379,926.25,835.349976,6.7249999,1.0,,10.64,0.0,9.45,52.2750015,,52.2750015,0.0,527.700012,0.0,,
2025-11-05 23:02:53+00:00,2025-11-05 23:02:53,,,,,,,,,,38.8125,14.4281254,925.650024,835.200012,6.73750019,1.0,,10.64,0.0,9.45,52.2750015,,52.2750015,0.0,527.700012,0.0,,
2025-11-05 23:02:54+00:00,2025-11-05 23:02:54,,,,,,,,,,38.8125,14.4781246,925.125,835.049988,6.73750019,1.0,,10.64,0.0,9.45,52.2562485,,52.2562485,0.0,527.700012,0.0,,
2025-11-05 23:02:55+00:00,2025-11-05 23:02:55,,,,,,,,,,38.8050003,14.4781246,924.450012,834.825012,6.7249999,1.0,,10.64,0.0,9.45,52.2750015,,52.2750015,0.0,527.700012,0.0,,
2025-11-05 23:02:56+00:00,2025-11-05 23:02:56,,,,,,,,,,38.8162498,14.5234375,924.0,834.674988,6.73750019,1.0,,10.64,0.0,9.45,52.2750015,,52.2750015,0.0,527.700012,0.0,,
2025-11-05 23:02:57+00:00,2025-11-05 23:02:57,,,,,,,,,,38.8050003,14.5718746,923.400024,834.450012,6.7249999,1.0,,10.64,0.0,9.45,52.2562485,,52.2562485,0.0,527.775024,0.0,,
