time,_time_gateway,ACT_SNR_PMP_BO_0,ACT_SNR_PMP_BO_1,ACT_SNR_PMP_BO_2,ACT_SNR_PMP_BO_3,ACT_SNR_PMP_BO_4,SNR_NOX_PRED,SNR_STATUS_CODE,SNR_STAGE,SNR_MESSAGE,SNR_PMP_UW_S_1,BR1_EO_O2_A,ICF_CCS_FG_T_1,ICF_SCS_FG_T_1,ICF_TMS_NOX_A,ACC_SNR_AI_1A,ACT_STATUS,NOX_30m_Value,NOX_EQ_Status,NOX_Value,SNR_EQ_UW_F_1,ACT_SNR_PMP_UW_S
2025-09-19 05:04:20+00:00,2025-09-19 05:04:20,54.0,54.0,38.0,54.0,54.0,40.7233277072601,303.0,BO_O2_RULE,제어매트릭스 규칙 적용: NOX_HIGH,55.4399986,12.5765629,1087.125,1004.70001,46.1624985,1.0,,30.68,0.0,46.12,56.0437508,
2025-09-19 05:04:21+00:00,2025-09-19 05:04:21,,,,,,,,,,55.4249992,12.625,1086.82495,1004.625,46.1624985,1.0,,30.68,0.0,46.12,56.0437508,
2025-09-19 05:04:22+00:00,2025-09-19 05:04:22,,,,,,,,,,55.4324989,12.6765623,1086.59998,1004.54999,46.1624985,1.0,,30.68,0.0,46.12,56.0437508,
2025-09-19 05:04:23+00:00,2025-09-19 05:04:23,,,,,,,,,,55.4287491,12.6765623,1086.30005,1004.47498,45.4874992,1.0,,30.68,0.0,46.12,56.0437508,
2025-09-19 05:04:24+00:00,2025-09-19 05:04:24,,,,,,,,,,55.4700012,12.7281246,1086.07495,1004.47498,45.4874992,1.0,,30.68,0.0,46.12,56.0437508,
2025-09-19 05:04:25+00:00,2025-09-19 05:04:25,54.0,54.0,38.0,54.0,54.0,40.155466898636654,303.0,BO_O2_RULE,제어매트릭스 규칙 적용: NOX_HIGH,55.4474983,12.7765627,1085.77502,1004.32501,45.4874992,1.0,,30.68,0.0,46.12,56.0437508,
2025-09-19 05:04:26+00:00,2025-09-19 05:04:26,,,,,,,,,,55.4474983,12.7765627,1085.55005,1004.32501,45.4749985,1.0,,30.68,0.0,46.12,56.0437508,
2025-09-19 05:04:27+00:00,2025-09-19 05:04:27,,,,,,,,,,55.4249992,12.8249998,1085.25,1004.17499,45.4874992,1.0,,30.68,0.0,46.12,56.0531235,
2025-09-19 05:04:28+00:00,2025-09-19 05:04:28,,,,,,,,,,55.4324989,12.8249998,1085.09998,1004.17499,45.4000015,1.0,,30.68,0.0,46.12,56.0437508,
2025-09-19 05:04:29+00:00,2025-09-19 05:04:29,,,,,,,,,,55.4174995,12.8687496,1084.72498,1004.09998,45.4000015,1.0,,30.68,0.0,46.12,56.0437508,
2025-09-19 05:04:30+00:00,2025-09-19 05:04:30,54.0,54.0,38.0,54.0,54.0,39.88765571016125,303.0,BO_O2_RULE,제어매트릭스 규칙 적용: NOX_HIGH,55.4287491,12.9109373,1084.57495,1004.02502,45.4000015,1.0,0.0,30.68,0.0,45.33,56.0437508,
2025-09-19 05:04:31+00:00,2025-09-19 05:04:31,,,,,,,,,,55.4550018,12.9109373,1084.19995,1003.95001,45.4000015,1.0,,30.68,0.0,45.33,56.0437508,
2025-09-19 05:04:32+00:00,2025-09-19 05:04:32,,,,,,,,,,55.4324989,12.9515629,1083.97498,1003.875,45.4000015,1.0,,30.68,0.0,45.33,56.0437508,
2025-09-19 05:04:33+00:00,2025-09-19 05:04:33,,,,,,,,,,55.4174995,12.9890623,1083.67505,1003.79999,45.4000015,1.0,,30.68,0.0,45.33,56.0437508,
2025-09-19 05:04:34+00:00,2025-09-19 05:04:34,,,,,,,,,,55.4249992,12.9890623,1083.44995,1003.72498,45.4000015,1.0,,30.68,0.0,45.33,56.0437508,
2025-09-19 05:04:35+00:00,2025-09-19 05:04:35,54.0,54.0,38.0,54.0,54.0,40.409656974347044,303.0,BO_O2_RULE,제어매트릭스 규칙 적용: NOX_HIGH,55.4287491,13.0375004,1083.07495,1003.65002,45.4000015,1.0,,30.68,0.0,45.33,56.0531235,
2025-09-19 05:04:36+00:00,2025-09-19 05:04:36,,,,,,,,,,55.4324989,13.0375004,1082.84998,1003.57501,45.4000015,1.0,,30.68,0.0,45.33,56.0437508,
2025-09-19 05:04:37+00:00,2025-09-19 05:04:37,,,,,,,,,,55.4399986,13.0874996,1082.55005,1003.5,45.4000015,1.0,,30.68,0.0,45.33,56.0437508,
2025-09-19 05:04:38+00:00,2025-09-19 05:04:38,,,,,,,,,,55.4287491,13.1374998,1082.32495,1003.42499,44.7999992,1.0,,30.68,0.0,45.33,56.0437508,
2025-09-19 05:04:39+00:00,2025-09-19 05:04:39,,,,,,,,,,55.4212494,13.1374998,1081.94995,1003.34998,44.7999992,1.0,,30.68,0.0,45.33,56.0437508,
2025-09-19 05:04:40+00:00,2025-09-19 05:04:40,54.0,54.0,38.0,54.0,54.0,40.510465885981944,303.0,BO_O2_RULE,제어매트릭스 규칙 적용: NOX_HIGH,55.4137497,13.1812496,1081.72498,1003.27502,44.8125,1.0,,30.68,0.0,44.74,56.0437508,
2025-09-19 05:04:41+00:00,2025-09-19 05:04:41,,,,,,,,,,55.4587517,13.2218752,1081.42505,1003.20001,44.8125,1.0,,30.68,0.0,44.74,56.0437508,
2025-09-19 05:04:42+00:00,2025-09-19 05:04:42,,,,,,,,,,55.4212494,13.2218752,1081.125,1003.04999,44.7999992,1.0,,30.68,0.0,44.74,56.0437508,
2025-09-19 05:04:43+00:00,2025-09-19 05:04:43,,,,,,,,,,55.4362488,13.2515621,1080.82495,1002.97498,44.3875008,1.0,,30.68,0.0,44.74,56.0437508,
2025-09-19 05:04:44+00:00,2025-09-19 05:04:44,,,,,,,,,,55.4437485,13.2515621,1080.52502,1002.90002,44.3875008,1.0,,30.68,0.0,44.74,56.0437508,
2025-09-19 05:04:45+00:00,2025-09-19 05:04:45,54.0,54.0,38.0,54.0,54.0,39.63672504495516,303.0,BO_O2_RULE,제어매트릭스 규칙 적용: NOX_HIGH,55.4662514,13.2843752,1080.22498,1002.82501,44.3875008,1.0,0.0,30.68,0.0,44.74,56.0437508,
2025-09-19 05:04:46+00:00,2025-09-19 05:04:46,,,,,,,,,,55.4362488,13.3328123,1080.0,1002.75,44.3875008,1.0,,30.68,0.0,44.74,56.0437508,
2025-09-19 05:04:47+00:00,2025-09-19 05:04:47,,,,,,,,,,55.4249992,13.3328123,1079.625,1002.67499,44.3875008,1.0,,30.68,0.0,44.74,56.0437508,
2025-09-19 05:04:48+00:00,2025-09-19 05:04:48,,,,,,,,,,55.4437485,13.40625,1079.40002,1002.59998,43.7874985,1.0,,30.68,0.0,44.74,56.0437508,
2025-09-19 05:04:49+00:00,2025-09-19 05:04:49,,,,,,,,,,55.4212494,13.4796877,1079.02502,1002.45001,43.7874985,1.0,,30.68,0.0,44.74,56.0437508,
2025-09-19 05:04:50+00:00,2025-09-19 05:04:50,54.0,54.0,38.0,54.0,54.0,35.76030099536375,303.0,BO_O2_RULE,제어매트릭스 규칙 적용: NOX_HIGH,55.4399986,13.4796877,1078.80005,1002.45001,43.7874985,1.0,,30.68,0.0,43.71,56.0437508,
2025-09-19 05:04:51+00:00,2025-09-19 05:04:51,,,,,,,,,,55.4287491,13.5124998,1078.5,1002.29999,43.7874985,1.0,,30.68,0.0,43.71,56.0437508,
2025-09-19 05:04:52+00:00,2025-09-19 05:04:52,,,,,,,,,,55.4362488,13.5124998,1078.27502,1002.22498,43.7874985,1.0,,30.68,0.0,43.71,56.0437508,
2025-09-19 05:04:53+00:00,2025-09-19 05:04:53,,,,,,,,,,55.4399986,13.5328121,1077.90002,1002.15002,43.7874985,1.0,,30.68,0.0,43.71,56.0437508,
2025-09-19 05:04:54+00:00,2025-09-19 05:04:54,,,,,,,,,,55.4437485,13.5562496,1077.67505,1002.07501,43.7874985,1.0,,30.68,0.0,43.71,56.0437508,
2025-09-19 05:04:55+00:00,2025-09-19 05:04:55,54.0,54.0,38.0,54.0,54.0,36.596083871672924,303.0,BO_O2_RULE,제어매트릭스 규칙 적용: NOX_HIGH,55.4249992,13.5562496,1077.30005,1001.84998,43.7874985,1.0,,30.68,0.0,43.71,56.0437508,
2025-09-19 05:04:56+00:00,2025-09-19 05:04:56,,,,,,,,,,55.4587517,13.5656252,1077.07495,1001.77502,43.7874985,1.0,,30.68,0.0,43.71,56.0437508,
2025-09-19 05:04:57+00:00,2025-09-19 05:04:57,,,,,,,,,,55.4287491,13.5609379,1076.69995,1001.70001,43.7874985,1.0,,30.68,0.0,43.71,56.0437508,
2025-09-19 05:04:58+00:00,2025-09-19 05:04:58,,,,,,,,,,55.4324989,13.5609379,1076.47498,1001.625,43.6124992,1.0,,30.68,0.0,43.71,56.0437508,
2025-09-19 05:04:59+00:00,2025-09-19 05:04:59,,,,,,,,,,55.4324989,13.5390625,1076.17505,1001.47498,43.6124992,1.0,,30.68,0.0,43.71,56.0437508,
2025-09-19 05:05:00+00:00,2025-09-19 05:05:00,54.0,54.0,38.0,54.0,54.0,36.29066355871899,303.0,BO_O2_RULE,제어매트릭스 규칙 적용: NOX_HIGH,55.4474983,13.5390625,1075.94995,1001.40002,43.625,1.0,0.0,30.68,0.0,43.6,56.0531235,
2025-09-19 05:05:01+00:00,2025-09-19 05:05:01,,,,,,,,,,55.4399986,13.4890623,1075.57495,1001.25,43.625,1.0,,30.68,0.0,43.6,56.0437508,
2025-09-19 05:05:02+00:00,2025-09-19 05:05:02,,,,,,,,,,55.4399986,13.4640627,1075.19995,1001.09998,43.5750008,1.0,,30.68,0.0,43.6,56.0437508,
2025-09-19 05:05:03+00:00,2025-09-19 05:05:03,,,,,,,,,,55.4550018,13.4640627,1074.97498,1001.09998,43.2874985,1.0,,30.68,0.0,43.6,56.0437508,
2025-09-19 05:05:04+00:00,2025-09-19 05:05:04,,,,,,,,,,55.4587517,13.4453125,1074.67505,1000.95001,43.2874985,1.0,,30.68,0.0,43.6,56.0437508,
2025-09-19 05:05:05+00:00,2025-09-19 05:05:05,54.0,54.0,38.0,54.0,54.0,36.01050081659043,303.0,BO_O2_RULE,제어매트릭스 규칙 적용: NOX_HIGH,55.4174995,13.4390621,1074.44995,1000.875,43.2750015,1.0,,30.68,0.0,43.6,56.0437508,
2025-09-19 05:05:06+00:00,2025-09-19 05:05:06,,,,,,,,,,55.4249992,13.4390621,1074.15002,1000.72498,43.2750015,1.0,,30.68,0.0,43.6,56.0437508,
2025-09-19 05:05:07+00:00,2025-09-19 05:05:07,,,,,,,,,,55.4287491,13.4281254,1073.92505,1000.65002,43.2750015,1.0,,30.68,0.0,43.6,56.0437508,
2025-09-19 05:05:08+00:00,2025-09-19 05:05:08,,,,,,,,,,55.4249992,13.4093752,1073.625,1000.5,42.8499985,1.0,,30.68,0.0,43.6,56.0437508,
2025-09-19 05:05:09+00:00,2025-09-19 05:05:09,,,,,,,,,,55.4324989,13.4093752,1073.32495,1000.42499,42.8499985,1.0,,30.68,0.0,43.6,56.0437508,
2025-09-19 05:05:10+00:00,2025-09-19 05:05:10,54.0,54.0,38.0,54.0,54.0,32.94102538837289,303.0,BO_O2_RULE,제어매트릭스 규칙 적용: NOX_HIGH,55.4287491,13.3828125,1072.94995,1000.27502,42.8499985,1.0,,30.68,0.0,42.82,56.0437508,
2025-09-19 05:05:11+00:00,2025-09-19 05:05:11,,,,,,,,,,55.4212494,13.3828125,1072.80005,1000.125,42.8499985,1.0,,30.68,0.0,42.82,56.0437508,
2025-09-19 05:05:12+00:00,2025-09-19 05:05:12,,,,,,,,,,55.4474983,13.3578129,1072.5,1000.04999,42.8250008,1.0,,30.68,0.0,42.82,56.0437508,
2025-09-19 05:05:13+00:00,2025-09-19 05:05:13,,,,,,,,,,55.4324989,13.3453121,1072.19995,999.900024,42.5999985,1.0,,30.68,0.0,42.82,56.0437508,
2025-09-19 05:05:14+00:00,2025-09-19 05:05:14,,,,,,,,,,55.4550018,13.3453121,1071.82495,999.75,42.5999985,1.0,,30.68,0.0,42.82,56.0437508,
2025-09-19 05:05:15+00:00,2025-09-19 05:05:15,54.0,39.0,38.0,54.0,54.0,32.7894590818281,303.0,BO_O2_RULE,제어매트릭스 규칙 적용: NOX_HIGH,55.4287491,13.3390627,1071.67505,999.674988,42.5999985,1.0,0.0,30.68,0.0,42.82,56.0437508,
2025-09-19 05:05:16+00:00,2025-09-19 05:05:16,,,,,,,,,,55.4324989,13.3312502,1071.30005,999.525024,42.5999985,1.0,,30.68,0.0,42.82,56.0437508,
2025-09-19 05:05:17+00:00,2025-09-19 05:05:17,,,,,,,,,,55.4287491,13.3312502,1071.0,999.450012,42.5999985,1.0,,30.68,0.0,42.82,56.0437508,
2025-09-19 05:05:18+00:00,2025-09-19 05:05:18,,,,,,,,,,55.4850006,13.3249998,1070.69995,999.299988,42.0,1.0,,30.68,0.0,42.82,56.0437508,
2025-09-19 05:05:19+00:00,2025-09-19 05:05:19,,,,,,,,,,55.4324989,13.3249998,1070.47498,999.224976,42.0,1.0,,30.68,0.0,42.82,56.0437508,
2025-09-19 05:05:20+00:00,2025-09-19 05:05:20,54.0,39.0,38.0,54.0,54.0,32.782965654379595,303.0,BO_O2_RULE,제어매트릭스 규칙 적용: NOX_HIGH,55.4474983,13.3234377,1070.09998,999.075012,42.0125008,1.0,,30.68,0.0,42.82,56.0437508,
2025-09-19 05:05:21+00:00,2025-09-19 05:05:21,,,,,,,,,,55.4249992,13.3328123,1069.875,998.924988,42.0,1.0,,30.68,0.0,41.97,56.0437508,
2025-09-19 05:05:22+00:00,2025-09-19 05:05:22,,,,,,,,,,55.4362488,13.3328123,1069.5,998.849976,41.8499985,1.0,,30.68,0.0,41.97,56.0437508,
2025-09-19 05:05:23+00:00,2025-09-19 05:05:23,,,,,,,,,,55.4249992,13.3531246,1069.27502,998.700012,40.8250008,1.0,,30.68,0.0,41.97,56.0437508,
2025-09-19 05:05:24+00:00,2025-09-19 05:05:24,,,,,,,,,,55.4587517,13.3781252,1068.90002,998.549988,40.8250008,1.0,,30.68,0.0,41.97,56.0437508,
2025-09-19 05:05:25+00:00,2025-09-19 05:05:25,54.0,39.0,38.0,54.0,54.0,31.652028271047126,303.0,BO_O2_RULE,제어매트릭스 규칙 적용: NOX_HIGH,55.4287491,13.3781252,1068.59998,998.474976,40.8125,1.0,,30.68,0.0,41.97,56.0437508,
2025-09-19 05:05:26+00:00,2025-09-19 05:05:26,,,,,,,,,,55.4399986,13.4093752,1068.30005,998.325012,40.8250008,1.0,,30.68,0.0,41.97,56.0437508,
2025-09-19 05:05:27+00:00,2025-09-19 05:05:27,,,,,,,,,,55.4700012,13.4093752,1068.0,998.174988,40.8125,1.0,,30.68,0.0,41.97,56.0437508,
2025-09-19 05:05:28+00:00,2025-09-19 05:05:28,,,,,,,,,,55.4587517,13.4484377,1067.625,998.025024,40.8125,1.0,,30.68,0.0,41.97,56.0437508,
2025-09-19 05:05:29+00:00,2025-09-19 05:05:29,,,,,,,,,,55.4287491,13.4984379,1067.40002,997.950012,40.8125,1.0,,30.68,0.0,41.97,56.0437508,
2025-09-19 05:05:30+00:00,2025-09-19 05:05:30,54.0,39.0,38.0,54.0,54.0,26.942083690308877,303.0,BO_O2_RULE,제어매트릭스 규칙 적용: NOX_HIGH,55.4324989,13.4984379,1067.02502,997.724976,40.8250008,1.0,0.0,30.68,0.0,40.76,56.0437508,
2025-09-19 05:05:31+00:00,2025-09-19 05:05:31,,,,,,,,,,55.4249992,13.5578127,1066.80005,997.650024,40.8125,1.0,,30.68,0.0,40.76,56.0437508,
2025-09-19 05:05:32+00:00,2025-09-19 05:05:32,,,,,,,,,,55.4399986,13.6218748,1066.42505,997.5,40.7874985,1.0,,30.68,0.0,40.76,56.0437508,
2025-09-19 05:05:33+00:00,2025-09-19 05:05:33,,,,,,,,,,55.4174995,13.6218748,1066.125,997.349976,40.5625,1.0,,30.68,0.0,40.76,56.0437508,
2025-09-19 05:05:34+00:00,2025-09-19 05:05:34,,,,,,,,,,55.4587517,13.6859379,1065.75,997.200012,40.5625,1.0,,30.68,0.0,40.76,56.0437508,
2025-09-19 05:05:35+00:00,2025-09-19 05:05:35,54.0,54.0,38.0,54.0,54.0,28.549033966193242,303.0,BO_O2_RULE,제어매트릭스 규칙 적용: NOX_HIGH,55.4287491,13.6859379,1065.44995,997.125,40.5625,1.0,,30.68,0.0,40.76,56.0437508,
2025-09-19 05:05:36+00:00,2025-09-19 05:05:36,,,,,,,,,,55.4512482,13.7484379,1065.07495,996.974976,40.5625,1.0,,30.68,0.0,40.76,56.0437508,
2025-09-19 05:05:37+00:00,2025-09-19 05:05:37,,,,,,,,,,55.4587517,13.8140621,1064.77502,996.825012,40.5625,1.0,,30.68,0.0,40.76,56.0437508,
2025-09-19 05:05:38+00:00,2025-09-19 05:05:38,,,,,,,,,,55.4324989,13.8140621,1064.40002,996.674988,39.2125015,1.0,,30.68,0.0,40.76,56.0437508,
2025-09-19 05:05:39+00:00,2025-09-19 05:05:39,,,,,,,,,,55.4287491,13.8812504,1064.09998,996.599976,39.2125015,1.0,,30.68,0.0,40.76,56.0437508,
2025-09-19 05:05:40+00:00,2025-09-19 05:05:40,54.0,54.0,38.0,38.0,54.0,31.660409307043057,401.0,BO_O2_RULE_NOX,"NOx 예측 규칙 적용: 31.7ppm (NOX_PRED_HIGH, TEMP_IN_OK, TEMP_OUT_OK)",55.4287491,13.9484377,1063.72498,996.450012,39.2125015,1.0,,30.68,0.0,39.2,56.0437508,
2025-09-19 05:05:41+00:00,2025-09-19 05:05:41,,,,,,,,,,55.4212494,13.9484377,1063.42505,996.299988,39.2125015,1.0,,30.68,0.0,39.2,56.0437508,
2025-09-19 05:05:42+00:00,2025-09-19 05:05:42,,,,,,,,,,55.4249992,14.0140629,1063.05005,996.150024,39.0125008,1.0,,30.68,0.0,39.2,56.0437508,
2025-09-19 05:05:43+00:00,2025-09-19 05:05:43,,,,,,,,,,55.4362488,14.0140629,1062.75,996.0,37.7625008,1.0,,30.68,0.0,39.2,56.0437508,
2025-09-19 05:05:44+00:00,2025-09-19 05:05:44,,,,,,,,,,55.4550018,14.0765629,1062.30005,995.849976,37.7625008,1.0,,30.68,0.0,39.2,56.0437508,
2025-09-19 05:05:45+00:00,2025-09-19 05:05:45,50.4343748,54.0,38.0,38.0,38.0,26.52051865335002,210.0,BO_O2,O2 규칙 적용: 14.0% (>12.0%),55.4362488,14.140625,1062.0,995.775024,37.7750015,1.0,0.0,30.68,0.0,39.2,56.0437508,
2025-09-19 05:05:46+00:00,2025-09-19 05:05:46,,,,,,,,,,55.4625015,14.140625,1061.625,995.549988,37.7750015,1.0,,30.68,0.0,39.2,56.0437508,
2025-09-19 05:05:47+00:00,2025-09-19 05:05:47,,,,,,,,,,51.4762497,14.2062502,1061.32495,995.400024,37.7750015,1.0,,30.68,0.0,39.2,56.0531235,
2025-09-19 05:05:48+00:00,2025-09-19 05:05:48,,,,,,,,,,51.2700005,14.2609377,1060.875,995.25,37.0875015,1.0,,30.68,0.0,39.2,56.0437508,
2025-09-19 05:05:49+00:00,2025-09-19 05:05:49,,,,,,,,,,51.2587509,14.2609377,1060.65002,995.174988,37.0875015,1.0,,30.68,0.0,39.2,55.2843742,
2025-09-19 05:05:50+00:00,2025-09-19 05:05:50,48.4693756,54.0,38.0,38.0,38.0,24.634048474098684,210.0,BO_O2,O2 규칙 적용: 14.2% (>12.0%),51.2700005,14.3140621,1060.19995,994.950012,37.0999985,1.0,,30.68,0.0,37.09,53.8312492,
2025-09-19 05:05:51+00:00,2025-09-19 05:05:51,,,,,,,,,,51.2324982,14.3140621,1059.90002,994.799988,37.0875015,1.0,,30.68,0.0,37.09,52.3687515,
2025-09-19 05:05:52+00:00,2025-09-19 05:05:52,,,,,,,,,,49.2900009,14.3687496,1059.44995,994.650024,37.0999985,1.0,,30.68,0.0,37.09,51.3468742,
2025-09-19 05:05:53+00:00,2025-09-19 05:05:53,,,,,,,,,,49.1025009,14.4250002,1059.15002,994.575012,37.1749992,1.0,,30.68,0.0,37.09,50.4749985,
2025-09-19 05:05:54+00:00,2025-09-19 05:05:54,,,,,,,,,,49.1062508,14.4250002,1058.77502,994.349976,37.1749992,1.0,,30.68,0.0,37.09,49.7625008,
2025-09-19 05:05:55+00:00,2025-09-19 05:05:55,44.6828127,54.0,38.0,38.0,38.0,24.935841300070415,210.0,BO_O2,O2 규칙 적용: 14.4% (>12.0%),49.0912514,14.484375,1058.40002,994.200012,37.1749992,1.0,,30.68,0.0,37.09,48.6656265,
2025-09-19 05:05:56+00:00,2025-09-19 05:05:56,,,,,,,,,,49.0950012,14.5359373,1057.94995,994.049988,37.1749992,1.0,,30.68,0.0,37.09,47.8031235,
2025-09-19 05:05:57+00:00,2025-09-19 05:05:57,,,,,,,,,,48.4650002,14.5359373,1057.72498,993.900024,37.1749992,1.0,,30.68,0.0,37.09,47.0999985,
2025-09-19 05:05:58+00:00,2025-09-19 05:05:58,,,,,,,,,,46.1362495,14.5843754,1057.27502,993.75,35.9749985,1.0,,30.68,0.0,37.09,46.6031265,
2025-09-19 05:05:59+00:00,2025-09-19 05:05:59,,,,,,,,,,46.0574989,14.5843754,1056.97498,993.599976,35.9749985,1.0,,30.68,0.0,37.09,46.2093735,
2025-09-19 05:06:00+00:00,2025-09-19 05:06:00,42.438437449999995,54.0,38.0,38.0,38.0,24.8939879485403,210.0,BO_O2,O2 규칙 적용: 14.6% (>12.0%),46.0462494,14.6312504,1056.44995,993.450012,35.9749985,1.0,0.0,30.68,0.0,35.96,45.515625,
2025-09-19 05:06:01+00:00,2025-09-19 05:06:01,,,,,,,,,,46.0424995,14.6734371,1056.22498,993.299988,35.9749985,1.0,,30.68,0.0,35.96,44.3062515,
2025-09-19 05:06:02+00:00,2025-09-19 05:06:02,,,,,,,,,,43.3687515,14.6734371,1055.77502,993.150024,35.6500015,1.0,,30.68,0.0,35.96,43.1156235,
2025-09-19 05:06:03+00:00,2025-09-19 05:06:03,,,,,,,,,,42.9000015,14.7124996,1055.47498,993.0,33.7000008,1.0,,30.68,0.0,35.96,42.1312485,
2025-09-19 05:06:04+00:00,2025-09-19 05:06:04,,,,,,,,,,42.8925018,14.7468748,1055.02502,992.775024,33.7000008,1.0,,30.68,0.0,35.96,41.3343735,
2025-09-19 05:06:05+00:00,2025-09-19 05:06:05,39.7056255,54.0,38.0,38.0,38.0,24.36825898296852,210.0,BO_O2,O2 규칙 적용: 14.7% (>12.0%),42.9075012,14.7468748,1054.72498,992.700012,33.6875,1.0,,30.68,0.0,35.96,40.0125008,
2025-09-19 05:06:06+00:00,2025-09-19 05:06:06,,,,,,,,,,42.9075012,14.7468748,1054.72498,992.700012,33.6875,1.0,,30.68,0.0,35.96,40.0125008,
2025-09-19 05:06:07+00:00,2025-09-19 05:06:07,,,,,,,,,,41.0400009,14.7749996,1053.97498,992.325012,33.7000008,1.0,,30.68,0.0,35.96,37.40625,
2025-09-19 05:06:08+00:00,2025-09-19 05:06:08,,,,,,,,,,40.8262482,14.796875,1053.52502,992.174988,32.6749992,1.0,,30.68,0.0,35.96,36.6187515,
2025-09-19 05:06:09+00:00,2025-09-19 05:06:09,,,,,,,,,,40.8037491,14.8203125,1053.22498,992.025024,32.6875,1.0,,30.68,0.0,35.96,35.8875008,
2025-09-19 05:06:10+00:00,2025-09-19 05:06:10,38.0,54.0,38.0,38.0,38.0,17.670589521792703,210.0,BO_O2,O2 규칙 적용: 14.8% (>12.0%),40.8224983,14.8203125,1052.77502,991.799988,32.6875,1.0,,30.68,0.0,32.7,35.1281242,
2025-09-19 05:06:11+00:00,2025-09-19 05:06:11,,,,,,,,,,40.8300018,14.8484373,1052.55005,991.724976,32.6875,1.0,,30.68,0.0,32.7,34.3312492,
2025-09-19 05:06:12+00:00,2025-09-19 05:06:12,,,,,,,,,,40.7887497,14.8671875,1052.09998,991.5,32.375,1.0,,30.68,0.0,32.7,33.4406242,
2025-09-19 05:06:13+00:00,2025-09-19 05:06:13,,,,,,,,,,38.7599983,14.8671875,1051.72498,991.349976,31.0,1.0,,30.68,0.0,32.7,32.765625,
2025-09-19 05:06:14+00:00,2025-09-19 05:06:14,,,,,,,,,,38.6549988,14.8796873,1051.34998,991.125,31.0,1.0,,30.68,0.0,32.7,32.1656265,
2025-09-19 05:06:15+00:00,2025-09-19 05:06:15,38.0,54.0,38.0,38.0,38.0,15.484866890379271,210.0,BO_O2,O2 규칙 적용: 14.9% (>12.0%),38.6587486,14.8796873,1051.05005,991.049988,31.0,1.0,0.0,30.68,0.0,32.7,31.8187504,
2025-09-19 05:06:16+00:00,2025-09-19 05:06:16,,,,,,,,,,38.6587486,14.8796873,1051.05005,991.049988,31.0,1.0,,30.68,0.0,32.7,31.8187504,
2025-09-19 05:06:17+00:00,2025-09-19 05:06:17,,,,,,,,,,38.6624985,14.8921871,1050.30005,990.674988,31.0,1.0,,30.68,0.0,32.7,30.5812492,
2025-09-19 05:06:18+00:00,2025-09-19 05:06:18,,,,,,,,,,38.6587486,14.8921871,1049.84998,990.525024,29.8125,1.0,,30.68,0.0,32.7,29.8875008,
