time,_time_gateway,ACT_SNR_PMP_BO_0,ACT_SNR_PMP_BO_1,ACT_SNR_PMP_BO_2,ACT_SNR_PMP_BO_3,ACT_SNR_PMP_BO_4,SNR_NOX_PRED,SNR_STATUS_CODE,SNR_STAGE,SNR_MESSAGE,SNR_PMP_UW_S_1,BR1_EO_O2_A,ICF_CCS_FG_T_1,ICF_SCS_FG_T_1,ICF_TMS_NOX_A,ACC_SNR_AI_1A,ACT_STATUS,NOX_30m_Value,NOX_EQ_Status,NOX_Value,SNR_EQ_UW_F_1,ACT_SNR_PMP_UW_S,SNR_EQ_UW_F_1_1,SNR_EQ_DW_F_1,SNR_EQ_UW_F_2,IncineratorStatus,SNR_UREA_SAVING_RATE,SNR_NOX_PRED_MAE
2025-11-05 23:59:33+00:00,2025-11-05 23:59:33,,,,,,,,,,54.6749992,4.0374999,1089.67505,809.625,23.9874992,1.0,,9.32,0.0,25.27,100.087502,,100.087502,0.0,359.924988,0.0,,
2025-11-05 23:59:34+00:00,2025-11-05 23:59:34,,,,,,,,,,54.6712494,4.01093769,1090.57495,809.775024,23.9874992,1.0,,9.32,0.0,25.27,100.087502,,100.087502,0.0,359.924988,0.0,,
2025-11-05 23:59:35+00:00,2025-11-05 23:59:35,53.0,53.0,53.0,53.0,53.0,13.055208199721925,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",54.6862488,3.98906255,1091.55005,809.924988,23.0625,1.0,,9.32,0.0,24.08,100.087502,,100.087502,0.0,359.924988,0.0,,
2025-11-05 23:59:36+00:00,2025-11-05 23:59:36,,,,,,,,,,54.6787491,3.98906255,1092.90002,810.150024,23.0499992,1.0,,9.32,0.0,24.08,100.068748,,100.068748,0.0,360.0,0.0,,
2025-11-05 23:59:37+00:00,2025-11-05 23:59:37,,,,,,,,,,54.6712494,3.97187495,1093.80005,810.299988,23.0625,1.0,,9.32,0.0,24.08,100.068748,,100.068748,0.0,360.0,0.0,,
2025-11-05 23:59:38+00:00,2025-11-05 23:59:38,,,,,,,,,,54.6712494,3.97187495,1095.22498,810.525024,23.0625,1.0,,9.32,0.0,24.08,100.068748,,100.068748,0.0,359.924988,0.0,,
2025-11-05 23:59:39+00:00,2025-11-05 23:59:39,,,,,,,,,,54.6787491,3.96875,1096.05005,810.75,23.0625,1.0,,9.32,0.0,24.08,100.087502,,100.087502,0.0,359.924988,0.0,,
2025-11-05 23:59:40+00:00,2025-11-05 23:59:40,54.0,53.0,53.0,54.0,54.0,13.263625279950817,308.0,BO_O2_RULE,"제어매트릭스 규칙 적용: O2_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",54.6749992,3.9765625,1097.40002,810.974976,22.5499992,1.0,,9.32,0.0,24.08,100.087502,,100.087502,0.0,360.0,0.0,,
2025-11-05 23:59:41+00:00,2025-11-05 23:59:41,,,,,,,,,,54.6899986,3.9765625,1098.30005,811.125,22.5499992,1.0,,9.32,0.0,24.08,100.068748,,100.068748,0.0,359.924988,0.0,,
2025-11-05 23:59:42+00:00,2025-11-05 23:59:42,,,,,,,,,,55.3050003,3.9765625,1099.65002,811.349976,22.5499992,1.0,,9.32,0.0,24.08,100.087502,,100.087502,0.0,359.924988,0.0,,
2025-11-05 23:59:43+00:00,2025-11-05 23:59:43,,,,,,,,,,55.6650009,3.9609375,1100.55005,811.575012,22.5499992,1.0,,9.32,0.0,24.08,100.087502,,100.087502,0.0,359.924988,0.0,,
2025-11-05 23:59:44+00:00,2025-11-05 23:59:44,,,,,,,,,,55.6987495,3.9609375,1101.90002,811.799988,22.5625,1.0,,9.32,0.0,24.08,100.087502,,100.087502,0.0,359.924988,0.0,,
2025-11-05 23:59:45+00:00,2025-11-05 23:59:45,54.0,53.0,53.0,54.0,54.0,12.768724533958547,308.0,BO_O2_RULE,"제어매트릭스 규칙 적용: O2_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",55.7099991,3.92499995,1102.72498,811.950012,21.7124996,1.0,,16.45,0.0,22.66,100.5,38.0,100.5,0.0,359.924988,0.0,,
2025-11-05 23:59:46+00:00,2025-11-05 23:59:46,,,,,,,,,,55.6987495,3.92499995,1104.07495,812.174988,21.7000008,1.0,,16.45,0.0,22.66,101.53125,,101.53125,0.0,359.850006,0.0,,
2025-11-05 23:59:47+00:00,2025-11-05 23:59:47,,,,,,,,,,55.6875,3.8765626,1104.97498,812.400024,21.7124996,1.0,,16.45,0.0,22.66,101.887497,,101.887497,0.0,359.924988,0.0,,
2025-11-05 23:59:48+00:00,2025-11-05 23:59:48,,,,,,,,,,55.6949997,3.8375001,1106.32495,812.625,21.7124996,1.0,,16.45,0.0,22.66,102.712502,,102.712502,0.0,359.924988,0.0,,
2025-11-05 23:59:49+00:00,2025-11-05 23:59:49,,,,,,,,,,55.6949997,3.8375001,1107.15002,812.849976,21.7000008,1.0,,16.45,0.0,22.66,103.087502,,103.087502,0.0,359.924988,0.0,,
2025-11-05 23:59:50+00:00,2025-11-05 23:59:50,54.0,53.0,53.0,54.0,54.0,11.320231789383428,308.0,BO_O2_RULE,"제어매트릭스 규칙 적용: O2_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",55.6949997,3.7984376,1108.5,813.075012,20.875,1.0,,16.45,0.0,22.66,103.087502,,103.087502,0.0,359.924988,0.0,,
2025-11-05 23:59:51+00:00,2025-11-05 23:59:51,,,,,,,,,,55.6949997,3.75312495,1109.32495,813.299988,20.8624992,1.0,,16.45,0.0,22.66,103.087502,,103.087502,0.0,360.0,0.0,,
2025-11-05 23:59:52+00:00,2025-11-05 23:59:52,,,,,,,,,,55.7099991,3.75312495,1110.67505,813.525024,20.8624992,1.0,,16.45,0.0,22.66,103.087502,,103.087502,0.0,360.0,0.0,,
2025-11-05 23:59:53+00:00,2025-11-05 23:59:53,,,,,,,,,,55.6875,3.6937499,1111.42505,813.75,20.8624992,1.0,,16.45,0.0,22.66,103.087502,,103.087502,0.0,359.924988,0.0,,
2025-11-05 23:59:54+00:00,2025-11-05 23:59:54,,,,,,,,,,55.6912498,3.6937499,1112.625,814.049988,20.8624992,1.0,,16.45,0.0,22.66,103.087502,,103.087502,0.0,359.924988,0.0,,
2025-11-05 23:59:55+00:00,2025-11-05 23:59:55,54.0,53.0,53.0,54.0,54.0,11.669253389026794,308.0,BO_O2_RULE,"제어매트릭스 규칙 적용: O2_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",55.6912498,3.640625,1113.44995,814.200012,19.4375,1.0,,16.45,0.0,20.98,103.087502,,103.087502,0.0,359.924988,0.0,,
2025-11-05 23:59:56+00:00,2025-11-05 23:59:56,,,,,,,,,,55.6837502,3.59843755,1114.5,814.5,19.4375,1.0,,16.45,0.0,20.98,103.087502,,103.087502,0.0,359.924988,0.0,,
2025-11-05 23:59:57+00:00,2025-11-05 23:59:57,,,,,,,,,,55.6875,3.59843755,1115.25,814.650024,19.4375,1.0,,16.45,0.0,20.98,103.087502,,103.087502,0.0,359.924988,0.0,,
2025-11-05 23:59:58+00:00,2025-11-05 23:59:58,,,,,,,,,,55.6875,3.5640626,1116.22498,814.950012,19.4375,1.0,,16.45,0.0,20.98,103.087502,,103.087502,0.0,359.924988,0.0,,
2025-11-05 23:59:59+00:00,2025-11-05 23:59:59,,,,,,,,,,55.6912498,3.546875,1116.90002,815.174988,19.4375,1.0,,16.45,0.0,20.98,103.087502,,103.087502,0.0,359.924988,0.0,,
2025-11-06 00:00:00+00:00,2025-11-06 00:00:00,54.0,53.0,53.0,54.0,54.0,10.177969491679727,308.0,BO_O2_RULE,"제어매트릭스 규칙 적용: O2_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",55.6912498,3.546875,1117.875,815.474976,18.2749996,1.0,,16.45,0.0,20.98,103.087502,38.0,103.087502,0.0,359.924988,0.0,,
2025-11-06 00:00:01+00:00,2025-11-06 00:00:01,,,,,,,,,,55.7099991,3.5374999,1118.55005,815.625,18.25,1.0,,16.45,0.0,20.98,103.087502,,103.087502,0.0,359.924988,0.0,,
2025-11-06 00:00:02+00:00,2025-11-06 00:00:02,,,,,,,,,,55.6762505,3.53125,1119.52502,815.924988,18.25,1.0,,16.45,0.0,20.98,103.087502,,103.087502,0.0,359.850006,0.0,,
2025-11-06 00:00:03+00:00,2025-11-06 00:00:03,,,,,,,,,,55.7024994,3.53125,1120.19995,816.150024,18.2625008,1.0,,16.45,0.0,20.98,103.087502,,103.087502,0.0,359.924988,0.0,,
2025-11-06 00:00:04+00:00,2025-11-06 00:00:04,,,,,,,,,,55.7062492,3.53125,1121.25,816.450012,18.25,1.0,,16.45,0.0,20.98,103.087502,,103.087502,0.0,359.924988,0.0,,
2025-11-06 00:00:05+00:00,2025-11-06 00:00:05,54.0,53.0,53.0,54.0,54.0,8.191855834508686,308.0,BO_O2_RULE,"제어매트릭스 규칙 적용: O2_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",55.6687508,3.53125,1122.0,816.674988,17.5750008,1.0,,16.45,0.0,18.36,103.087502,,103.087502,0.0,359.924988,0.0,,
2025-11-06 00:00:06+00:00,2025-11-06 00:00:06,,,,,,,,,,55.6875,3.546875,1123.05005,816.974976,17.5750008,1.0,,16.45,0.0,18.36,103.087502,,103.087502,0.0,359.924988,0.0,,
2025-11-06 00:00:07+00:00,2025-11-06 00:00:07,,,,,,,,,,55.6875,3.5687499,1123.72498,817.200012,17.5750008,1.0,,16.45,0.0,18.36,103.087502,,103.087502,0.0,358.725006,0.0,,
2025-11-06 00:00:08+00:00,2025-11-06 00:00:08,,,,,,,,,,55.6875,3.5687499,1124.84998,817.5,17.5874996,1.0,,16.45,0.0,18.36,103.087502,,103.087502,0.0,352.424988,0.0,,
2025-11-06 00:00:09+00:00,2025-11-06 00:00:09,,,,,,,,,,55.6837502,3.59843755,1125.52502,817.650024,17.5874996,1.0,,16.45,0.0,18.36,103.237503,,103.237503,0.0,338.850006,0.0,,
2025-11-06 00:00:10+00:00,2025-11-06 00:00:10,54.0,53.0,53.0,54.0,54.0,7.42775224841523,308.0,BO_O2_RULE,"제어매트릭스 규칙 적용: O2_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",55.6837502,3.6265626,1126.5,818.025024,17.3374996,1.0,,16.45,0.0,18.36,103.78125,,103.78125,0.0,323.399994,0.0,,
2025-11-06 00:00:11+00:00,2025-11-06 00:00:11,,,,,,,,,,55.7062492,3.6265626,1127.17505,818.25,17.3374996,1.0,,16.45,0.0,18.36,104.493752,,104.493752,0.0,310.799988,0.0,,
2025-11-06 00:00:12+00:00,2025-11-06 00:00:12,,,,,,,,,,55.7062492,3.65156245,1128.07495,818.549988,17.3250008,1.0,,16.45,0.0,18.36,104.568748,,104.568748,0.0,300.450012,0.0,,
2025-11-06 00:00:13+00:00,2025-11-06 00:00:13,,,,,,,,,,55.7174988,3.65156245,1128.67505,818.775024,17.3374996,1.0,,16.45,0.0,18.36,104.925003,,104.925003,0.0,295.575012,0.0,,
2025-11-06 00:00:14+00:00,2025-11-06 00:00:14,,,,,,,,,,55.6875,3.6812501,1129.5,819.075012,17.3250008,1.0,,16.45,0.0,18.36,105.28125,,105.28125,0.0,293.924988,0.0,,
2025-11-06 00:00:15+00:00,2025-11-06 00:00:15,54.0,53.0,53.0,54.0,54.0,8.48388418860072,308.0,BO_O2_RULE,"제어매트릭스 규칙 적용: O2_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",55.6949997,3.71562505,1130.02502,819.299988,15.8125,1.0,,16.45,0.0,17.44,105.768753,38.0,105.768753,0.0,293.850006,0.0,,
2025-11-06 00:00:16+00:00,2025-11-06 00:00:16,,,,,,,,,,55.6912498,3.71562505,1130.84998,819.599976,15.8125,1.0,,16.45,0.0,17.44,106.03125,,106.03125,0.0,292.424988,0.0,,
2025-11-06 00:00:17+00:00,2025-11-06 00:00:17,,,,,,,,,,55.6762505,3.74531245,1131.30005,819.825012,15.8125,1.0,,16.45,0.0,17.44,106.012497,,106.012497,0.0,292.424988,0.0,,
2025-11-06 00:00:18+00:00,2025-11-06 00:00:18,,,,,,,,,,55.6875,3.76093745,1132.05005,820.200012,15.8125,1.0,,16.45,0.0,17.44,106.03125,,106.03125,0.0,292.350006,0.0,,
2025-11-06 00:00:19+00:00,2025-11-06 00:00:19,,,,,,,,,,55.6800003,3.76093745,1132.5,820.424988,15.8125,1.0,,16.45,0.0,17.44,106.012497,,106.012497,0.0,292.424988,0.0,,
2025-11-06 00:00:20+00:00,2025-11-06 00:00:20,54.0,53.0,53.0,54.0,54.0,6.693211080774743,308.0,BO_O2_RULE,"제어매트릭스 규칙 적용: O2_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",55.6837502,3.765625,1133.17505,820.799988,14.7250004,1.0,,16.45,0.0,17.44,106.03125,,106.03125,0.0,293.325012,0.0,,
2025-11-06 00:00:21+00:00,2025-11-06 00:00:21,,,,,,,,,,55.6949997,3.765625,1133.55005,821.025024,14.7250004,1.0,,16.45,0.0,17.44,106.012497,,106.012497,0.0,293.850006,0.0,,
2025-11-06 00:00:22+00:00,2025-11-06 00:00:22,,,,,,,,,,55.7099991,3.75312495,1134.22498,821.325012,14.7250004,1.0,,16.45,0.0,17.44,106.293747,,106.293747,0.0,293.850006,0.0,,
2025-11-06 00:00:23+00:00,2025-11-06 00:00:23,,,,,,,,,,55.7024994,3.72968745,1134.67505,821.625,14.7250004,1.0,,16.45,0.0,17.44,106.387497,,106.387497,0.0,293.850006,0.0,,
2025-11-06 00:00:24+00:00,2025-11-06 00:00:24,,,,,,,,,,55.6912498,3.72968745,1135.34998,822.0,14.7250004,1.0,,16.45,0.0,17.44,106.387497,,106.387497,0.0,293.924988,0.0,,
2025-11-06 00:00:25+00:00,2025-11-06 00:00:25,50.7024994,53.0,53.0,38.0,38.0,6.442509956084125,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",55.7024994,3.7046876,1135.80005,822.224976,14.9750004,1.0,,16.45,0.0,14.82,106.387497,,106.387497,0.0,293.850006,0.0,,
2025-11-06 00:00:26+00:00,2025-11-06 00:00:26,,,,,,,,,,55.6912498,3.6781249,1136.40002,822.525024,14.9875002,1.0,,16.45,0.0,14.82,106.574997,,106.574997,0.0,293.850006,0.0,,
2025-11-06 00:00:27+00:00,2025-11-06 00:00:27,,,,,,,,,,55.1624985,3.6781249,1136.84998,822.825012,14.9750004,1.0,,16.45,0.0,14.82,106.668747,,106.668747,0.0,293.850006,0.0,,
2025-11-06 00:00:28+00:00,2025-11-06 00:00:28,,,,,,,,,,52.5825005,3.6484375,1137.44995,823.200012,14.9750004,1.0,,16.45,0.0,14.82,106.387497,,106.387497,0.0,293.924988,0.0,,
2025-11-06 00:00:29+00:00,2025-11-06 00:00:29,,,,,,,,,,52.5750008,3.6484375,1137.90002,823.424988,14.9750004,1.0,,16.45,0.0,14.82,106.012497,,106.012497,0.0,293.850006,0.0,,
2025-11-06 00:00:30+00:00,2025-11-06 00:00:30,49.47874959999999,53.0,53.0,38.0,38.0,8.17048879436151,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",52.5299988,3.62031245,1138.42505,823.799988,13.6999998,1.0,,16.45,0.0,14.82,104.418747,38.0,104.418747,0.0,294.524994,0.0,,
2025-11-06 00:00:31+00:00,2025-11-06 00:00:31,,,,,,,,,,52.5712509,3.59687495,1138.80005,824.099976,13.6999998,1.0,,16.45,0.0,14.82,102.262497,,102.262497,0.0,295.350006,0.0,,
2025-11-06 00:00:32+00:00,2025-11-06 00:00:32,,,,,,,,,,51.6074982,3.59687495,1139.25,824.474976,13.6999998,1.0,,16.45,0.0,14.82,100.237503,,100.237503,0.0,296.850006,0.0,,
2025-11-06 00:00:33+00:00,2025-11-06 00:00:33,,,,,,,,,,51.6074982,3.59687495,1139.25,824.474976,13.6999998,1.0,,16.45,0.0,14.82,100.237503,,100.237503,0.0,296.850006,0.0,,
2025-11-06 00:00:34+00:00,2025-11-06 00:00:34,,,,,,,,,,50.4524994,3.53593755,1140.22498,825.075012,13.6999998,1.0,,16.45,0.0,14.82,98.3062515,,98.3062515,0.0,296.774994,0.0,,
2025-11-06 00:00:35+00:00,2025-11-06 00:00:35,46.928749100000005,53.0,53.0,38.0,38.0,7.055489398136268,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",50.4300003,3.53593755,1140.52502,825.299988,13.875,1.0,,16.45,0.0,13.83,96.7874985,,96.7874985,0.0,298.5,0.0,,
2025-11-06 00:00:36+00:00,2025-11-06 00:00:36,,,,,,,,,,50.4412498,3.5,1141.05005,825.674988,13.875,1.0,,16.45,0.0,13.83,94.8000031,,94.8000031,0.0,298.799988,0.0,,
2025-11-06 00:00:37+00:00,2025-11-06 00:00:37,,,,,,,,,,50.4337502,3.5,1141.42505,825.974976,13.875,1.0,,16.45,0.0,13.83,93.2062531,,93.2062531,0.0,300.075012,0.0,,
2025-11-06 00:00:38+00:00,2025-11-06 00:00:38,,,,,,,,,,48.3300018,3.4625001,1141.875,826.349976,13.8625002,1.0,,16.45,0.0,13.83,92.2687531,,92.2687531,0.0,300.075012,0.0,,
2025-11-06 00:00:39+00:00,2025-11-06 00:00:39,,,,,,,,,,48.28125,3.43281245,1142.17505,826.575012,13.875,1.0,,16.45,0.0,13.83,91.1812515,,91.1812515,0.0,300.075012,0.0,,
2025-11-06 00:00:40+00:00,2025-11-06 00:00:40,44.7350006,53.0,53.0,38.0,38.0,7.952557652938157,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",48.3037491,3.43281245,1142.55005,827.025024,13.6125002,1.0,,16.45,0.0,13.83,89.8499985,,89.8499985,0.0,300.075012,0.0,,
2025-11-06 00:00:41+00:00,2025-11-06 00:00:41,,,,,,,,,,48.2775002,3.42499995,1142.77502,827.25,13.6125002,1.0,,16.45,0.0,13.83,88.4437485,,88.4437485,0.0,300.149994,0.0,,
2025-11-06 00:00:42+00:00,2025-11-06 00:00:42,,,,,,,,,,48.2962494,3.44218755,1143.15002,827.549988,13.6125002,1.0,,16.45,0.0,13.83,86.6437531,,86.6437531,0.0,300.0,0.0,,
2025-11-06 00:00:43+00:00,2025-11-06 00:00:43,,,,,,,,,,47.2012482,3.44218755,1143.30005,827.849976,13.6125002,1.0,,16.45,0.0,13.83,85.21875,,85.21875,0.0,300.075012,0.0,,
2025-11-06 00:00:44+00:00,2025-11-06 00:00:44,,,,,,,,,,46.2825012,3.4828124,1143.52502,828.224976,13.6125002,1.0,,16.45,0.0,13.83,84.3000031,,84.3000031,0.0,300.075012,0.0,,
2025-11-06 00:00:45+00:00,2025-11-06 00:00:45,42.92499926666667,53.0,53.0,38.0,38.0,8.962510677244312,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",46.2750015,3.4828124,1143.59998,828.525024,13.1875,1.0,,16.45,0.0,13.71,83.625,38.0,83.625,0.0,300.075012,0.0,,
2025-11-06 00:00:46+00:00,2025-11-06 00:00:46,,,,,,,,,,46.2712517,3.54375005,1143.75,828.825012,13.1999998,1.0,,16.45,0.0,13.71,82.3499985,,82.3499985,0.0,300.075012,0.0,,
2025-11-06 00:00:47+00:00,2025-11-06 00:00:47,,,,,,,,,,46.2675018,3.6156249,1143.90002,829.049988,13.1875,1.0,,16.45,0.0,13.71,80.8312531,,80.8312531,0.0,301.5,0.0,,
2025-11-06 00:00:48+00:00,2025-11-06 00:00:48,,,,,,,,,,44.2087517,3.6156249,1144.05005,829.424988,13.1875,1.0,,16.45,0.0,13.71,79.2375031,,79.2375031,0.0,301.575012,0.0,,
2025-11-06 00:00:49+00:00,2025-11-06 00:00:49,,,,,,,,,,44.1150017,3.6953125,1144.125,829.724976,13.1999998,1.0,,16.45,0.0,13.71,78.1687469,,78.1687469,0.0,302.25,0.0,,
2025-11-06 00:00:50+00:00,2025-11-06 00:00:50,40.58250173333334,53.0,53.0,38.0,38.0,9.408067573022086,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",44.1112518,3.77812505,1144.19995,830.099976,12.4375,1.0,,16.45,0.0,13.71,77.0625,,77.0625,0.0,303.0,0.0,,
2025-11-06 00:00:51+00:00,2025-11-06 00:00:51,,,,,,,,,,44.1187515,3.77812505,1144.27502,830.325012,12.4375,1.0,,16.45,0.0,13.71,75.0749969,,75.0749969,0.0,303.75,0.0,,
2025-11-06 00:00:52+00:00,2025-11-06 00:00:52,,,,,,,,,,42.8212509,3.859375,1144.27502,830.700012,12.4375,1.0,,16.45,0.0,13.71,73.40625,,73.40625,0.0,304.424988,0.0,,
2025-11-06 00:00:53+00:00,2025-11-06 00:00:53,,,,,,,,,,42.0412483,3.859375,1144.34998,830.924988,12.4375,1.0,,16.45,0.0,13.71,72.0,,72.0,0.0,305.924988,0.0,,
2025-11-06 00:00:54+00:00,2025-11-06 00:00:54,,,,,,,,,,42.0374985,3.95624995,1144.27502,831.299988,12.4375,1.0,,16.45,0.0,13.71,70.7062531,,70.7062531,0.0,305.850006,0.0,,
