time,_time_gateway,ACT_SNR_PMP_BO_0,ACT_SNR_PMP_BO_1,ACT_SNR_PMP_BO_2,ACT_SNR_PMP_BO_3,ACT_SNR_PMP_BO_4,SNR_NOX_PRED,SNR_STATUS_CODE,SNR_STAGE,SNR_MESSAGE,SNR_PMP_UW_S_1,BR1_EO_O2_A,ICF_CCS_FG_T_1,ICF_SCS_FG_T_1,ICF_TMS_NOX_A,ACC_SNR_AI_1A,ACT_STATUS,NOX_30m_Value,NOX_EQ_Status,NOX_Value,SNR_EQ_UW_F_1,ACT_SNR_PMP_UW_S
2025-09-17 22:00:06+00:00,2025-09-17 22:00:06,,,,,,,,,,38.6062508,11.7234373,1035.22498,965.025024,11.7749996,1.0,,20.47,0.0,11.9,27.65625,
2025-09-17 22:00:07+00:00,2025-09-17 22:00:07,,,,,,,,,,38.6025009,11.5281248,1035.07495,964.950012,11.7749996,1.0,,20.47,0.0,11.9,27.65625,
2025-09-17 22:00:08+00:00,2025-09-17 22:00:08,,,,,,,,,,38.5987511,11.5281248,1035.07495,964.799988,12.1625004,1.0,,20.47,0.0,11.9,27.6656246,
2025-09-17 22:00:09+00:00,2025-09-17 22:00:09,,,,,,,,,,38.6137505,11.3140621,1035.07495,964.724976,12.1999998,1.0,,20.47,0.0,11.9,27.6656246,
2025-09-17 22:00:10+00:00,2025-09-17 22:00:10,38.0,39.0,39.0,38.0,38.0,8.97565881963008,305,BO_O2_RULE,제어매트릭스 규칙 적용: O2_HIGH,38.6100006,11.0984373,1035.0,964.5,12.1999998,1.0,,20.47,0.0,12.17,27.4781246,
2025-09-17 22:00:11+00:00,2025-09-17 22:00:11,,,,,,,,,,38.6100006,11.0984373,1035.0,964.5,12.1999998,1.0,,20.47,0.0,12.17,27.4781246,
2025-09-17 22:00:12+00:00,2025-09-17 22:00:12,,,,,,,,,,38.5987511,10.8890629,1035.0,964.424988,12.1999998,1.0,,20.47,0.0,12.17,27.4781246,
2025-09-17 22:00:13+00:00,2025-09-17 22:00:13,,,,,,,,,,38.5987511,10.6890621,1035.07495,964.349976,11.1875,1.0,,20.47,0.0,12.17,27.4874992,46.0
2025-09-17 22:00:14+00:00,2025-09-17 22:00:14,,,,,,,,,,38.6062508,10.6890621,1035.07495,964.200012,11.1750002,1.0,,20.47,0.0,12.17,27.65625,
2025-09-17 22:00:15+00:00,2025-09-17 22:00:15,38.0,39.0,39.0,38.0,38.0,10.628041403594086,305,BO_O2_RULE,제어매트릭스 규칙 적용: O2_HIGH,38.6062508,10.4937496,1035.07495,964.125,11.1875,1.0,0.0,20.47,0.0,12.17,27.65625,
2025-09-17 22:00:16+00:00,2025-09-17 22:00:16,,,,,,,,,,38.6062508,10.4937496,1035.15002,964.049988,11.1875,1.0,,20.47,0.0,12.17,27.6656246,
2025-09-17 22:00:17+00:00,2025-09-17 22:00:17,,,,,,,,,,38.5950012,10.3031254,1035.22498,963.974976,11.1875,1.0,,20.47,0.0,12.17,27.6656246,
2025-09-17 22:00:18+00:00,2025-09-17 22:00:18,,,,,,,,,,38.6100006,10.1218748,1035.30005,963.825012,11.1125002,1.0,,20.47,0.0,12.17,27.65625,
2025-09-17 22:00:19+00:00,2025-09-17 22:00:19,,,,,,,,,,38.5950012,10.1218748,1035.375,963.75,11.1000004,1.0,,20.47,0.0,12.17,27.6656246,
2025-09-17 22:00:20+00:00,2025-09-17 22:00:20,38.0,39.0,39.0,38.0,38.0,8.495873382136214,305,BO_O2_RULE,제어매트릭스 규칙 적용: O2_HIGH,38.6062508,9.93593788,1035.52502,963.674988,11.1000004,1.0,,20.47,0.0,11.1,27.6656246,
2025-09-17 22:00:21+00:00,2025-09-17 22:00:21,,,,,,,,,,38.6062508,9.73906231,1035.52502,963.674988,11.1000004,1.0,,20.47,0.0,11.1,27.5812492,
2025-09-17 22:00:22+00:00,2025-09-17 22:00:22,,,,,,,,,,38.6212502,9.73906231,1035.67505,963.450012,11.1000004,1.0,,26.92,0.0,11.1,27.4781246,
2025-09-17 22:00:23+00:00,2025-09-17 22:00:23,,,,,,,,,,38.5950012,9.55156231,1035.82495,963.450012,11.3500004,1.0,,26.92,0.0,11.1,27.4781246,
2025-09-17 22:00:24+00:00,2025-09-17 22:00:24,,,,,,,,,,39.5962486,9.55156231,1035.97498,963.375,11.3500004,1.0,,26.92,0.0,11.1,27.6000004,
2025-09-17 22:00:25+00:00,2025-09-17 22:00:25,38.0,38.0,38.0,38.0,38.0,7.740254575330369,100,BO_ONLY,BO 모델 결과만 사용,44.2762489,9.38437462,1036.05005,963.224976,11.3500004,1.0,,26.92,0.0,11.1,27.6656246,
2025-09-17 22:00:26+00:00,2025-09-17 22:00:26,,,,,,,,,,48.9937515,9.23906231,1036.19995,963.224976,11.3500004,1.0,,26.92,0.0,11.1,27.65625,
2025-09-17 22:00:27+00:00,2025-09-17 22:00:27,,,,,,,,,,49.03125,9.10624981,1036.5,963.075012,11.1999998,1.0,,26.92,0.0,11.1,31.5187492,
2025-09-17 22:00:28+00:00,2025-09-17 22:00:28,,,,,,,,,,49.03125,9.10624981,1036.5,963.075012,11.1999998,1.0,,26.92,0.0,11.1,31.5187492,47.0
2025-09-17 22:00:29+00:00,2025-09-17 22:00:29,,,,,,,,,,49.0275002,8.984375,1036.72498,963.0,11.1875,1.0,,26.92,0.0,11.17,35.484375,
2025-09-17 22:00:30+00:00,2025-09-17 22:00:30,44.020937925,38.0,38.0,38.0,38.0,7.686414068143872,100,BO_ONLY,BO 모델 결과만 사용,49.0050011,8.984375,1036.94995,962.849976,11.1750002,1.0,0.0,26.92,0.0,11.17,39.0,
2025-09-17 22:00:31+00:00,2025-09-17 22:00:31,,,,,,,,,,49.0275002,8.87343788,1037.09998,962.849976,11.1875,1.0,,26.92,0.0,11.17,41.5593758,
2025-09-17 22:00:32+00:00,2025-09-17 22:00:32,,,,,,,,,,49.0125008,8.75156212,1037.55005,962.700012,11.1000004,1.0,,26.92,0.0,11.17,44.0625,
2025-09-17 22:00:33+00:00,2025-09-17 22:00:33,,,,,,,,,,49.0387497,8.62968731,1037.69995,962.700012,11.1000004,1.0,,26.92,0.0,11.17,44.8218765,
2025-09-17 22:00:34+00:00,2025-09-17 22:00:34,,,,,,,,,,49.0387497,8.62968731,1038.0,962.549988,11.1000004,1.0,,26.92,0.0,11.17,44.9343758,
2025-09-17 22:00:35+00:00,2025-09-17 22:00:35,44.026250233333336,45.0,44.0,44.0,44.0,10.314396316920627,206,BO_O2,O2 규칙 적용: 8.8% (8.0~9.0%),49.0275002,8.50625038,1038.22498,962.474976,11.1000004,1.0,,26.92,0.0,11.17,45.2156258,
2025-09-17 22:00:36+00:00,2025-09-17 22:00:36,,,,,,,,,,49.0275002,8.50625038,1038.22498,962.474976,11.1000004,1.0,,26.92,0.0,11.17,45.2156258,
2025-09-17 22:00:37+00:00,2025-09-17 22:00:37,,,,,,,,,,49.0387497,8.3984375,1038.75,962.400024,11.1000004,1.0,,26.92,0.0,11.17,45.5812492,
2025-09-17 22:00:38+00:00,2025-09-17 22:00:38,,,,,,,,,,49.0387497,8.3984375,1038.75,962.400024,11.1000004,1.0,,26.92,0.0,11.17,45.5812492,
2025-09-17 22:00:39+00:00,2025-09-17 22:00:39,,,,,,,,,,52.21875,8.3125,1039.27502,962.325012,11.1000004,1.0,,26.92,0.0,11.17,45.5812492,
2025-09-17 22:00:40+00:00,2025-09-17 22:00:40,44.03499986666666,45.0,44.0,44.0,44.0,9.616292416737839,206,BO_O2,O2 규칙 적용: 8.4% (8.0~9.0%),52.2224998,8.23750019,1039.42505,962.325012,11.1000004,1.0,,26.92,0.0,11.1,45.8156242,
2025-09-17 22:00:41+00:00,2025-09-17 22:00:41,,,,,,,,,,52.2224998,8.23750019,1039.42505,962.325012,11.1000004,1.0,,26.92,0.0,11.1,45.8156242,
2025-09-17 22:00:42+00:00,2025-09-17 22:00:42,,,,,,,,,,52.2675018,8.171875,1039.80005,962.174988,11.1000004,1.0,,26.92,0.0,11.1,46.7531242,
2025-09-17 22:00:43+00:00,2025-09-17 22:00:43,,,,,,,,,,52.2524986,8.171875,1040.02502,962.174988,10.75,1.0,,26.92,0.0,11.1,47.8687515,48.0
2025-09-17 22:00:44+00:00,2025-09-17 22:00:44,,,,,,,,,,52.2599983,8.10000038,1040.625,962.174988,10.7624998,1.0,,26.92,0.0,11.1,49.6781235,
2025-09-17 22:00:45+00:00,2025-09-17 22:00:45,47.24750006666667,45.0,44.0,44.0,44.0,9.882838132458767,206,BO_O2,O2 규칙 적용: 8.2% (8.0~9.0%),52.2599983,8.10000038,1040.625,962.174988,10.7624998,1.0,0.0,26.92,0.0,11.1,49.6781235,
2025-09-17 22:00:46+00:00,2025-09-17 22:00:46,,,,,,,,,,52.2675018,7.9703126,1041.15002,962.025024,10.7624998,1.0,,26.92,0.0,11.1,50.4093742,
2025-09-17 22:00:47+00:00,2025-09-17 22:00:47,,,,,,,,,,52.2637482,7.9703126,1041.52502,962.025024,10.7624998,1.0,,26.92,0.0,11.1,50.6156235,
