time,_time_gateway,ACT_SNR_PMP_BO_0,ACT_SNR_PMP_BO_1,ACT_SNR_PMP_BO_2,ACT_SNR_PMP_BO_3,ACT_SNR_PMP_BO_4,SNR_NOX_PRED,SNR_STATUS_CODE,SNR_STAGE,SNR_MESSAGE,SNR_PMP_UW_S_1,BR1_EO_FG_A,ICF_CCS_FG_T_1,ICF_SCS_FG_T_2,ICF_TMS_NOX_A,ACC_SNR_AI_1A,ACT_STATUS,NOX_30m_Value,NOX_EQ_Status,NOX_Value,SNR_EQ_UW_F_1,ACT_SNR_PMP_UW_S,SNR_EQ_UW_F_1_1,SNR_EQ_DW_F_1,SNR_EQ_UW_F_2,IncineratorStatus,SNR_UREA_SAVING_RATE,SNR_NOX_PRED_MAE
2025-11-05 06:07:02+00:00,2025-11-05 06:07:02,,,,,,,,,,19.6612492,9.16874981,963.0,933.481262,10.7875004,,,13.64,0.0,10.41,,,,,,0.0,,
2025-11-05 06:07:03+00:00,2025-11-05 06:07:03,,,,,,,,,,19.6612492,9.16874981,963.0,933.481262,10.7875004,,,13.64,0.0,10.41,,,,,,0.0,,
2025-11-05 06:07:04+00:00,2025-11-05 06:07:04,,,,,,,,,,19.6612492,9.15781212,963.0,934.131226,10.7875004,,,13.64,0.0,10.41,,,,,,0.0,,
2025-11-05 06:07:05+00:00,2025-11-05 06:07:05,18.0,20.0,20.0,18.0,18.0,11.857211242585691,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,9.15781212,963.0,934.131226,10.7875004,,,13.64,0.0,10.41,,,,,,0.0,,
2025-11-05 06:07:06+00:00,2025-11-05 06:07:06,,,,,,,,,,19.6612492,9.21249962,964.0,934.131226,10.7875004,,,13.64,0.0,10.41,,,,,,0.0,,
2025-11-05 06:07:07+00:00,2025-11-05 06:07:07,,,,,,,,,,19.6612492,9.21249962,964.0,934.131226,10.625,,,13.64,0.0,10.41,,,,,,0.0,,
2025-11-05 06:07:09+00:00,2025-11-05 06:07:09,,,,,,,,,,19.6612492,9.05624962,964.0,933.643738,10.8999996,,,13.64,0.0,10.41,,,,,,0.0,,
2025-11-05 06:07:10+00:00,2025-11-05 06:07:10,18.0,20.0,20.0,18.0,18.0,11.73882026196946,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,9.05624962,964.0,933.643738,10.8999996,,,13.64,0.0,10.41,,,,,,0.0,,
2025-11-05 06:07:11+00:00,2025-11-05 06:07:11,,,,,,,,,,19.6612492,8.90781212,963.0,933.400024,11.3874998,,,13.64,0.0,10.31,,,,,,0.0,,
2025-11-05 06:07:12+00:00,2025-11-05 06:07:12,,,,,,,,,,19.6612492,8.90781212,963.0,933.400024,11.3874998,,,13.64,0.0,10.31,,,,,,0.0,,
2025-11-05 06:07:13+00:00,2025-11-05 06:07:13,,,,,,,,,,19.6612492,8.63906288,964.0,933.400024,11.5249996,,,13.64,0.0,10.31,,,,,,0.0,,
2025-11-05 06:07:14+00:00,2025-11-05 06:07:14,,,,,,,,,,19.6612492,8.63906288,964.0,933.887512,11.5249996,,,13.64,0.0,10.31,,,,,,0.0,,
2025-11-05 06:07:15+00:00,2025-11-05 06:07:15,18.0,20.0,20.0,18.0,18.0,11.7872060027295,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,8.40156269,963.0,933.887512,11.2624998,,,13.64,0.0,10.31,,,,,,0.0,,
2025-11-05 06:07:16+00:00,2025-11-05 06:07:16,,,,,,,,,,19.6612492,8.16562462,963.0,934.293762,11.5749998,,,13.64,0.0,10.31,,,,,,0.0,,
2025-11-05 06:07:17+00:00,2025-11-05 06:07:17,,,,,,,,,,19.6612492,8.16562462,963.0,934.293762,11.5749998,,,13.64,0.0,10.31,,,,,,0.0,,
2025-11-05 06:07:18+00:00,2025-11-05 06:07:18,,,,,,,,,,19.6612492,7.8046875,965.0,933.15625,11.5874996,,,13.64,0.0,10.31,,,,,,0.0,,
2025-11-05 06:07:19+00:00,2025-11-05 06:07:19,,,,,,,,,,19.6612492,7.8046875,965.0,933.15625,11.5874996,,,13.64,0.0,10.31,,,,,,0.0,,
2025-11-05 06:07:20+00:00,2025-11-05 06:07:20,18.0,20.0,20.0,18.0,18.0,11.960567463596654,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,7.8046875,965.0,933.15625,11.5874996,,,13.64,0.0,10.31,,,,,,0.0,,
2025-11-05 06:07:21+00:00,2025-11-05 06:07:21,,,,,,,,,,19.6612492,7.3968749,965.0,934.293762,11.8874998,,,13.64,0.0,10.88,,,,,,0.0,,
2025-11-05 06:07:22+00:00,2025-11-05 06:07:22,,,,,,,,,,19.6612492,7.3968749,965.0,934.293762,11.8874998,,,13.64,0.0,10.88,,,,,,0.0,,
2025-11-05 06:07:23+00:00,2025-11-05 06:07:23,,,,,,,,,,19.6612492,6.97968769,964.0,933.318726,11.5249996,,,13.64,0.0,10.88,,,,,,0.0,,
2025-11-05 06:07:24+00:00,2025-11-05 06:07:24,,,,,,,,,,19.6612492,6.97968769,964.0,933.318726,11.5249996,,,13.64,0.0,10.88,,,,,,0.0,,
2025-11-05 06:07:25+00:00,2025-11-05 06:07:25,18.0,21.0,21.0,18.0,18.0,11.769551151303412,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,6.5609374,964.0,933.318726,11.5,,,13.64,0.0,10.88,,,,,,0.0,,
2025-11-05 06:07:26+00:00,2025-11-05 06:07:26,,,,,,,,,,19.6612492,6.5609374,965.0,933.5625,11.5,,,13.64,0.0,10.88,,,,,,0.0,,
2025-11-05 06:07:27+00:00,2025-11-05 06:07:27,,,,,,,,,,19.6612492,6.2046876,965.0,934.049988,11.8500004,,,13.64,0.0,10.88,,,,,,0.0,,
2025-11-05 06:07:28+00:00,2025-11-05 06:07:28,,,,,,,,,,19.6612492,6.2046876,965.0,934.049988,11.8500004,,,13.64,0.0,10.88,,,,,,0.0,,
2025-11-05 06:07:29+00:00,2025-11-05 06:07:29,,,,,,,,,,19.6612492,5.88749981,965.0,933.5625,11.7250004,,,13.64,0.0,10.88,,,,,,0.0,,
2025-11-05 06:07:30+00:00,2025-11-05 06:07:30,18.0,21.0,21.0,18.0,18.0,11.662155346613734,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,5.88749981,965.0,933.5625,11.7250004,,,13.64,0.0,10.88,,,,,,0.0,,
2025-11-05 06:07:31+00:00,2025-11-05 06:07:31,,,,,,,,,,19.6612492,5.58281231,965.0,934.700012,11.8999996,,,13.64,0.0,10.88,,,,,,0.0,,
2025-11-05 06:07:32+00:00,2025-11-05 06:07:32,,,,,,,,,,19.6612492,5.58281231,965.0,934.700012,11.8999996,,,13.64,0.0,11.13,,,,,,0.0,,
2025-11-05 06:07:33+00:00,2025-11-05 06:07:33,,,,,,,,,,19.6612492,5.34843731,965.0,934.375,11.7749996,,,13.64,0.0,11.13,,,,,,0.0,,
2025-11-05 06:07:34+00:00,2025-11-05 06:07:34,,,,,,,,,,19.6612492,5.25312519,964.0,935.349976,11.6625004,,,13.64,0.0,11.13,,,,,,0.0,,
2025-11-05 06:07:35+00:00,2025-11-05 06:07:35,18.0,22.0,22.0,18.0,18.0,11.311049843930634,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,5.25312519,964.0,935.349976,11.6625004,,,13.64,0.0,11.13,,,,,,0.0,,
2025-11-05 06:07:36+00:00,2025-11-05 06:07:36,,,,,,,,,,19.6612492,5.0484376,967.0,936.487488,11.875,,,13.64,0.0,11.13,,,,,,0.0,,
2025-11-05 06:07:37+00:00,2025-11-05 06:07:37,,,,,,,,,,19.6612492,4.94843769,966.0,936.487488,11.7875004,,,13.64,0.0,11.13,,,,,,0.0,,
2025-11-05 06:07:38+00:00,2025-11-05 06:07:38,,,,,,,,,,19.6612492,4.94843769,966.0,936.243774,11.7875004,,,13.64,0.0,11.13,,,,,,0.0,,
2025-11-05 06:07:39+00:00,2025-11-05 06:07:39,,,,,,,,,,19.6612492,4.80000019,967.0,936.243774,11.6000004,,,13.64,0.0,11.13,,,,,,0.0,,
2025-11-05 06:07:40+00:00,2025-11-05 06:07:40,18.0,22.0,22.0,18.0,18.0,10.792624261629072,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,4.69218731,967.0,936.243774,12.0749998,,,13.64,0.0,11.13,,,,,,0.0,,
2025-11-05 06:07:41+00:00,2025-11-05 06:07:41,,,,,,,,,,19.6612492,4.69218731,967.0,937.381226,12.0749998,,,13.64,0.0,11.13,,,,,,0.0,,
2025-11-05 06:07:42+00:00,2025-11-05 06:07:42,,,,,,,,,,19.6612492,4.578125,969.0,936.243774,12.0,,,13.64,0.0,11.3,,,,,,0.0,,
2025-11-05 06:07:43+00:00,2025-11-05 06:07:43,,,,,,,,,,19.6612492,4.578125,969.0,936.243774,12.0,,,13.64,0.0,11.3,,,,,,0.0,,
2025-11-05 06:07:44+00:00,2025-11-05 06:07:44,,,,,,,,,,19.6612492,4.52812481,969.0,937.056274,12.0375004,,,13.64,0.0,11.3,,,,,,0.0,,
2025-11-05 06:07:45+00:00,2025-11-05 06:07:45,18.0,22.0,22.0,18.0,18.0,10.645859255994077,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,4.52812481,969.0,937.056274,12.0375004,,,13.64,0.0,11.3,,,,,,0.0,,
2025-11-05 06:07:46+00:00,2025-11-05 06:07:46,,,,,,,,,,19.6612492,4.36406231,969.0,936.974976,11.8874998,,,13.64,0.0,11.3,,,,,,0.0,,
2025-11-05 06:07:47+00:00,2025-11-05 06:07:47,,,,,,,,,,19.6612492,4.2578125,968.0,938.4375,12.1499996,,,13.64,0.0,11.3,,,,,,0.0,,
2025-11-05 06:07:48+00:00,2025-11-05 06:07:48,,,,,,,,,,19.6612492,4.2578125,968.0,938.4375,12.1499996,,,13.64,0.0,11.3,,,,,,0.0,,
2025-11-05 06:07:49+00:00,2025-11-05 06:07:49,,,,,,,,,,19.6612492,4.04374981,968.0,939.575012,12.2749996,,,13.64,0.0,11.3,,,,,,0.0,,
2025-11-05 06:07:50+00:00,2025-11-05 06:07:50,18.0,22.0,22.0,18.0,18.0,10.485339051508735,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,4.04374981,968.0,939.575012,12.2749996,,,13.64,0.0,11.3,,,,,,0.0,,
2025-11-05 06:07:51+00:00,2025-11-05 06:07:51,,,,,,,,,,19.6612492,3.96875,967.0,940.306274,12.6875,,,13.64,0.0,11.64,,,,,,0.0,,
2025-11-05 06:07:52+00:00,2025-11-05 06:07:52,,,,,,,,,,19.6612492,3.8984375,967.0,942.012512,12.625,,,13.64,0.0,11.64,,,,,,0.0,,
2025-11-05 06:07:53+00:00,2025-11-05 06:07:53,,,,,,,,,,19.6612492,3.8984375,967.0,942.012512,12.625,,,13.64,0.0,11.64,,,,,,0.0,,
2025-11-05 06:07:54+00:00,2025-11-05 06:07:54,,,,,,,,,,19.6612492,3.7984376,968.0,941.931274,12.75,,,13.64,0.0,11.64,,,,,,0.0,,
2025-11-05 06:07:55+00:00,2025-11-05 06:07:55,18.0,22.0,22.0,18.0,18.0,11.775917301625592,304.0,BO_O2_RULE,"제어매트릭스 규칙 적용: NOX_LOW (3단계 롤백, 4단계에서 Hz 변화 없음)",19.6612492,3.7406249,968.0,943.474976,12.8625002,,,13.64,0.0,11.64,,,,,,0.0,,
2025-11-05 06:07:56+00:00,2025-11-05 06:07:56,,,,,,,,,,19.6612492,3.7406249,968.0,943.474976,12.8625002,,,13.64,0.0,11.64,,,,,,0.0,,
2025-11-05 06:07:57+00:00,2025-11-05 06:07:57,,,,,,,,,,19.6612492,3.6343751,968.0,943.799988,12.9875002,,,13.64,0.0,11.64,,,,,,0.0,,
2025-11-05 06:07:58+00:00,2025-11-05 06:07:58,,,,,,,,,,19.6612492,3.6343751,968.0,943.799988,12.9875002,,,13.64,0.0,11.64,,,,,,0.0,,
2025-11-05 06:07:59+00:00,2025-11-05 06:07:59,,,,,,,,,,19.6612492,3.5562501,968.0,943.71875,13.1374998,,,13.64,0.0,11.64,,,,,,0.0,,
2025-11-05 06:08:00+00:00,2025-11-05 06:08:00,21.0,21.0,21.0,21.0,21.0,13.131123936649955,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,3.5562501,968.0,943.71875,13.1374998,,3.0,13.64,0.0,11.64,,,,,,0.0,,
2025-11-05 06:08:01+00:00,2025-11-05 06:08:01,,,,,,,,,,19.6612492,3.47968745,968.0,943.068726,13.0500002,,,13.64,0.0,12.32,,,,,,0.0,,
2025-11-05 06:08:02+00:00,2025-11-05 06:08:02,,,,,,,,,,19.6612492,3.4296875,969.0,944.53125,13.1750002,,,13.64,0.0,12.32,,,,,,0.0,,
2025-11-05 06:08:03+00:00,2025-11-05 06:08:03,,,,,,,,,,19.6612492,3.4296875,969.0,944.53125,13.1750002,,,13.64,0.0,12.32,,,,,,0.0,,
2025-11-05 06:08:04+00:00,2025-11-05 06:08:04,,,,,,,,,,19.6612492,3.3812499,969.0,944.287476,12.8249998,,,13.64,0.0,12.32,,,,,,0.0,,
2025-11-05 06:08:05+00:00,2025-11-05 06:08:05,21.0,21.0,21.0,21.0,21.0,13.281432777885486,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,3.38593745,971.0,945.506226,13.4375,,,13.64,0.0,12.32,,,,,,0.0,,
2025-11-05 06:08:06+00:00,2025-11-05 06:08:06,,,,,,,,,,19.6612492,3.38593745,971.0,945.506226,13.4375,,,13.64,0.0,12.32,,,,,,0.0,,
2025-11-05 06:08:07+00:00,2025-11-05 06:08:07,,,,,,,,,,19.6612492,3.34375,970.0,945.587524,13.0749998,,,13.64,0.0,12.32,,,,,,0.0,,
2025-11-05 06:08:08+00:00,2025-11-05 06:08:08,,,,,,,,,,19.6612492,3.34375,970.0,945.587524,13.0749998,,,13.64,0.0,12.32,,,,,,0.0,,
2025-11-05 06:08:09+00:00,2025-11-05 06:08:09,,,,,,,,,,19.6612492,3.4078126,970.0,946.96875,12.8374996,,,13.64,0.0,12.32,,,,,,0.0,,
2025-11-05 06:08:10+00:00,2025-11-05 06:08:10,20.0,20.0,20.0,20.0,20.0,13.513871842638316,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,3.4078126,970.0,946.96875,12.8374996,,,13.64,0.0,12.32,,,,,,0.0,,
2025-11-05 06:08:11+00:00,2025-11-05 06:08:11,,,,,,,,,,19.6612492,3.4078126,970.0,947.700012,13.4750004,,,13.64,0.0,12.56,,,,,,0.0,,
2025-11-05 06:08:12+00:00,2025-11-05 06:08:12,,,,,,,,,,19.6612492,3.49687505,970.0,947.862488,13.5874996,,,13.64,0.0,12.56,,,,,,0.0,,
2025-11-05 06:08:13+00:00,2025-11-05 06:08:13,,,,,,,,,,19.6612492,3.49687505,970.0,947.862488,13.5874996,,,13.64,0.0,12.56,,,,,,0.0,,
2025-11-05 06:08:14+00:00,2025-11-05 06:08:14,,,,,,,,,,19.6612492,3.4937501,970.0,950.299988,13.6374998,,,13.64,0.0,12.56,,,,,,0.0,,
2025-11-05 06:08:15+00:00,2025-11-05 06:08:15,20.0,20.0,20.0,20.0,20.0,14.037192059975986,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,3.4937501,970.0,950.299988,13.6374998,,,13.64,0.0,12.56,,,,,,0.0,,
2025-11-05 06:08:16+00:00,2025-11-05 06:08:16,,,,,,,,,,19.6612492,3.6546874,971.0,950.299988,13.3125,,,13.64,0.0,12.56,,,,,,0.0,,
2025-11-05 06:08:17+00:00,2025-11-05 06:08:17,,,,,,,,,,19.6612492,3.6546874,971.0,950.299988,13.3125,,,13.64,0.0,12.56,,,,,,0.0,,
2025-11-05 06:08:18+00:00,2025-11-05 06:08:18,,,,,,,,,,19.6612492,3.7421875,970.0,949.40625,13.4499998,,,13.64,0.0,12.56,,,,,,0.0,,
2025-11-05 06:08:19+00:00,2025-11-05 06:08:19,,,,,,,,,,19.6612492,3.7421875,970.0,949.40625,13.4499998,,,13.64,0.0,12.56,,,,,,0.0,,
2025-11-05 06:08:20+00:00,2025-11-05 06:08:20,21.0,21.0,21.0,21.0,21.0,15.535572919334365,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,3.8421874,971.0,950.462524,13.1999998,,,13.64,0.0,12.73,,,,,,0.0,,
2025-11-05 06:08:21+00:00,2025-11-05 06:08:21,,,,,,,,,,19.6612492,3.8421874,971.0,950.462524,13.1999998,,,13.64,0.0,12.73,,,,,,0.0,,
2025-11-05 06:08:22+00:00,2025-11-05 06:08:22,,,,,,,,,,19.6612492,3.90937495,972.0,951.762512,13.2624998,,,13.64,0.0,12.73,,,,,,0.0,,
2025-11-05 06:08:23+00:00,2025-11-05 06:08:23,,,,,,,,,,19.6612492,3.90937495,972.0,951.762512,13.2624998,,,13.64,0.0,12.73,,,,,,0.0,,
2025-11-05 06:08:24+00:00,2025-11-05 06:08:24,,,,,,,,,,19.6612492,3.9593749,972.0,951.356262,12.6499996,,,13.64,0.0,12.73,,,,,,0.0,,
2025-11-05 06:08:25+00:00,2025-11-05 06:08:25,21.0,21.0,21.0,21.0,21.0,15.96127112536437,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,3.9593749,972.0,951.356262,12.6499996,,,13.64,0.0,12.73,,,,,,0.0,,
2025-11-05 06:08:26+00:00,2025-11-05 06:08:26,,,,,,,,,,19.6612492,4.00312519,972.0,952.575012,12.6000004,,,13.64,0.0,12.73,,,,,,0.0,,
2025-11-05 06:08:27+00:00,2025-11-05 06:08:27,,,,,,,,,,19.6612492,4.0531249,972.0,953.631226,12.8374996,,,13.64,0.0,12.73,,,,,,0.0,,
2025-11-05 06:08:28+00:00,2025-11-05 06:08:28,,,,,,,,,,19.6612492,4.0531249,972.0,953.631226,12.8374996,,,13.64,0.0,12.73,,,,,,0.0,,
2025-11-05 06:08:29+00:00,2025-11-05 06:08:29,,,,,,,,,,19.6612492,4.0171876,974.0,954.606262,12.7250004,,,13.64,0.0,12.73,,,,,,0.0,,
2025-11-05 06:08:30+00:00,2025-11-05 06:08:30,22.0,22.0,22.0,22.0,22.0,15.929390360846348,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,4.09062481,973.0,955.012512,12.1875,,,13.64,0.0,11.84,,,,,,0.0,,
2025-11-05 06:08:31+00:00,2025-11-05 06:08:31,,,,,,,,,,19.6612492,4.09062481,973.0,955.012512,12.1875,,,13.64,0.0,11.84,,,,,,0.0,,
2025-11-05 06:08:32+00:00,2025-11-05 06:08:32,,,,,,,,,,19.6612492,4.0609374,973.0,955.987488,12.1875,,,13.64,0.0,11.84,,,,,,0.0,,
2025-11-05 06:08:33+00:00,2025-11-05 06:08:33,,,,,,,,,,19.6612492,4.0687499,973.0,956.637512,12.1750002,,,13.64,0.0,11.84,,,,,,0.0,,
2025-11-05 06:08:34+00:00,2025-11-05 06:08:34,,,,,,,,,,19.6612492,4.0875001,972.0,956.799988,12.1374998,,,13.64,0.0,11.84,,,,,,0.0,,
2025-11-05 06:08:35+00:00,2025-11-05 06:08:35,22.0,22.0,22.0,22.0,22.0,16.775658850267288,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,4.109375,972.0,956.231262,11.375,,,13.64,0.0,11.84,,,,,,0.0,,
2025-11-05 06:08:36+00:00,2025-11-05 06:08:36,,,,,,,,,,19.6612492,4.109375,972.0,956.231262,11.375,,,13.64,0.0,11.84,,,,,,0.0,,
2025-11-05 06:08:37+00:00,2025-11-05 06:08:37,,,,,,,,,,19.6612492,4.1812501,974.0,955.581238,11.2875004,,,13.64,0.0,11.84,,,,,,0.0,,
2025-11-05 06:08:38+00:00,2025-11-05 06:08:38,,,,,,,,,,19.6612492,4.1812501,974.0,955.581238,11.2875004,,,13.64,0.0,11.84,,,,,,0.0,,
2025-11-05 06:08:39+00:00,2025-11-05 06:08:39,,,,,,,,,,19.6612492,4.2109375,973.0,957.775024,11.3125,,,13.64,0.0,11.84,,,,,,0.0,,
2025-11-05 06:08:40+00:00,2025-11-05 06:08:40,22.0,22.0,22.0,22.0,22.0,16.77648201896472,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,4.2109375,973.0,957.775024,11.3125,,,13.64,0.0,11.84,,,,,,0.0,,
2025-11-05 06:08:41+00:00,2025-11-05 06:08:41,,,,,,,,,,19.6612492,4.15156269,974.0,957.693726,10.7875004,,,13.64,0.0,10.81,,,,,,0.0,,
2025-11-05 06:08:42+00:00,2025-11-05 06:08:42,,,,,,,,,,19.6612492,4.15156269,974.0,957.693726,10.7875004,,,13.64,0.0,10.81,,,,,,0.0,,
2025-11-05 06:08:43+00:00,2025-11-05 06:08:43,,,,,,,,,,19.6612492,4.2265625,974.0,959.15625,10.8999996,,,13.64,0.0,10.81,,,,,,0.0,,
2025-11-05 06:08:44+00:00,2025-11-05 06:08:44,,,,,,,,,,19.6612492,4.2203126,972.0,959.318726,10.5375004,,,13.64,0.0,10.81,,,,,,0.0,,
2025-11-05 06:08:45+00:00,2025-11-05 06:08:45,22.0,22.0,22.0,22.0,22.0,16.160516498488313,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,4.2203126,972.0,959.318726,10.5375004,,,13.64,0.0,10.81,,,,,,0.0,,
2025-11-05 06:08:46+00:00,2025-11-05 06:08:46,,,,,,,,,,19.6612492,4.22343731,973.0,959.075012,9.98750019,,,13.64,0.0,10.81,,,,,,0.0,,
2025-11-05 06:08:48+00:00,2025-11-05 06:08:48,,,,,,,,,,19.6612492,4.22343731,973.0,959.075012,9.98750019,,,13.64,0.0,10.81,,,,,,0.0,,
2025-11-05 06:08:49+00:00,2025-11-05 06:08:49,,,,,,,,,,19.6612492,4.18437481,972.0,961.512512,10.4250002,,,13.64,0.0,10.81,,,,,,0.0,,
2025-11-05 06:08:50+00:00,2025-11-05 06:08:50,22.0,22.0,22.0,22.0,22.0,16.16315934457199,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,4.18437481,972.0,961.512512,10.4250002,,,13.64,0.0,10.81,,,,,,0.0,,
2025-11-05 06:08:51+00:00,2025-11-05 06:08:51,,,,,,,,,,19.6612492,4.2406249,973.0,961.268738,9.75,,,13.64,0.0,9.57,,,,,,0.0,,
2025-11-05 06:08:52+00:00,2025-11-05 06:08:52,,,,,,,,,,19.6612492,4.23124981,973.0,961.268738,9.88749981,,,13.64,0.0,9.57,,,,,,0.0,,
2025-11-05 06:08:53+00:00,2025-11-05 06:08:53,,,,,,,,,,19.6612492,4.23124981,973.0,962.40625,9.88749981,,,13.64,0.0,9.57,,,,,,0.0,,
2025-11-05 06:08:54+00:00,2025-11-05 06:08:54,,,,,,,,,,19.6612492,4.2734375,974.0,962.40625,10.1374998,,,13.64,0.0,9.57,,,,,,0.0,,
2025-11-05 06:08:55+00:00,2025-11-05 06:08:55,22.0,22.0,22.0,22.0,22.0,14.562315132015769,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,4.2734375,974.0,962.893738,10.1374998,,,13.64,0.0,9.57,,,,,,0.0,,
2025-11-05 06:08:56+00:00,2025-11-05 06:08:56,,,,,,,,,,19.6612492,4.2874999,974.0,962.081238,10.7875004,,,13.64,0.0,9.57,,,,,,0.0,,
2025-11-05 06:08:57+00:00,2025-11-05 06:08:57,,,,,,,,,,19.6612492,4.2874999,975.0,962.081238,10.7875004,,,13.64,0.0,9.57,,,,,,0.0,,
2025-11-05 06:08:58+00:00,2025-11-05 06:08:58,,,,,,,,,,19.6612492,4.3515625,975.0,962.650024,10.7749996,,,13.64,0.0,9.57,,,,,,0.0,,
2025-11-05 06:08:59+00:00,2025-11-05 06:08:59,,,,,,,,,,19.6612492,4.3515625,975.0,962.650024,10.7749996,,,13.64,0.0,9.57,,,,,,0.0,,
2025-11-05 06:09:00+00:00,2025-11-05 06:09:00,22.0,22.0,22.0,22.0,22.0,14.777978886154095,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,4.4359374,975.0,961.837524,10.7749996,,3.0,13.64,0.0,9.57,,,,,,0.0,,
2025-11-05 06:09:01+00:00,2025-11-05 06:09:01,,,,,,,,,,19.6612492,4.4359374,975.0,961.837524,10.6875,,,13.64,0.0,10.3,,,,,,0.0,,
2025-11-05 06:09:02+00:00,2025-11-05 06:09:02,,,,,,,,,,19.6612492,4.4312501,974.0,964.356262,10.6875,,,13.64,0.0,10.3,,,,,,0.0,,
2025-11-05 06:09:03+00:00,2025-11-05 06:09:03,,,,,,,,,,19.6612492,4.4312501,974.0,964.356262,10.4750004,,,13.64,0.0,10.3,,,,,,0.0,,
2025-11-05 06:09:04+00:00,2025-11-05 06:09:04,,,,,,,,,,19.6612492,4.4312501,974.0,964.356262,10.4750004,,,13.64,0.0,10.3,,,,,,0.0,,
2025-11-05 06:09:05+00:00,2025-11-05 06:09:05,22.0,22.0,22.0,22.0,22.0,13.782306315268789,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,4.4828124,973.0,964.356262,10.4750004,,,13.64,0.0,10.3,,,,,,0.0,,
2025-11-05 06:09:06+00:00,2025-11-05 06:09:06,,,,,,,,,,19.6612492,4.4828124,973.0,964.356262,10.6875,,,13.64,0.0,10.3,,,,,,0.0,,
2025-11-05 06:09:07+00:00,2025-11-05 06:09:07,,,,,,,,,,19.6612492,4.4781251,973.0,965.412476,10.6875,,,13.64,0.0,10.3,,,,,,0.0,,
2025-11-05 06:09:08+00:00,2025-11-05 06:09:08,,,,,,,,,,19.6612492,4.4468751,973.0,966.224976,10.4375,,,13.64,0.0,10.3,,,,,,0.0,,
2025-11-05 06:09:09+00:00,2025-11-05 06:09:09,,,,,,,,,,19.6612492,4.4468751,973.0,966.224976,10.4375,,,13.64,0.0,10.3,,,,,,0.0,,
2025-11-05 06:09:10+00:00,2025-11-05 06:09:10,22.0,22.0,22.0,22.0,22.0,13.358473469351049,100.0,BO_ONLY,"BO 모델 결과만 사용 (1단계 롤백, 2~4단계에서 Hz 변화 없음)",19.6612492,4.4749999,973.0,967.606262,10.4375,,,13.64,0.0,10.3,,,,,,0.0,,
