time,_time_gateway,ACT_SNR_PMP_BO_0,ACT_SNR_PMP_BO_1,ACT_SNR_PMP_BO_2,ACT_SNR_PMP_BO_3,ACT_SNR_PMP_BO_4,SNR_NOX_PRED,SNR_STATUS_CODE,SNR_STAGE,SNR_MESSAGE,SNR_PMP_UW_S_1,BR1_EO_FG_A,ICF_CCS_FG_T_1,ICF_SCS_FG_T_2,ICF_TMS_NOX_A,ACC_SNR_AI_1A,ACT_STATUS,NOX_30m_Value,NOX_EQ_Status,NOX_Value,SNR_EQ_UW_F_1,ACT_SNR_PMP_UW_S,SNR_EQ_UW_F_1_1,SNR_EQ_DW_F_1,SNR_EQ_UW_F_2,IncineratorStatus
2025-10-27 01:39:48+00:00,2025-10-27 01:39:48,,,,,,,,,,19.6612492,3.12968755,961.0,1183.48755,14.3374996,,,23.36,0.0,14.16,,,,,,0.0
2025-10-27 01:39:49+00:00,2025-10-27 01:39:49,,,,,,,,,,19.6612492,3.12968755,961.0,1184.30005,14.3374996,,,23.36,0.0,14.16,,,,,,0.0
2025-10-27 01:39:50+00:00,2025-10-27 01:39:50,,,,,,,,,,19.6612492,3.2671876,960.0,1184.30005,17.5625,,,23.36,0.0,18.66,,,,,,0.0
2025-10-27 01:39:51+00:00,2025-10-27 01:39:51,,,,,,,,,,19.6612492,3.2671876,960.0,1183.24377,19.2124996,,,23.36,0.0,18.66,,,,,,0.0
2025-10-27 01:39:52+00:00,2025-10-27 01:39:52,,,,,,,,,,19.6612492,3.3125,959.0,1183.24377,19.2124996,,,23.36,0.0,18.66,,,,,,0.0
2025-10-27 01:39:53+00:00,2025-10-27 01:39:53,,,,,,,,,,19.6612492,3.3140626,960.0,1184.46252,19.25,,,23.36,0.0,18.66,,,,,,0.0
2025-10-27 01:39:54+00:00,2025-10-27 01:39:54,,,,,,,,,,19.6612492,3.27656245,961.0,1184.30005,19.2999992,,,23.36,0.0,18.66,,,,,,0.0
2025-10-27 01:39:55+00:00,2025-10-27 01:39:55,,,,,,,,,,19.6612492,3.27656245,961.0,1183.32495,18.9375,,,23.36,0.0,18.66,,,,,,0.0
2025-10-27 01:39:56+00:00,2025-10-27 01:39:56,,,,,,,,,,19.6612492,3.35625005,960.0,1183.32495,18.9375,,,23.36,0.0,18.66,,,,,,0.0
2025-10-27 01:39:57+00:00,2025-10-27 01:39:57,,,,,,,,,,19.6612492,3.42656255,959.0,1185.68127,19.0625,,,23.36,0.0,18.66,,,,,,0.0
2025-10-27 01:39:58+00:00,2025-10-27 01:39:58,,,,,,,,,,19.6612492,3.42656255,959.0,1185.3562,18.6875,,,23.36,0.0,18.66,,,,,,0.0
2025-10-27 01:39:59+00:00,2025-10-27 01:39:59,,,,,,,,,,19.6612492,3.44062495,959.0,1185.3562,18.6875,,,23.36,0.0,18.66,,,,,,0.0
2025-10-27 01:40:00+00:00,2025-10-27 01:40:00,,,,,,,,,,19.6612492,3.44062495,959.0,1185.59998,18.4874992,,,23.36,0.0,18.66,,,,,,0.0
2025-10-27 01:40:01+00:00,2025-10-27 01:40:01,,,,,,,,,,19.6612492,3.4859376,960.0,1185.59998,18.4874992,,,23.36,0.0,18.42,,,,,,0.0
2025-10-27 01:40:02+00:00,2025-10-27 01:40:02,,,,,,,,,,19.6612492,3.49531245,961.0,1185.76245,18.8999996,,,23.36,0.0,18.42,,,,,,0.0
2025-10-27 01:40:03+00:00,2025-10-27 01:40:03,,,,,,,,,,19.6612492,3.49531245,961.0,1185.19373,19.0625,,,23.36,0.0,18.42,,,,,,0.0
2025-10-27 01:40:04+00:00,2025-10-27 01:40:04,,,,,,,,,,19.6612492,3.5859375,960.0,1185.19373,19.0625,,,23.36,0.0,18.42,,,,,,0.0
2025-10-27 01:40:05+00:00,2025-10-27 01:40:05,,,,,,,,,,19.6612492,3.58281255,959.0,1185.59998,18.75,,,23.36,0.0,18.42,,,,,,0.0
2025-10-27 01:40:06+00:00,2025-10-27 01:40:06,,,,,,,,,,19.6612492,3.58281255,959.0,1185.4375,19.2374992,,,23.36,0.0,18.42,,,,,,0.0
2025-10-27 01:40:07+00:00,2025-10-27 01:40:07,,,,,,,,,,19.6612492,3.58281255,959.0,1185.4375,19.2374992,,,23.36,0.0,18.42,,,,,,0.0
2025-10-27 01:40:08+00:00,2025-10-27 01:40:08,,,,,,,,,,19.6612492,3.6109376,960.0,1185.76245,18.875,,,23.36,0.0,18.42,,,,,,0.0
2025-10-27 01:40:09+00:00,2025-10-27 01:40:09,,,,,,,,,,19.6612492,3.6109376,960.0,1185.76245,18.875,,,23.36,0.0,18.42,,,,,,0.0
2025-10-27 01:40:10+00:00,2025-10-27 01:40:10,,,,,,,,,,19.6612492,3.69062495,959.0,1185.76245,18.875,,,23.36,0.0,20.27,,,,,,0.0
2025-10-27 01:40:11+00:00,2025-10-27 01:40:11,,,,,,,,,,19.6612492,3.69062495,959.0,1184.86877,20.1499996,,,23.36,0.0,20.27,,,,,,0.0
2025-10-27 01:40:12+00:00,2025-10-27 01:40:12,,,,,,,,,,19.6612492,3.66093755,960.0,1184.86877,20.1499996,,,23.36,0.0,20.27,,,,,,0.0
2025-10-27 01:40:13+00:00,2025-10-27 01:40:13,,,,,,,,,,19.6612492,3.7484374,959.0,1184.46252,20.8500004,,,23.36,0.0,20.27,,,,,,0.0
2025-10-27 01:40:15+00:00,2025-10-27 01:40:15,,,,,,,,,,19.6612492,3.7484374,959.0,1183.40625,20.75,,,23.36,0.0,20.27,,,,,,0.0
2025-10-27 01:40:16+00:00,2025-10-27 01:40:16,,,,,,,,,,19.6612492,3.73906255,960.0,1183.40625,20.75,,,23.36,0.0,20.27,,,,,,0.0
2025-10-27 01:40:17+00:00,2025-10-27 01:40:17,,,,,,,,,,19.6612492,3.73906255,960.0,1183.32495,20.3999996,,,23.36,0.0,20.27,,,,,,0.0
2025-10-27 01:40:18+00:00,2025-10-27 01:40:18,,,,,,,,,,19.6612492,3.7281251,958.0,1183.32495,20.3999996,,,23.36,0.0,20.27,,,,,,0.0
2025-10-27 01:40:19+00:00,2025-10-27 01:40:19,,,,,,,,,,19.6612492,3.7281251,958.0,1184.46252,20.5499992,,,23.36,0.0,20.27,,,,,,0.0
2025-10-27 01:40:20+00:00,2025-10-27 01:40:20,,,,,,,,,,19.6612492,3.8453126,959.0,1184.46252,20.5499992,,,23.36,0.0,20.27,,,,,,0.0
2025-10-27 01:40:21+00:00,2025-10-27 01:40:21,,,,,,,,,,19.6612492,3.8453126,959.0,1184.30005,20.5874996,,,23.36,0.0,20.34,,,,,,0.0
2025-10-27 01:40:22+00:00,2025-10-27 01:40:22,,,,,,,,,,19.6612492,3.875,958.0,1184.30005,20.5874996,,,23.36,0.0,20.34,,,,,,0.0
2025-10-27 01:40:23+00:00,2025-10-27 01:40:23,,,,,,,,,,19.6612492,3.875,958.0,1184.05627,20.9125004,,,23.36,0.0,20.34,,,,,,0.0
2025-10-27 01:40:24+00:00,2025-10-27 01:40:24,,,,,,,,,,19.6612492,3.86406255,959.0,1184.05627,20.9125004,,,23.36,0.0,20.34,,,,,,0.0
2025-10-27 01:40:25+00:00,2025-10-27 01:40:25,,,,,,,,,,19.6612492,3.86406255,959.0,1181.86255,20.5499992,,,23.36,0.0,20.34,,,,,,0.0
2025-10-27 01:40:26+00:00,2025-10-27 01:40:26,,,,,,,,,,19.6612492,3.9281249,958.0,1181.86255,20.5499992,,,23.36,0.0,20.34,,,,,,0.0
2025-10-27 01:40:27+00:00,2025-10-27 01:40:27,,,,,,,,,,19.6612492,3.9749999,958.0,1181.94373,20.8624992,,,23.36,0.0,20.34,,,,,,0.0
2025-10-27 01:40:28+00:00,2025-10-27 01:40:28,,,,,,,,,,19.6612492,3.9749999,958.0,1181.94373,20.8999996,,,23.36,0.0,20.34,,,,,,0.0
2025-10-27 01:40:29+00:00,2025-10-27 01:40:29,,,,,,,,,,19.6612492,4.00312519,959.0,1181.94373,20.8999996,,,23.36,0.0,20.34,,,,,,0.0
2025-10-27 01:40:30+00:00,2025-10-27 01:40:30,,,,,,,,,,19.6612492,4.00312519,959.0,1181.53748,20.625,,,23.36,0.0,20.34,,,,,,0.0
2025-10-27 01:40:31+00:00,2025-10-27 01:40:31,,,,,,,,,,19.6612492,4.12968731,959.0,1181.53748,20.625,,,23.36,0.0,19.64,,,,,,0.0
2025-10-27 01:40:32+00:00,2025-10-27 01:40:32,,,,,,,,,,19.6612492,4.12968731,959.0,1181.86255,20.4249992,,,23.36,0.0,19.64,,,,,,0.0
2025-10-27 01:40:33+00:00,2025-10-27 01:40:33,,,,,,,,,,19.6612492,4.22187519,958.0,1181.86255,20.4249992,,,23.36,0.0,19.64,,,,,,0.0
2025-10-27 01:40:34+00:00,2025-10-27 01:40:34,,,,,,,,,,19.6612492,4.22187519,958.0,1181.69995,19.9125004,,,23.36,0.0,19.64,,,,,,0.0
2025-10-27 01:40:35+00:00,2025-10-27 01:40:35,,,,,,,,,,19.6612492,4.26875019,958.0,1181.69995,19.9125004,,,23.36,0.0,19.64,,,,,,0.0
2025-10-27 01:40:36+00:00,2025-10-27 01:40:36,,,,,,,,,,19.6612492,4.26875019,958.0,1182.83752,20.1625004,,,23.36,0.0,19.64,,,,,,0.0
2025-10-27 01:40:37+00:00,2025-10-27 01:40:37,,,,,,,,,,19.6612492,4.42500019,959.0,1182.83752,20.1625004,,,23.36,0.0,19.64,,,,,,0.0
2025-10-27 01:40:38+00:00,2025-10-27 01:40:38,,,,,,,,,,19.6612492,4.42500019,959.0,1180.15625,20.1000004,,,23.36,0.0,19.64,,,,,,0.0
2025-10-27 01:40:39+00:00,2025-10-27 01:40:39,,,,,,,,,,19.6612492,4.4593749,959.0,1180.15625,20.1000004,,,23.36,0.0,19.64,,,,,,0.0
2025-10-27 01:40:40+00:00,2025-10-27 01:40:40,,,,,,,,,,19.6612492,4.4593749,959.0,1180.15625,20.4249992,,,23.36,0.0,19.64,,,,,,0.0
2025-10-27 01:40:41+00:00,2025-10-27 01:40:41,,,,,,,,,,19.6612492,4.54218769,959.0,1180.15625,20.4249992,,,23.36,0.0,19.64,,,,,,0.0
2025-10-27 01:40:42+00:00,2025-10-27 01:40:42,,,,,,,,,,19.6612492,4.5843749,958.0,1178.28748,20.7625008,,,23.36,0.0,20.13,,,,,,0.0
2025-10-27 01:40:43+00:00,2025-10-27 01:40:43,,,,,,,,,,19.6612492,4.5843749,958.0,1178.28748,20.7000008,,,23.36,0.0,20.13,,,,,,0.0
2025-10-27 01:40:44+00:00,2025-10-27 01:40:44,,,,,,,,,,19.6612492,4.65312481,959.0,1179.42505,20.7000008,,,23.36,0.0,20.13,,,,,,0.0
2025-10-27 01:40:45+00:00,2025-10-27 01:40:45,,,,,,,,,,19.6612492,4.65312481,959.0,1179.18127,20.5499992,,,23.36,0.0,20.13,,,,,,0.0
2025-10-27 01:40:46+00:00,2025-10-27 01:40:46,,,,,,,,,,19.6612492,4.72343731,959.0,1179.18127,20.5499992,,,23.36,0.0,20.13,,,,,,0.0
2025-10-27 01:40:47+00:00,2025-10-27 01:40:47,,,,,,,,,,19.6612492,4.84843731,956.0,1178.9375,21.8250008,,,23.36,0.0,20.13,,,,,,0.0
2025-10-27 01:40:48+00:00,2025-10-27 01:40:48,,,,,,,,,,19.6612492,4.84843731,956.0,1178.77502,21.5874996,,,23.36,0.0,20.13,,,,,,0.0
2025-10-27 01:40:49+00:00,2025-10-27 01:40:49,,,,,,,,,,19.6612492,4.84843731,956.0,1178.77502,21.5874996,,,23.36,0.0,20.13,,,,,,0.0
2025-10-27 01:40:50+00:00,2025-10-27 01:40:50,,,,,,,,,,19.6612492,4.8515625,956.0,1177.2312,21.8250008,,,23.36,0.0,20.13,,,,,,0.0
2025-10-27 01:40:51+00:00,2025-10-27 01:40:51,,,,,,,,,,19.6612492,4.8515625,956.0,1176.74377,22.0125008,,,23.36,0.0,22.13,,,,,,0.0
2025-10-27 01:40:52+00:00,2025-10-27 01:40:52,,,,,,,,,,19.6612492,4.9156251,957.0,1176.74377,22.0125008,,,23.36,0.0,22.13,,,,,,0.0
2025-10-27 01:40:53+00:00,2025-10-27 01:40:53,,,,,,,,,,19.6612492,4.9156251,957.0,1175.28125,22.7749996,,,23.36,0.0,22.13,,,,,,0.0
2025-10-27 01:40:54+00:00,2025-10-27 01:40:54,,,,,,,,,,19.6612492,5.0374999,956.0,1175.28125,22.7749996,,,23.36,0.0,22.13,,,,,,0.0
2025-10-27 01:40:55+00:00,2025-10-27 01:40:55,,,,,,,,,,19.6612492,5.0374999,956.0,1175.03748,22.6875,,,23.36,0.0,22.13,,,,,,0.0
2025-10-27 01:40:56+00:00,2025-10-27 01:40:56,,,,,,,,,,19.6612492,5.05937481,957.0,1175.03748,22.6875,,,23.36,0.0,22.13,,,,,,0.0
2025-10-27 01:40:57+00:00,2025-10-27 01:40:57,,,,,,,,,,19.6612492,5.0484376,956.0,1174.9563,23.1375008,,,23.36,0.0,22.13,,,,,,0.0
2025-10-27 01:40:58+00:00,2025-10-27 01:40:58,,,,,,,,,,19.6612492,5.0484376,956.0,1175.28125,23.4500008,,,23.36,0.0,22.13,,,,,,0.0
2025-10-27 01:40:59+00:00,2025-10-27 01:40:59,,,,,,,,,,19.6612492,5.0640626,954.0,1175.28125,23.4500008,,,23.36,0.0,22.13,,,,,,0.0
2025-10-27 01:41:00+00:00,2025-10-27 01:41:00,,,,,,,,,,19.6612492,5.1859374,955.0,1173.49377,23.3624992,,,23.36,0.0,22.13,,,,,,0.0
2025-10-27 01:41:01+00:00,2025-10-27 01:41:01,,,,,,,,,,19.6612492,5.1859374,955.0,1174.38745,23.7875004,,,23.36,0.0,22.13,,,,,,0.0
2025-10-27 01:41:02+00:00,2025-10-27 01:41:02,,,,,,,,,,19.6612492,5.1421876,955.0,1174.38745,23.7875004,,,23.36,0.0,23.3,,,,,,0.0
2025-10-27 01:41:03+00:00,2025-10-27 01:41:03,,,,,,,,,,19.6612492,5.1421876,955.0,1172.3562,23.3875008,,,23.36,0.0,23.3,,,,,,0.0
2025-10-27 01:41:04+00:00,2025-10-27 01:41:04,,,,,,,,,,19.6612492,5.2828126,956.0,1172.3562,23.3875008,,,23.36,0.0,23.3,,,,,,0.0
2025-10-27 01:41:05+00:00,2025-10-27 01:41:05,,,,,,,,,,19.6612492,5.2828126,956.0,1171.21875,23.4624996,,,23.36,0.0,23.3,,,,,,0.0
2025-10-27 01:41:06+00:00,2025-10-27 01:41:06,,,,,,,,,,19.6612492,5.3828125,954.0,1171.21875,23.4624996,,,23.36,0.0,23.3,,,,,,0.0
2025-10-27 01:41:07+00:00,2025-10-27 01:41:07,,,,,,,,,,19.6612492,5.41718769,956.0,1169.59375,23.5874996,,,23.36,0.0,23.3,,,,,,0.0
2025-10-27 01:41:08+00:00,2025-10-27 01:41:08,,,,,,,,,,19.6612492,5.41718769,956.0,1169.75623,23.6000004,,,23.36,0.0,23.3,,,,,,0.0
2025-10-27 01:41:09+00:00,2025-10-27 01:41:09,,,,,,,,,,19.6612492,5.44062519,954.0,1169.75623,23.6000004,,,23.36,0.0,23.3,,,,,,0.0
2025-10-27 01:41:10+00:00,2025-10-27 01:41:10,,,,,,,,,,19.6612492,5.44062519,954.0,1169.2688,23.4249992,,,23.36,0.0,23.3,,,,,,0.0
2025-10-27 01:41:11+00:00,2025-10-27 01:41:11,,,,,,,,,,19.6612492,5.49531269,954.0,1169.2688,23.4249992,,,23.36,0.0,23.3,,,,,,0.0
2025-10-27 01:41:12+00:00,2025-10-27 01:41:12,,,,,,,,,,19.6612492,5.5625,956.0,1168.86255,23.2749996,,,23.36,0.0,22.82,,,,,,0.0
2025-10-27 01:41:13+00:00,2025-10-27 01:41:13,,,,,,,,,,19.6612492,5.5625,956.0,1169.51245,23.2875004,,,23.36,0.0,22.82,,,,,,0.0
2025-10-27 01:41:14+00:00,2025-10-27 01:41:14,,,,,,,,,,19.6612492,5.6234374,956.0,1169.51245,23.2875004,,,23.36,0.0,22.82,,,,,,0.0
2025-10-27 01:41:15+00:00,2025-10-27 01:41:15,,,,,,,,,,19.6612492,5.6234374,956.0,1167.31873,23.6875,,,23.36,0.0,22.82,,,,,,0.0
2025-10-27 01:41:16+00:00,2025-10-27 01:41:16,,,,,,,,,,19.6612492,5.61250019,955.0,1167.31873,23.6875,,,23.36,0.0,22.82,,,,,,0.0
2025-10-27 01:41:17+00:00,2025-10-27 01:41:17,,,,,,,,,,19.6612492,5.7437501,954.0,1165.77502,23.375,,,23.36,0.0,22.82,,,,,,0.0
2025-10-27 01:41:18+00:00,2025-10-27 01:41:18,,,,,,,,,,19.6612492,5.7437501,954.0,1165.69373,22.8250008,,,23.36,0.0,22.82,,,,,,0.0
2025-10-27 01:41:19+00:00,2025-10-27 01:41:19,,,,,,,,,,19.6612492,5.7125001,955.0,1165.69373,22.8250008,,,23.36,0.0,22.82,,,,,,0.0
2025-10-27 01:41:20+00:00,2025-10-27 01:41:20,,,,,,,,,,19.6612492,5.8515625,954.0,1164.15002,23.1875,,,23.36,0.0,22.82,,,,,,0.0
2025-10-27 01:41:21+00:00,2025-10-27 01:41:21,,,,,,,,,,19.6612492,5.7953124,955.0,1163.5813,22.8125,,,23.36,0.0,22.77,,,,,,0.0
2025-10-27 01:41:22+00:00,2025-10-27 01:41:22,,,,,,,,,,19.6612492,5.7953124,955.0,1163.5813,23.4624996,,,23.36,0.0,22.77,,,,,,0.0
2025-10-27 01:41:23+00:00,2025-10-27 01:41:23,,,,,,,,,,19.6612492,5.9703126,954.0,1163.25623,23.4624996,,,23.36,0.0,22.77,,,,,,0.0
2025-10-27 01:41:24+00:00,2025-10-27 01:41:24,,,,,,,,,,19.6612492,5.9140625,955.0,1163.25623,23.1749992,,,23.36,0.0,22.77,,,,,,0.0
2025-10-27 01:41:25+00:00,2025-10-27 01:41:25,,,,,,,,,,19.6612492,5.9140625,955.0,1163.25623,23.5125008,,,23.36,0.0,22.77,,,,,,0.0
2025-10-27 01:41:26+00:00,2025-10-27 01:41:26,,,,,,,,,,19.6612492,6.1078124,955.0,1160.57495,22.8999996,,,23.36,0.0,22.77,,,,,,0.0
2025-10-27 01:41:27+00:00,2025-10-27 01:41:27,,,,,,,,,,19.6612492,6.1078124,955.0,1161.63123,23.1875,,,23.36,0.0,22.77,,,,,,0.0
2025-10-27 01:41:28+00:00,2025-10-27 01:41:28,,,,,,,,,,19.6612492,6.0921874,955.0,1161.63123,23.1875,,,23.36,0.0,22.77,,,,,,0.0
2025-10-27 01:41:29+00:00,2025-10-27 01:41:29,,,,,,,,,,19.6612492,6.0921874,955.0,1159.03125,23.2749996,,,23.36,0.0,22.77,,,,,,0.0
2025-10-27 01:41:30+00:00,2025-10-27 01:41:30,,,,,,,,,,19.6612492,6.18281269,955.0,1159.03125,23.2749996,,,23.36,0.0,26.75,,,,,,0.0
2025-10-27 01:41:31+00:00,2025-10-27 01:41:31,,,,,,,,,,19.6612492,6.18281269,955.0,1157.24377,27.0125008,,,23.36,0.0,26.75,,,,,,0.0
2025-10-27 01:41:32+00:00,2025-10-27 01:41:32,,,,,,,,,,19.6612492,6.32343769,955.0,1157.24377,27.0125008,,,23.36,0.0,26.75,,,,,,0.0
2025-10-27 01:41:33+00:00,2025-10-27 01:41:33,,,,,,,,,,19.6612492,6.32343769,955.0,1156.2688,27.2250004,,,23.36,0.0,26.75,,,,,,0.0
2025-10-27 01:41:34+00:00,2025-10-27 01:41:34,,,,,,,,,,19.6612492,6.37812519,955.0,1156.2688,27.2250004,,,23.36,0.0,26.75,,,,,,0.0
2025-10-27 01:41:35+00:00,2025-10-27 01:41:35,,,,,,,,,,19.6612492,6.37812519,955.0,1155.69995,27.4125004,,,23.36,0.0,26.75,,,,,,0.0
2025-10-27 01:41:36+00:00,2025-10-27 01:41:36,,,,,,,,,,19.6612492,6.3375001,954.0,1155.69995,27.4125004,,,23.36,0.0,26.75,,,,,,0.0
2025-10-27 01:41:37+00:00,2025-10-27 01:41:37,,,,,,,,,,19.6612492,6.3375001,954.0,1153.99377,26.9750004,,,23.36,0.0,26.75,,,,,,0.0
2025-10-27 01:41:38+00:00,2025-10-27 01:41:38,,,,,,,,,,19.6612492,6.44999981,953.0,1153.99377,26.9750004,,,23.36,0.0,26.75,,,,,,0.0
2025-10-27 01:41:39+00:00,2025-10-27 01:41:39,,,,,,,,,,19.6612492,6.5234375,953.0,1153.18127,27.25,,,23.36,0.0,26.75,,,,,,0.0
2025-10-27 01:41:40+00:00,2025-10-27 01:41:40,,,,,,,,,,19.6612492,6.55937481,954.0,1153.8313,27.8500004,,,23.36,0.0,27.21,,,,,,0.0
2025-10-27 01:41:41+00:00,2025-10-27 01:41:41,,,,,,,,,,19.6612492,6.59375,952.0,1152.8562,27.9375,,,23.36,0.0,27.21,,,,,,0.0
2025-10-27 01:41:42+00:00,2025-10-27 01:41:42,,,,,,,,,,19.6612492,6.59375,952.0,1150.82495,27.8374996,,,23.36,0.0,27.21,,,,,,0.0
2025-10-27 01:41:43+00:00,2025-10-27 01:41:43,,,,,,,,,,19.6612492,6.60468769,953.0,1150.82495,27.8374996,,,23.36,0.0,27.21,,,,,,0.0
2025-10-27 01:41:44+00:00,2025-10-27 01:41:44,,,,,,,,,,19.6612492,6.60468769,953.0,1149.6875,27.5249996,,,23.36,0.0,27.21,,,,,,0.0
2025-10-27 01:41:45+00:00,2025-10-27 01:41:45,,,,,,,,,,19.6612492,6.6734376,953.0,1149.6875,27.5249996,,,23.36,0.0,27.21,,,,,,0.0
2025-10-27 01:41:46+00:00,2025-10-27 01:41:46,,,,,,,,,,19.6612492,6.6734376,953.0,1149.28125,27.9500008,,,23.36,0.0,27.21,,,,,,0.0
2025-10-27 01:41:47+00:00,2025-10-27 01:41:47,,,,,,,,,,19.6612492,6.7984376,954.0,1149.28125,27.9500008,,,23.36,0.0,27.21,,,,,,0.0
2025-10-27 01:41:48+00:00,2025-10-27 01:41:48,,,,,,,,,,19.6612492,6.7984376,954.0,1149.19995,27.9249992,,,23.36,0.0,27.21,,,,,,0.0
