time,_time_gateway,ACT_SNR_PMP_BO_0,ACT_SNR_PMP_BO_1,ACT_SNR_PMP_BO_2,ACT_SNR_PMP_BO_3,ACT_SNR_PMP_BO_4,SNR_NOX_PRED,SNR_STATUS_CODE,SNR_STAGE,SNR_MESSAGE,SNR_PMP_UW_S_1,BR1_EO_O2_A,ICF_CCS_FG_T_1,ICF_SCS_FG_T_1,ICF_TMS_NOX_A,ACC_SNR_AI_1A,ACT_STATUS
2025-09-17 01:14:31+00:00,2025-09-17 01:14:31,,,,,,,,,,38.6062508,12.0843754,1083.22498,976.5,39.5499992,1.0,
2025-09-17 01:14:32+00:00,2025-09-17 01:14:32,,,,,,,,,,38.6100006,12.1625004,1082.92505,976.5,39.5499992,1.0,
2025-09-17 01:14:33+00:00,2025-09-17 01:14:33,,,,,,,,,,38.6025009,12.1625004,1082.47498,976.575012,39.5499992,1.0,
2025-09-17 01:14:34+00:00,2025-09-17 01:14:34,,,,,,,,,,38.6399994,12.2406254,1082.25,976.5,39.5499992,1.0,
2025-09-17 01:14:35+00:00,2025-09-17 01:14:35,,,,,,,,,,38.6100006,12.3140621,1081.80005,976.5,39.5499992,1.0,
2025-09-17 01:14:36+00:00,2025-09-17 01:14:36,,,,,,,,,,38.6175003,12.3140621,1081.42505,976.5,39.5499992,1.0,
2025-09-17 01:14:37+00:00,2025-09-17 01:14:37,,,,,,,,,,38.6137505,12.3687496,1080.97498,976.5,39.6375008,1.0,
2025-09-17 01:14:38+00:00,2025-09-17 01:14:38,,,,,,,,,,38.6175003,12.40625,1080.75,976.575012,39.6375008,1.0,
2025-09-17 01:14:39+00:00,2025-09-17 01:14:39,,,,,,,,,,38.6137505,12.40625,1080.22498,976.575012,39.6375008,1.0,
2025-09-17 01:14:40+00:00,2025-09-17 01:14:40,,,,,,,,,,38.6212502,12.4406252,1079.92505,976.575012,39.6375008,1.0,
2025-09-17 01:14:41+00:00,2025-09-17 01:14:41,,,,,,,,,,38.5987511,12.4406252,1079.47498,976.5,39.6375008,1.0,
2025-09-17 01:14:42+00:00,2025-09-17 01:14:42,,,,,,,,,,38.625,12.4750004,1079.25,976.424988,39.2999992,1.0,
2025-09-17 01:14:43+00:00,2025-09-17 01:14:43,,,,,,,,,,38.6175003,12.5203123,1078.72498,976.424988,39.2999992,1.0,
2025-09-17 01:14:44+00:00,2025-09-17 01:14:44,,,,,,,,,,38.6100006,12.5203123,1078.42505,976.424988,39.2999992,1.0,
2025-09-17 01:14:45+00:00,2025-09-17 01:14:45,,,,,,,,,,38.6100006,12.5625,1077.90002,976.424988,39.2999992,1.0,1.0
2025-09-17 01:14:46+00:00,2025-09-17 01:14:46,,,,,,,,,,38.6137505,12.5968752,1077.59998,976.424988,39.2999992,1.0,
2025-09-17 01:14:47+00:00,2025-09-17 01:14:47,,,,,,,,,,38.6100006,12.5968752,1077.15002,976.424988,39.2125015,1.0,
2025-09-17 01:14:48+00:00,2025-09-17 01:14:48,,,,,,,,,,38.6025009,12.6281252,1076.77502,976.424988,39.2125015,1.0,
2025-09-17 01:14:49+00:00,2025-09-17 01:14:49,,,,,,,,,,38.6137505,12.6281252,1076.25,976.424988,39.2125015,1.0,
2025-09-17 01:14:50+00:00,2025-09-17 01:14:50,,,,,,,,,,38.6137505,12.6281252,1076.25,976.424988,39.2125015,1.0,
2025-09-17 01:14:51+00:00,2025-09-17 01:14:51,,,,,,,,,,38.6100006,12.6984377,1075.42505,976.275024,39.2125015,1.0,
2025-09-17 01:14:52+00:00,2025-09-17 01:14:52,,,,,,,,,,38.6062508,12.6984377,1075.125,976.275024,39.2125015,1.0,
2025-09-17 01:14:53+00:00,2025-09-17 01:14:53,,,,,,,,,,38.6175003,12.7421875,1074.59998,976.275024,39.2125015,1.0,
2025-09-17 01:14:54+00:00,2025-09-17 01:14:54,,,,,,,,,,38.6100006,12.7843752,1074.22498,976.275024,39.2125015,1.0,
2025-09-17 01:14:55+00:00,2025-09-17 01:14:55,,,,,,,,,,38.6062508,12.7843752,1073.69995,976.200012,39.2125015,1.0,
2025-09-17 01:14:56+00:00,2025-09-17 01:14:56,,,,,,,,,,38.6062508,12.8265629,1073.40002,976.200012,39.2125015,1.0,
2025-09-17 01:14:57+00:00,2025-09-17 01:14:57,,,,,,,,,,38.6100006,12.8265629,1072.875,976.200012,38.7874985,1.0,
2025-09-17 01:14:58+00:00,2025-09-17 01:14:58,,,,,,,,,,38.6212502,12.8812504,1072.5,976.125,38.7874985,1.0,
2025-09-17 01:14:59+00:00,2025-09-17 01:14:59,,,,,,,,,,38.6062508,12.9468746,1071.97498,976.049988,38.7999992,1.0,
2025-09-17 01:15:00+00:00,2025-09-17 01:15:00,,,,,,,,,,38.6175003,12.9468746,1071.59998,976.049988,38.7874985,1.0,1.0
2025-09-17 01:15:01+00:00,2025-09-17 01:15:01,,,,,,,,,,38.6062508,13.0124998,1071.07495,975.974976,38.7874985,1.0,
2025-09-17 01:15:02+00:00,2025-09-17 01:15:02,,,,,,,,,,38.6062508,13.0124998,1071.07495,975.974976,38.7874985,1.0,
2025-09-17 01:15:03+00:00,2025-09-17 01:15:03,,,,,,,,,,38.6137505,13.0703125,1070.17505,975.900024,37.9375,1.0,
2025-09-17 01:15:04+00:00,2025-09-17 01:15:04,,,,,,,,,,38.6062508,13.1296873,1069.80005,975.900024,37.9375,1.0,
2025-09-17 01:15:05+00:00,2025-09-17 01:15:05,,,,,,,,,,38.6137505,13.1296873,1069.27502,975.75,37.9500008,1.0,
2025-09-17 01:15:06+00:00,2025-09-17 01:15:06,,,,,,,,,,38.6212502,13.1890621,1068.90002,975.75,37.9375,1.0,
2025-09-17 01:15:07+00:00,2025-09-17 01:15:07,,,,,,,,,,38.6137505,13.2515621,1068.30005,975.674988,36.3375015,1.0,
2025-09-17 01:15:08+00:00,2025-09-17 01:15:08,,,,,,,,,,38.6137505,13.2515621,1068.0,975.674988,36.3375015,1.0,
2025-09-17 01:15:09+00:00,2025-09-17 01:15:09,,,,,,,,,,38.6100006,13.3093748,1067.40002,975.599976,36.3375015,1.0,
2025-09-17 01:15:10+00:00,2025-09-17 01:15:10,,,,,,,,,,38.6212502,13.3656254,1067.02502,975.525024,36.3375015,1.0,
2025-09-17 01:15:11+00:00,2025-09-17 01:15:11,,,,,,,,,,38.6062508,13.3656254,1066.5,975.450012,36.3375015,1.0,
2025-09-17 01:15:12+00:00,2025-09-17 01:15:12,,,,,,,,,,38.6175003,13.421875,1066.125,975.375,35.3499985,1.0,
2025-09-17 01:15:13+00:00,2025-09-17 01:15:13,,,,,,,,,,38.625,13.421875,1065.59998,975.375,35.2125015,1.0,
2025-09-17 01:15:14+00:00,2025-09-17 01:15:14,,,,,,,,,,38.6212502,13.4718752,1065.22498,975.224976,35.2125015,1.0,
2025-09-17 01:15:15+00:00,2025-09-17 01:15:15,,,,,,,,,,38.6062508,13.5171871,1064.69995,975.224976,35.2249985,1.0,1.0
2025-09-17 01:15:16+00:00,2025-09-17 01:15:16,,,,,,,,,,38.6025009,13.5171871,1064.32495,975.150024,35.2125015,1.0,
2025-09-17 01:15:17+00:00,2025-09-17 01:15:17,,,,,,,,,,38.6062508,13.5515623,1063.80005,975.075012,33.6124992,1.0,
2025-09-17 01:15:18+00:00,2025-09-17 01:15:18,,,,,,,,,,38.6137505,13.5859375,1063.42505,975.075012,33.6124992,1.0,
2025-09-17 01:15:19+00:00,2025-09-17 01:15:19,,,,,,,,,,38.6100006,13.5859375,1062.90002,974.924988,33.6124992,1.0,
2025-09-17 01:15:20+00:00,2025-09-17 01:15:20,,,,,,,,,,38.6137505,13.6187496,1062.52502,974.849976,33.6124992,1.0,
2025-09-17 01:15:21+00:00,2025-09-17 01:15:21,,,,,,,,,,38.6062508,13.6187496,1062.0,974.775024,33.6124992,1.0,
2025-09-17 01:15:22+00:00,2025-09-17 01:15:22,,,,,,,,,,38.6137505,13.6453123,1061.625,974.700012,33.6124992,1.0,
2025-09-17 01:15:23+00:00,2025-09-17 01:15:23,,,,,,,,,,38.6100006,13.65625,1061.02502,974.625,33.6124992,1.0,
2025-09-17 01:15:24+00:00,2025-09-17 01:15:24,,,,,,,,,,38.6062508,13.65625,1060.72498,974.625,33.6124992,1.0,
2025-09-17 01:15:25+00:00,2025-09-17 01:15:25,,,,,,,,,,38.6137505,13.6625004,1060.125,974.549988,33.6124992,1.0,
2025-09-17 01:15:26+00:00,2025-09-17 01:15:26,,,,,,,,,,38.6137505,13.6625004,1059.75,974.474976,33.6124992,1.0,
2025-09-17 01:15:27+00:00,2025-09-17 01:15:27,,,,,,,,,,38.6062508,13.6625004,1059.22498,974.325012,32.0999985,1.0,
2025-09-17 01:15:28+00:00,2025-09-17 01:15:28,,,,,,,,,,38.6062508,13.65625,1058.84998,974.25,32.0999985,1.0,
2025-09-17 01:15:29+00:00,2025-09-17 01:15:29,,,,,,,,,,38.6137505,13.65625,1058.32495,974.174988,32.0999985,1.0,
2025-09-17 01:15:30+00:00,2025-09-17 01:15:30,,,,,,,,,,38.6175003,13.6578121,1057.94995,974.099976,32.0999985,1.0,1.0
2025-09-17 01:15:31+00:00,2025-09-17 01:15:31,,,,,,,,,,38.6062508,13.6671877,1057.34998,974.025024,32.0999985,1.0,
2025-09-17 01:15:32+00:00,2025-09-17 01:15:32,,,,,,,,,,38.6062508,13.6671877,1057.34998,974.025024,32.0999985,1.0,
2025-09-17 01:15:33+00:00,2025-09-17 01:15:33,,,,,,,,,,38.6100006,13.6859379,1056.375,973.799988,30.4125004,1.0,
2025-09-17 01:15:34+00:00,2025-09-17 01:15:34,,,,,,,,,,38.6137505,13.7093754,1056.0,973.724976,30.4125004,1.0,
2025-09-17 01:15:35+00:00,2025-09-17 01:15:35,,,,,,,,,,38.6100006,13.7093754,1055.40002,973.650024,30.4125004,1.0,
2025-09-17 01:15:36+00:00,2025-09-17 01:15:36,,,,,,,,,,38.6100006,13.7265625,1055.02502,973.575012,30.4125004,1.0,
2025-09-17 01:15:37+00:00,2025-09-17 01:15:37,,,,,,,,,,38.6137505,13.7265625,1054.5,973.424988,28.4750004,1.0,
2025-09-17 01:15:38+00:00,2025-09-17 01:15:38,,,,,,,,,,38.6212502,13.7453127,1054.05005,973.349976,28.4750004,1.0,
2025-09-17 01:15:39+00:00,2025-09-17 01:15:39,,,,,,,,,,38.6100006,13.7687502,1053.44995,973.275024,28.4874992,1.0,
2025-09-17 01:15:40+00:00,2025-09-17 01:15:40,,,,,,,,,,38.6062508,13.7687502,1053.07495,973.200012,28.4750004,1.0,
2025-09-17 01:15:41+00:00,2025-09-17 01:15:41,,,,,,,,,,38.6175003,13.7984371,1052.55005,973.049988,28.4750004,1.0,
2025-09-17 01:15:42+00:00,2025-09-17 01:15:42,,,,,,,,,,38.6062508,13.8374996,1052.09998,972.974976,26.625,1.0,
2025-09-17 01:15:43+00:00,2025-09-17 01:15:43,,,,,,,,,,38.6100006,13.8374996,1051.5,972.825012,26.625,1.0,
2025-09-17 01:15:44+00:00,2025-09-17 01:15:44,,,,,,,,,,38.6100006,13.8843746,1051.125,972.75,26.6124992,1.0,
2025-09-17 01:15:45+00:00,2025-09-17 01:15:45,,,,,,,,,,38.6137505,13.8843746,1050.44995,972.599976,26.625,1.0,1.0
2025-09-17 01:15:46+00:00,2025-09-17 01:15:46,,,,,,,,,,38.6062508,13.9359379,1050.15002,972.599976,26.625,1.0,
2025-09-17 01:15:47+00:00,2025-09-17 01:15:47,,,,,,,,,,38.6137505,13.9859371,1049.55005,972.450012,25.0125008,1.0,
2025-09-17 01:15:48+00:00,2025-09-17 01:15:48,,,,,,,,,,38.6062508,13.9859371,1049.09998,972.299988,25.0125008,1.0,
2025-09-17 01:15:49+00:00,2025-09-17 01:15:49,,,,,,,,,,38.6137505,14.0343752,1048.5,972.224976,25.0125008,1.0,
2025-09-17 01:15:50+00:00,2025-09-17 01:15:50,,,,,,,,,,38.6062508,14.0796871,1048.05005,972.075012,25.0,1.0,
2025-09-17 01:15:51+00:00,2025-09-17 01:15:51,,,,,,,,,,38.6175003,14.0796871,1047.44995,971.924988,25.0125008,1.0,
2025-09-17 01:15:52+00:00,2025-09-17 01:15:52,,,,,,,,,,38.6175003,14.1281252,1047.07495,971.924988,25.0125008,1.0,
2025-09-17 01:15:53+00:00,2025-09-17 01:15:53,,,,,,,,,,38.6100006,14.1281252,1046.47498,971.775024,25.0,1.0,
2025-09-17 01:15:54+00:00,2025-09-17 01:15:54,,,,,,,,,,38.6100006,14.1812496,1046.02502,971.625,25.0125008,1.0,
2025-09-17 01:15:55+00:00,2025-09-17 01:15:55,,,,,,,,,,38.6137505,14.2390623,1045.42505,971.474976,25.0125008,1.0,
2025-09-17 01:15:56+00:00,2025-09-17 01:15:56,,,,,,,,,,38.6062508,14.2390623,1045.05005,971.400024,25.0125008,1.0,
2025-09-17 01:15:57+00:00,2025-09-17 01:15:57,,,,,,,,,,38.6175003,14.3000002,1044.375,971.25,23.4125004,1.0,
2025-09-17 01:15:58+00:00,2025-09-17 01:15:58,,,,,,,,,,38.6212502,14.3546877,1044.0,971.174988,23.4125004,1.0,
2025-09-17 01:15:59+00:00,2025-09-17 01:15:59,,,,,,,,,,38.6100006,14.3546877,1043.40002,970.950012,23.4125004,1.0,
2025-09-17 01:16:00+00:00,2025-09-17 01:16:00,,,,,,,,,,38.6062508,14.40625,1043.02502,970.875,23.4125004,1.0,1.0
2025-09-17 01:16:01+00:00,2025-09-17 01:16:01,,,,,,,,,,38.6212502,14.40625,1042.42505,970.724976,23.4125004,1.0,
2025-09-17 01:16:02+00:00,2025-09-17 01:16:02,,,,,,,,,,38.6137505,14.4499998,1041.97498,970.575012,21.2625008,1.0,
2025-09-17 01:16:03+00:00,2025-09-17 01:16:03,,,,,,,,,,38.6100006,14.5015621,1041.375,970.424988,21.125,1.0,
2025-09-17 01:16:04+00:00,2025-09-17 01:16:04,,,,,,,,,,38.6137505,14.5015621,1041.0,970.349976,21.125,1.0,
2025-09-17 01:16:05+00:00,2025-09-17 01:16:05,,,,,,,,,,38.6100006,14.546875,1040.32495,970.200012,21.125,1.0,
2025-09-17 01:16:06+00:00,2025-09-17 01:16:06,,,,,,,,,,38.6062508,14.5812502,1039.875,970.049988,21.125,1.0,
2025-09-17 01:16:07+00:00,2025-09-17 01:16:07,,,,,,,,,,38.6100006,14.5812502,1039.27502,969.900024,19.8624992,1.0,
2025-09-17 01:16:08+00:00,2025-09-17 01:16:08,,,,,,,,,,38.6062508,14.6015625,1038.90002,969.75,19.8624992,1.0,
2025-09-17 01:16:09+00:00,2025-09-17 01:16:09,,,,,,,,,,38.6175003,14.6015625,1038.30005,969.599976,19.875,1.0,
2025-09-17 01:16:10+00:00,2025-09-17 01:16:10,,,,,,,,,,38.6100006,14.6187496,1037.84998,969.525024,19.8624992,1.0,
2025-09-17 01:16:11+00:00,2025-09-17 01:16:11,,,,,,,,,,38.6100006,14.6390629,1037.25,969.299988,19.8624992,1.0,
2025-09-17 01:16:12+00:00,2025-09-17 01:16:12,,,,,,,,,,38.6100006,14.6390629,1036.80005,969.224976,18.3500004,1.0,
2025-09-17 01:16:13+00:00,2025-09-17 01:16:13,,,,,,,,,,38.6287498,14.6625004,1036.19995,969.0,18.3500004,1.0,
2025-09-17 01:16:14+00:00,2025-09-17 01:16:14,,,,,,,,,,38.6100006,14.6843748,1035.75,968.924988,18.3500004,1.0,
2025-09-17 01:16:15+00:00,2025-09-17 01:16:15,,,,,,,,,,38.6100006,14.6843748,1035.15002,968.775024,18.3500004,1.0,1.0
2025-09-17 01:16:16+00:00,2025-09-17 01:16:16,,,,,,,,,,38.6062508,14.7015629,1034.69995,968.625,18.3500004,1.0,
2025-09-17 01:16:17+00:00,2025-09-17 01:16:17,,,,,,,,,,38.6362495,14.7015629,1034.17505,968.400024,16.25,1.0,
2025-09-17 01:16:18+00:00,2025-09-17 01:16:18,,,,,,,,,,38.6100006,14.7140627,1033.72498,968.25,16.25,1.0,
2025-09-17 01:16:19+00:00,2025-09-17 01:16:19,,,,,,,,,,38.6100006,14.7140627,1033.72498,968.25,16.25,1.0,
2025-09-17 01:16:20+00:00,2025-09-17 01:16:20,,,,,,,,,,38.6175003,14.7296877,1032.67505,967.950012,16.2374992,1.0,
2025-09-17 01:16:21+00:00,2025-09-17 01:16:21,,,,,,,,,,38.6137505,14.7531252,1032.0,967.799988,16.2374992,1.0,
2025-09-17 01:16:22+00:00,2025-09-17 01:16:22,,,,,,,,,,38.6137505,14.7531252,1032.0,967.799988,16.2374992,1.0,
2025-09-17 01:16:23+00:00,2025-09-17 01:16:23,,,,,,,,,,38.6212502,14.7765627,1031.02502,967.424988,16.2374992,1.0,
2025-09-17 01:16:24+00:00,2025-09-17 01:16:24,,,,,,,,,,38.6137505,14.7984371,1030.57495,967.349976,16.2374992,1.0,
2025-09-17 01:16:25+00:00,2025-09-17 01:16:25,,,,,,,,,,38.6175003,14.8203125,1029.97498,967.125,16.25,1.0,
2025-09-17 01:16:26+00:00,2025-09-17 01:16:26,,,,,,,,,,38.6100006,14.8203125,1029.52502,967.049988,16.25,1.0,
2025-09-17 01:16:27+00:00,2025-09-17 01:16:27,,,,,,,,,,38.6100006,14.8406248,1028.92505,966.825012,15.2375002,1.0,
2025-09-17 01:16:28+00:00,2025-09-17 01:16:28,,,,,,,,,,38.6137505,14.8406248,1028.55005,966.674988,15.2375002,1.0,
2025-09-17 01:16:29+00:00,2025-09-17 01:16:29,,,,,,,,,,38.6062508,14.8609371,1027.875,966.525024,15.2375002,1.0,
2025-09-17 01:16:30+00:00,2025-09-17 01:16:30,,,,,,,,,,38.6100006,14.8812504,1027.5,966.299988,15.2375002,1.0,1.0
2025-09-17 01:16:31+00:00,2025-09-17 01:16:31,,,,,,,,,,38.6137505,14.8812504,1026.90002,966.150024,15.2375002,1.0,
2025-09-17 01:16:32+00:00,2025-09-17 01:16:32,,,,,,,,,,38.6025009,14.9031248,1026.44995,966.0,13.1999998,1.0,
2025-09-17 01:16:33+00:00,2025-09-17 01:16:33,,,,,,,,,,38.6062508,14.921875,1025.84998,965.775024,13.1999998,1.0,
2025-09-17 01:16:34+00:00,2025-09-17 01:16:34,,,,,,,,,,38.6175003,14.921875,1025.40002,965.700012,13.1999998,1.0,
2025-09-17 01:16:35+00:00,2025-09-17 01:16:35,,,,,,,,,,38.6175003,14.9390621,1024.80005,965.400024,13.1999998,1.0,
2025-09-17 01:16:36+00:00,2025-09-17 01:16:36,,,,,,,,,,38.6062508,14.9390621,1024.42505,965.325012,13.1999998,1.0,
2025-09-17 01:16:37+00:00,2025-09-17 01:16:37,,,,,,,,,,38.6062508,14.9562502,1023.75,965.025024,12.4499998,1.0,
2025-09-17 01:16:38+00:00,2025-09-17 01:16:38,,,,,,,,,,38.6025009,14.9734373,1023.375,964.950012,12.4375,1.0,
2025-09-17 01:16:39+00:00,2025-09-17 01:16:39,,,,,,,,,,38.6025009,14.9734373,1023.375,964.950012,12.4375,1.0,
2025-09-17 01:16:40+00:00,2025-09-17 01:16:40,,,,,,,,,,38.6175003,14.9937496,1022.32501,964.575012,12.4499998,1.0,
2025-09-17 01:16:41+00:00,2025-09-17 01:16:41,,,,,,,,,,38.6175003,14.9937496,1022.32501,964.575012,12.4499998,1.0,
2025-09-17 01:16:42+00:00,2025-09-17 01:16:42,,,,,,,,,,38.6137505,15.0109377,1021.34998,964.200012,10.5874996,1.0,
2025-09-17 01:16:43+00:00,2025-09-17 01:16:43,,,,,,,,,,38.6474991,15.0249996,1020.75,963.974976,10.5874996,1.0,
2025-09-17 01:16:44+00:00,2025-09-17 01:16:44,,,,,,,,,,38.6549988,15.0249996,1020.375,963.825012,10.5874996,1.0,
2025-09-17 01:16:45+00:00,2025-09-17 01:16:45,,,,,,,,,,38.6137505,15.0437498,1019.77502,963.599976,10.5874996,1.0,1.0
2025-09-17 01:16:46+00:00,2025-09-17 01:16:46,,,,,,,,,,38.6025009,15.0656252,1019.32501,963.525024,10.5874996,1.0,
2025-09-17 01:16:47+00:00,2025-09-17 01:16:47,,,,,,,,,,38.6137505,15.0656252,1018.72498,963.224976,9.57499981,1.0,
2025-09-17 01:16:48+00:00,2025-09-17 01:16:48,,,,,,,,,,38.6100006,15.0828123,1018.34998,963.075012,9.57499981,1.0,
2025-09-17 01:16:49+00:00,2025-09-17 01:16:49,,,,,,,,,,38.6512489,15.0968752,1017.75,962.849976,9.57499981,1.0,
2025-09-17 01:16:50+00:00,2025-09-17 01:16:50,,,,,,,,,,38.6100006,15.0968752,1017.375,962.700012,9.57499981,1.0,
2025-09-17 01:16:51+00:00,2025-09-17 01:16:51,,,,,,,,,,38.6062508,15.1046877,1016.77502,962.474976,9.57499981,1.0,
2025-09-17 01:16:52+00:00,2025-09-17 01:16:52,,,,,,,,,,38.6137505,15.1046877,1016.40002,962.325012,9.57499981,1.0,
2025-09-17 01:16:53+00:00,2025-09-17 01:16:53,,,,,,,,,,38.6137505,15.109375,1015.875,962.099976,9.57499981,1.0,
2025-09-17 01:16:54+00:00,2025-09-17 01:16:54,,,,,,,,,,38.6212502,15.1109371,1015.42499,961.950012,9.57499981,1.0,
2025-09-17 01:16:55+00:00,2025-09-17 01:16:55,,,,,,,,,,38.6100006,15.1109371,1014.90002,961.724976,9.57499981,1.0,
2025-09-17 01:16:56+00:00,2025-09-17 01:16:56,,,,,,,,,,38.6175003,15.1031246,1014.52502,961.575012,9.57499981,1.0,
2025-09-17 01:16:57+00:00,2025-09-17 01:16:57,,,,,,,,,,38.6437492,15.0859375,1014.0,961.275024,8.73750019,1.0,
2025-09-17 01:16:58+00:00,2025-09-17 01:16:58,,,,,,,,,,38.6025009,15.0859375,1013.625,961.125,8.73750019,1.0,
2025-09-17 01:16:59+00:00,2025-09-17 01:16:59,,,,,,,,,,38.6062508,15.0609379,1013.09998,960.900024,8.73750019,1.0,
2025-09-17 01:17:00+00:00,2025-09-17 01:17:00,,,,,,,,,,38.6175003,15.0609379,1012.72498,960.75,8.73750019,1.0,1.0
2025-09-17 01:17:01+00:00,2025-09-17 01:17:01,,,,,,,,,,38.6062508,15.0281248,1012.125,960.525024,8.73750019,1.0,
2025-09-17 01:17:02+00:00,2025-09-17 01:17:02,,,,,,,,,,38.6100006,14.9968748,1011.82501,960.375,8.3125,1.0,
2025-09-17 01:17:03+00:00,2025-09-17 01:17:03,,,,,,,,,,38.5987511,14.9968748,1011.29999,960.150024,8.3125,1.0,
2025-09-17 01:17:04+00:00,2025-09-17 01:17:04,,,,,,,,,,38.6212502,14.9562502,1010.92499,959.924988,8.3125,1.0,
2025-09-17 01:17:05+00:00,2025-09-17 01:17:05,,,,,,,,,,38.6175003,14.9140625,1010.40002,959.700012,8.3125,1.0,
2025-09-17 01:17:06+00:00,2025-09-17 01:17:06,,,,,,,,,,38.6287498,14.9140625,1010.09998,959.549988,8.3125,1.0,
2025-09-17 01:17:07+00:00,2025-09-17 01:17:07,,,,,,,,,,38.6025009,14.8734379,1009.57501,959.325012,7.55000019,1.0,
2025-09-17 01:17:08+00:00,2025-09-17 01:17:08,,,,,,,,,,38.6025009,14.8734379,1009.57501,959.325012,7.55000019,1.0,
2025-09-17 01:17:09+00:00,2025-09-17 01:17:09,,,,,,,,,,38.6212502,14.8406248,1008.75,958.875,7.5625,1.0,
2025-09-17 01:17:10+00:00,2025-09-17 01:17:10,,,,,,,,,,38.6025009,14.8078127,1008.45001,958.724976,7.55000019,1.0,
2025-09-17 01:17:11+00:00,2025-09-17 01:17:11,,,,,,,,,,38.6025009,14.8078127,1007.92499,958.5,7.55000019,1.0,
2025-09-17 01:17:12+00:00,2025-09-17 01:17:12,,,,,,,,,,38.6175003,14.7765627,1007.625,958.349976,7.05000019,1.0,
2025-09-17 01:17:13+00:00,2025-09-17 01:17:13,,,,,,,,,,38.6025009,14.7468748,1007.17499,958.049988,7.05000019,1.0,
2025-09-17 01:17:14+00:00,2025-09-17 01:17:14,,,,,,,,,,38.6025009,14.7468748,1006.875,957.974976,7.05000019,1.0,
2025-09-17 01:17:15+00:00,2025-09-17 01:17:15,,,,,,,,,,38.6137505,14.71875,1006.42499,957.674988,7.05000019,1.0,1.0
2025-09-17 01:17:16+00:00,2025-09-17 01:17:16,,,,,,,,,,38.6137505,14.71875,1006.125,957.525024,7.05000019,1.0,
2025-09-17 01:17:17+00:00,2025-09-17 01:17:17,,,,,,,,,,38.6175003,14.6828127,1005.67499,957.299988,6.55000019,1.0,
2025-09-17 01:17:18+00:00,2025-09-17 01:17:18,,,,,,,,,,38.6062508,14.6281252,1005.375,957.075012,6.55000019,1.0,
2025-09-17 01:17:19+00:00,2025-09-17 01:17:19,,,,,,,,,,38.6062508,14.6281252,1005.375,957.075012,6.55000019,1.0,
2025-09-17 01:17:20+00:00,2025-09-17 01:17:20,,,,,,,,,,38.6324997,14.5625,1004.70001,956.700012,6.5374999,1.0,
2025-09-17 01:17:21+00:00,2025-09-17 01:17:21,,,,,,,,,,38.6175003,14.5015621,1004.32501,956.474976,6.55000019,1.0,
2025-09-17 01:17:22+00:00,2025-09-17 01:17:22,,,,,,,,,,38.6175003,14.5015621,1004.32501,956.474976,6.55000019,1.0,
2025-09-17 01:17:23+00:00,2025-09-17 01:17:23,,,,,,,,,,38.6137505,14.5015621,1004.02502,956.325012,5.94999981,1.0,
2025-09-17 01:17:24+00:00,2025-09-17 01:17:24,,,,,,,,,,38.6100006,14.4375,1003.65002,956.025024,5.94999981,1.0,
2025-09-17 01:17:25+00:00,2025-09-17 01:17:25,,,,,,,,,,38.6025009,14.3578129,1003.04999,955.575012,5.9625001,1.0,
2025-09-17 01:17:26+00:00,2025-09-17 01:17:26,,,,,,,,,,38.6025009,14.3578129,1003.04999,955.575012,5.9625001,1.0,
2025-09-17 01:17:27+00:00,2025-09-17 01:17:27,,,,,,,,,,38.6175003,14.2734375,1002.82501,955.424988,5.94999981,1.0,
2025-09-17 01:17:28+00:00,2025-09-17 01:17:28,,,,,,,,,,38.6137505,14.2734375,1002.52502,955.200012,5.94999981,1.0,
2025-09-17 01:17:29+00:00,2025-09-17 01:17:29,,,,,,,,,,38.6100006,14.1781254,1002.375,955.049988,5.94999981,1.0,
2025-09-17 01:17:30+00:00,2025-09-17 01:17:30,,,,,,,,,,38.6025009,14.0671873,1002.0,954.75,5.9625001,1.0,1.0
2025-09-17 01:17:31+00:00,2025-09-17 01:17:31,,,,,,,,,,38.6137505,14.0671873,1001.84998,954.674988,5.94999981,1.0,
2025-09-17 01:17:32+00:00,2025-09-17 01:17:32,,,,,,,,,,38.6100006,13.9484377,1001.54999,954.375,5.94999981,1.0,
2025-09-17 01:17:33+00:00,2025-09-17 01:17:33,,,,,,,,,,38.6062508,13.9484377,1001.40002,954.224976,5.7874999,1.0,
2025-09-17 01:17:34+00:00,2025-09-17 01:17:34,,,,,,,,,,38.6100006,13.8156252,1001.17499,954.0,5.7874999,1.0,
2025-09-17 01:17:35+00:00,2025-09-17 01:17:35,,,,,,,,,,38.6062508,13.6656246,1001.02502,953.849976,5.7874999,1.0,
2025-09-17 01:17:36+00:00,2025-09-17 01:17:36,,,,,,,,,,38.6287498,13.6656246,1000.875,953.625,5.7874999,1.0,
2025-09-17 01:17:37+00:00,2025-09-17 01:17:37,,,,,,,,,,38.6175003,13.4937496,1000.72498,953.400024,5.7874999,1.0,
2025-09-17 01:17:38+00:00,2025-09-17 01:17:38,,,,,,,,,,38.6399994,13.2953129,1000.57501,953.174988,6.0374999,1.0,
2025-09-17 01:17:39+00:00,2025-09-17 01:17:39,,,,,,,,,,38.6062508,13.2953129,1000.42499,952.950012,6.0374999,1.0,
2025-09-17 01:17:40+00:00,2025-09-17 01:17:40,,,,,,,,,,38.6137505,13.0796871,1000.34998,952.799988,6.05000019,1.0,
